"Plot Title: 9768697"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9768697, SEN S/N: 9768697)","Intensity, Lux (LGR S/N: 9768697, SEN S/N: 9768697)","Bad Battery (LGR S/N: 9768697)","Good Battery (LGR S/N: 9768697)","Coupler Attached (LGR S/N: 9768697)","Host Connected (LGR S/N: 9768697)","Stopped (LGR S/N: 9768697)","End Of File (LGR S/N: 9768697)"
858,05/04/22 10:00:00 AM,13.750,2583.4,,,,,,
859,05/04/22 11:00:00 AM,14.038,2411.1,,,,,,
860,05/04/22 12:00:00 PM,16.999,3616.7,,,,,,
861,05/04/22 01:00:00 PM,19.377,4133.4,,,,,,
862,05/04/22 02:00:00 PM,21.473,4477.8,,,,,,
863,05/04/22 03:00:00 PM,22.333,4305.6,,,,,,
864,05/04/22 04:00:00 PM,25.902,5166.7,,,,,,
865,05/04/22 05:00:00 PM,27.764,7577.8,,,,,,
866,05/04/22 06:00:00 PM,21.473,2669.5,,,,,,
867,05/04/22 07:00:00 PM,18.236,936.5,,,,,,
868,05/04/22 08:00:00 PM,16.713,139.9,,,,,,
869,05/04/22 09:00:00 PM,15.760,0.0,,,,,,
870,05/04/22 10:00:00 PM,14.709,0.0,,,,,,
871,05/04/22 11:00:00 PM,13.750,0.0,,,,,,
872,05/05/22 12:00:00 AM,12.787,0.0,,,,,,
873,05/05/22 01:00:00 AM,11.722,0.0,,,,,,
874,05/05/22 02:00:00 AM,10.161,0.0,,,,,,
875,05/05/22 03:00:00 AM,8.978,0.0,,,,,,
876,05/05/22 04:00:00 AM,9.472,0.0,,,,,,
877,05/05/22 05:00:00 AM,9.373,0.0,,,,,,
878,05/05/22 06:00:00 AM,9.077,0.0,,,,,,
879,05/05/22 07:00:00 AM,7.983,139.9,,,,,,
880,05/05/22 08:00:00 AM,7.381,559.7,,,,,,
881,05/05/22 09:00:00 AM,6.877,516.7,,,,,,
882,05/05/22 10:00:00 AM,7.280,914.9,,,,,,
883,05/05/22 11:00:00 AM,7.782,753.5,,,,,,
884,05/05/22 12:00:00 PM,8.779,1248.6,,,,,,
885,05/05/22 01:00:00 PM,10.748,3961.1,,,,,,
886,05/05/22 02:00:00 PM,12.497,4133.4,,,,,,
887,05/05/22 03:00:00 PM,11.431,2066.7,,,,,,
888,05/05/22 04:00:00 PM,10.748,1205.6,,,,,,
889,05/05/22 05:00:00 PM,11.139,1130.2,,,,,,
890,05/05/22 06:00:00 PM,11.916,710.4,,,,,,
891,05/05/22 07:00:00 PM,11.139,344.4,,,,,,
892,05/05/22 08:00:00 PM,11.334,43.1,,,,,,
893,05/05/22 09:00:00 PM,9.768,0.0,,,,,,
894,05/05/22 10:00:00 PM,9.077,0.0,,,,,,
895,05/05/22 11:00:00 PM,8.581,0.0,,,,,,
896,05/06/22 12:00:00 AM,7.882,0.0,,,,,,
897,05/06/22 01:00:00 AM,7.381,0.0,,,,,,
898,05/06/22 02:00:00 AM,6.877,0.0,,,,,,
899,05/06/22 03:00:00 AM,6.775,0.0,,,,,,
900,05/06/22 04:00:00 AM,6.877,0.0,,,,,,
901,05/06/22 05:00:00 AM,7.381,0.0,,,,,,
902,05/06/22 06:00:00 AM,7.481,0.0,,,,,,
903,05/06/22 07:00:00 AM,8.382,387.5,,,,,,
904,05/06/22 08:00:00 AM,9.176,538.2,,,,,,
905,05/06/22 09:00:00 AM,8.282,258.3,,,,,,
906,05/06/22 10:00:00 AM,8.978,775.0,,,,,,
907,05/06/22 11:00:00 AM,9.077,742.7,,,,,,
908,05/06/22 12:00:00 PM,9.275,1033.3,,,,,,
909,05/06/22 01:00:00 PM,9.669,1980.6,,,,,,
910,05/06/22 02:00:00 PM,13.942,2927.8,,,,,,
911,05/06/22 03:00:00 PM,15.378,3444.5,,,,,,
912,05/06/22 04:00:00 PM,14.804,3272.2,,,,,,
913,05/06/22 05:00:00 PM,12.207,1216.3,,,,,,
914,05/06/22 06:00:00 PM,12.594,570.5,,,,,,
915,05/06/22 07:00:00 PM,10.063,86.1,,,,,,
916,05/06/22 08:00:00 PM,9.965,43.1,,,,,,
917,05/06/22 09:00:00 PM,9.965,0.0,,,,,,
918,05/06/22 10:00:00 PM,9.866,0.0,,,,,,
919,05/06/22 11:00:00 PM,9.275,0.0,,,,,,
920,05/07/22 12:00:00 AM,8.879,0.0,,,,,,
921,05/07/22 01:00:00 AM,8.680,0.0,,,,,,
922,05/07/22 02:00:00 AM,8.680,0.0,,,,,,
923,05/07/22 03:00:00 AM,8.680,0.0,,,,,,
924,05/07/22 04:00:00 AM,8.182,0.0,,,,,,
925,05/07/22 05:00:00 AM,7.983,0.0,,,,,,
926,05/07/22 06:00:00 AM,7.882,0.0,,,,,,
927,05/07/22 07:00:00 AM,7.983,107.6,,,,,,
928,05/07/22 08:00:00 AM,8.978,1894.5,,,,,,
929,05/07/22 09:00:00 AM,9.176,1636.1,,,,,,
930,05/07/22 10:00:00 AM,10.651,2152.8,,,,,,
931,05/07/22 11:00:00 AM,10.944,2238.9,,,,,,
932,05/07/22 12:00:00 PM,12.304,2152.8,,,,,,
933,05/07/22 01:00:00 PM,13.076,4822.3,,,,,,
934,05/07/22 02:00:00 PM,14.038,4650.0,,,,,,
935,05/07/22 03:00:00 PM,17.094,93689.5,,,,,,
936,05/07/22 04:00:00 PM,18.331,5166.7,,,,,,
937,05/07/22 05:00:00 PM,14.421,7233.4,,,,,,
938,05/07/22 06:00:00 PM,18.616,13089.0,,,,,,
939,05/07/22 07:00:00 PM,18.236,10677.8,,,,,,
940,05/07/22 08:00:00 PM,9.373,215.3,,,,,,
941,05/07/22 09:00:00 PM,7.882,0.0,,,,,,
942,05/07/22 10:00:00 PM,6.775,0.0,,,,,,
943,05/07/22 11:00:00 PM,6.268,0.0,,,,,,
944,05/08/22 12:00:00 AM,5.757,0.0,,,,,,
945,05/08/22 01:00:00 AM,5.655,0.0,,,,,,
946,05/08/22 02:00:00 AM,5.450,0.0,,,,,,
947,05/08/22 03:00:00 AM,5.347,0.0,,,,,,
948,05/08/22 04:00:00 AM,5.141,0.0,,,,,,
949,05/08/22 05:00:00 AM,4.519,0.0,,,,,,
950,05/08/22 06:00:00 AM,4.415,107.6,,,,,,
951,05/08/22 07:00:00 AM,4.934,613.5,,,,,,
952,05/08/22 08:00:00 AM,7.280,1550.0,,,,,,
953,05/08/22 09:00:00 AM,9.275,3444.5,,,,,,
954,05/08/22 10:00:00 AM,9.275,3100.0,,,,,,
955,05/08/22 11:00:00 AM,9.866,2669.5,,,,,,
956,05/08/22 12:00:00 PM,11.916,2411.1,,,,,,
957,05/08/22 01:00:00 PM,12.110,2066.7,,,,,,
958,05/08/22 02:00:00 PM,13.942,1636.1,,,,,,
959,05/08/22 03:00:00 PM,18.521,4477.8,,,,,,
960,05/08/22 04:00:00 PM,16.046,2755.6,,,,,,
961,05/08/22 05:00:00 PM,17.665,6544.5,,,,,,
962,05/08/22 06:00:00 PM,22.717,9300.1,,,,,,
963,05/08/22 07:00:00 PM,11.722,1076.4,,,,,,
964,05/08/22 08:00:00 PM,12.110,430.6,,,,,,
965,05/08/22 09:00:00 PM,9.768,0.0,,,,,,
966,05/08/22 10:00:00 PM,8.481,0.0,,,,,,
967,05/08/22 11:00:00 PM,6.775,0.0,,,,,,
968,05/09/22 12:00:00 AM,6.775,0.0,,,,,,
969,05/09/22 01:00:00 AM,6.370,0.0,,,,,,
970,05/09/22 02:00:00 AM,5.860,0.0,,,,,,
971,05/09/22 03:00:00 AM,5.037,0.0,,,,,,
972,05/09/22 04:00:00 AM,4.415,0.0,,,,,,
973,05/09/22 05:00:00 AM,4.311,0.0,,,,,,
974,05/09/22 06:00:00 AM,4.207,43.1,,,,,,
975,05/09/22 07:00:00 AM,4.519,452.1,,,,,,
976,05/09/22 08:00:00 AM,7.481,1313.2,,,,,,
977,05/09/22 09:00:00 AM,9.176,1463.9,,,,,,
978,05/09/22 10:00:00 AM,10.748,1377.8,,,,,,
979,05/09/22 11:00:00 AM,11.139,1722.2,,,,,,
980,05/09/22 12:00:00 PM,12.497,2152.8,,,,,,
981,05/09/22 01:00:00 PM,13.654,2152.8,,,,,,
982,05/09/22 02:00:00 PM,16.046,5166.7,,,,,,
983,05/09/22 03:00:00 PM,17.665,4477.8,,,,,,
984,05/09/22 04:00:00 PM,19.567,5166.7,,,,,,
985,05/09/22 05:00:00 PM,23.004,13089.0,,,,,,
986,05/09/22 06:00:00 PM,21.378,6200.0,,,,,,
987,05/09/22 07:00:00 PM,14.709,3961.1,,,,,,
988,05/09/22 08:00:00 PM,12.110,430.6,,,,,,
989,05/09/22 09:00:00 PM,9.472,0.0,,,,,,
990,05/09/22 10:00:00 PM,8.481,0.0,,,,,,
991,05/09/22 11:00:00 PM,7.983,0.0,,,,,,
992,05/10/22 12:00:00 AM,7.381,0.0,,,,,,
993,05/10/22 01:00:00 AM,5.962,0.0,,,,,,
994,05/10/22 02:00:00 AM,5.450,0.0,,,,,,
995,05/10/22 03:00:00 AM,5.037,0.0,,,,,,
996,05/10/22 04:00:00 AM,4.623,0.0,,,,,,
997,05/10/22 05:00:00 AM,4.415,0.0,,,,,,
998,05/10/22 06:00:00 AM,4.207,64.6,,,,,,
999,05/10/22 07:00:00 AM,5.450,462.9,,,,,,
1000,05/10/22 08:00:00 AM,8.382,1636.1,,,,,,
1001,05/10/22 09:00:00 AM,9.472,1463.9,,,,,,
1002,05/10/22 10:00:00 AM,10.944,1227.1,,,,,,
1003,05/10/22 11:00:00 AM,12.690,2583.4,,,,,,
1004,05/10/22 12:00:00 PM,13.846,3272.2,,,,,,
1005,05/10/22 01:00:00 PM,14.421,2669.5,,,,,,
1006,05/10/22 02:00:00 PM,16.523,4305.6,,,,,,
1007,05/10/22 03:00:00 PM,19.282,4133.4,,,,,,
1008,05/10/22 04:00:00 PM,21.187,5511.1,,,,,,
1009,05/10/22 05:00:00 PM,25.125,7577.8,,,,,,
1010,05/10/22 06:00:00 PM,25.708,10677.8,,,,,,
1011,05/10/22 07:00:00 PM,24.545,8611.2,,,,,,
1012,05/10/22 08:00:00 PM,18.140,1550.0,,,,,,
1013,05/10/22 09:00:00 PM,11.722,0.0,,,,,,
1014,05/10/22 10:00:00 PM,10.553,0.0,,,,,,
1015,05/10/22 11:00:00 PM,9.571,0.0,,,,,,
1016,05/11/22 12:00:00 AM,8.680,0.0,,,,,,
1017,05/11/22 01:00:00 AM,7.481,0.0,,,,,,
1018,05/11/22 02:00:00 AM,6.573,0.0,,,,,,
1019,05/11/22 03:00:00 AM,5.757,0.0,,,,,,
1020,05/11/22 04:00:00 AM,5.244,0.0,,,,,,
1021,05/11/22 05:00:00 AM,5.037,0.0,,,,,,
1022,05/11/22 06:00:00 AM,5.244,172.2,,,,,,
1023,05/11/22 07:00:00 AM,5.860,279.9,,,,,,
1024,05/11/22 08:00:00 AM,8.481,1463.9,,,,,,
1025,05/11/22 09:00:00 AM,10.455,2066.7,,,,,,
1026,05/11/22 10:00:00 AM,12.401,2755.6,,,,,,
1027,05/11/22 11:00:00 AM,13.461,2669.5,,,,,,
1028,05/11/22 12:00:00 PM,14.709,2669.5,,,,,,
1029,05/11/22 01:00:00 PM,15.951,4305.6,,,,,,
1030,05/11/22 02:00:00 PM,17.475,4477.8,,,,,,
1031,05/11/22 03:00:00 PM,19.377,4994.5,,,,,,
1032,05/11/22 04:00:00 PM,19.187,4994.5,,,,,,
1033,05/11/22 05:00:00 PM,14.804,2066.7,,,,,,
1034,05/11/22 06:00:00 PM,13.269,1033.3,,,,,,
1035,05/11/22 07:00:00 PM,12.013,462.9,,,,,,
1036,05/11/22 08:00:00 PM,10.846,0.0,,,,,,
1037,05/11/22 09:00:00 PM,10.063,0.0,,,,,,
1038,05/11/22 10:00:00 PM,9.669,0.0,,,,,,
1039,05/11/22 11:00:00 PM,9.373,0.0,,,,,,
1040,05/12/22 12:00:00 AM,9.077,0.0,,,,,,
1041,05/12/22 01:00:00 AM,9.077,0.0,,,,,,
1042,05/12/22 02:00:00 AM,8.680,0.0,,,,,,
1043,05/12/22 03:00:00 AM,8.581,0.0,,,,,,
1044,05/12/22 04:00:00 AM,8.581,0.0,,,,,,
1045,05/12/22 05:00:00 AM,8.581,0.0,,,,,,
1046,05/12/22 06:00:00 AM,8.182,64.6,,,,,,
1047,05/12/22 07:00:00 AM,9.275,355.2,,,,,,
1048,05/12/22 08:00:00 AM,10.553,1076.4,,,,,,
1049,05/12/22 09:00:00 AM,12.690,1636.1,,,,,,
1050,05/12/22 10:00:00 AM,12.401,1463.9,,,,,,
1051,05/12/22 11:00:00 AM,12.401,1345.5,,,,,,
1052,05/12/22 12:00:00 PM,11.236,688.9,,,,,,
1053,05/12/22 01:00:00 PM,9.373,710.4,,,,,,
1054,05/12/22 02:00:00 PM,10.259,2066.7,,,,,,
1055,05/12/22 03:00:00 PM,11.431,1550.0,,,,,,
1056,05/12/22 04:00:00 PM,16.046,22044.6,,,,,,
1057,05/12/22 05:00:00 PM,10.651,8611.2,,,,,,
1058,05/12/22 06:00:00 PM,14.038,2066.7,,,,,,
1059,05/12/22 07:00:00 PM,11.334,2583.4,,,,,,
1060,05/12/22 08:00:00 PM,10.455,893.4,,,,,,
1061,05/12/22 09:00:00 PM,7.481,0.0,,,,,,
1062,05/12/22 10:00:00 PM,6.877,0.0,,,,,,
1063,05/12/22 11:00:00 PM,6.064,0.0,,,,,,
1064,05/13/22 12:00:00 AM,5.450,0.0,,,,,,
1065,05/13/22 01:00:00 AM,4.831,0.0,,,,,,
1066,05/13/22 02:00:00 AM,4.519,0.0,,,,,,
1067,05/13/22 03:00:00 AM,4.207,0.0,,,,,,
1068,05/13/22 04:00:00 AM,3.998,0.0,,,,,,
1069,05/13/22 05:00:00 AM,4.623,0.0,,,,,,
1070,05/13/22 06:00:00 AM,4.831,96.9,,,,,,
1071,05/13/22 07:00:00 AM,5.860,861.1,,,,,,
1072,05/13/22 08:00:00 AM,7.381,828.8,,,,,,
1073,05/13/22 09:00:00 AM,10.846,2238.9,,,,,,
1074,05/13/22 10:00:00 AM,11.139,2238.9,,,,,,
1075,05/13/22 11:00:00 AM,12.497,3444.5,,,,,,
1076,05/13/22 12:00:00 PM,14.900,3788.9,,,,,,
1077,05/13/22 01:00:00 PM,16.237,4133.4,,,,,,
1078,05/13/22 02:00:00 PM,16.713,4133.4,,,,,,
1079,05/13/22 03:00:00 PM,19.092,5166.7,,,,,,
1080,05/13/22 04:00:00 PM,20.043,4133.4,,,,,,
1081,05/13/22 05:00:00 PM,15.664,1227.1,,,,,,
1082,05/13/22 06:00:00 PM,14.134,1216.3,,,,,,
1083,05/13/22 07:00:00 PM,13.558,473.6,,,,,,
1084,05/13/22 08:00:00 PM,12.690,96.9,,,,,,
1085,05/13/22 09:00:00 PM,9.768,0.0,,,,,,
1086,05/13/22 10:00:00 PM,8.879,0.0,,,,,,
1087,05/13/22 11:00:00 PM,8.879,0.0,,,,,,
1088,05/14/22 12:00:00 AM,8.382,0.0,,,,,,
1089,05/14/22 01:00:00 AM,8.680,0.0,,,,,,
1090,05/14/22 02:00:00 AM,8.680,0.0,,,,,,
1091,05/14/22 03:00:00 AM,8.680,0.0,,,,,,
1092,05/14/22 04:00:00 AM,8.382,0.0,,,,,,
1093,05/14/22 05:00:00 AM,8.182,0.0,,,,,,
1094,05/14/22 06:00:00 AM,8.382,0.0,,,,,,
1095,05/14/22 07:00:00 AM,8.978,355.2,,,,,,
1096,05/14/22 08:00:00 AM,9.275,645.8,,,,,,
1097,05/14/22 09:00:00 AM,11.722,1722.2,,,,,,
1098,05/14/22 10:00:00 AM,13.558,2497.2,,,,,,
1099,05/14/22 11:00:00 AM,16.427,2755.6,,,,,,
1100,05/14/22 12:00:00 PM,18.331,3616.7,,,,,,
1101,05/14/22 01:00:00 PM,20.615,3961.1,,,,,,
1102,05/14/22 02:00:00 PM,19.377,3444.5,,,,,,
1103,05/14/22 03:00:00 PM,21.664,5166.7,,,,,,
1104,05/14/22 04:00:00 PM,25.513,5166.7,,,,,,
1105,05/14/22 05:00:00 PM,27.862,9300.1,,,,,,
1106,05/14/22 06:00:00 PM,26.977,1980.6,,,,,,
1107,05/14/22 07:00:00 PM,28.060,8611.2,,,,,,
1108,05/14/22 08:00:00 PM,19.472,3100.0,,,,,,
1109,05/14/22 09:00:00 PM,13.750,0.0,,,,,,
1110,05/14/22 10:00:00 PM,12.980,0.0,,,,,,
1111,05/14/22 11:00:00 PM,12.787,0.0,,,,,,
1112,05/15/22 12:00:00 AM,12.110,0.0,,,,,,
1113,05/15/22 01:00:00 AM,11.722,0.0,,,,,,
1114,05/15/22 02:00:00 AM,11.625,0.0,,,,,,
1115,05/15/22 03:00:00 AM,11.431,0.0,,,,,,
1116,05/15/22 04:00:00 AM,11.334,0.0,,,,,,
1117,05/15/22 05:00:00 AM,11.041,0.0,,,,,,
1118,05/15/22 06:00:00 AM,10.846,0.0,,,,,,
1119,05/15/22 07:00:00 AM,11.041,215.3,,,,,,
1120,05/15/22 08:00:00 AM,11.722,753.5,,,,,,
1121,05/15/22 09:00:00 AM,12.401,731.9,,,,,,
1122,05/15/22 10:00:00 AM,12.594,656.6,,,,,,
1123,05/15/22 11:00:00 AM,13.365,1184.0,,,,,,
1124,05/15/22 12:00:00 PM,13.076,807.3,,,,,,
1125,05/15/22 01:00:00 PM,13.076,452.1,,,,,,
1126,05/15/22 02:00:00 PM,14.134,1463.9,,,,,,
1127,05/15/22 03:00:00 PM,15.951,2755.6,,,,,,
1128,05/15/22 04:00:00 PM,16.141,2066.7,,,,,,
1129,05/15/22 05:00:00 PM,15.951,3788.9,,,,,,
1130,05/15/22 06:00:00 PM,20.329,10333.4,,,,,,
1131,05/15/22 07:00:00 PM,19.282,1087.2,,,,,,
1132,05/15/22 08:00:00 PM,15.760,75.3,,,,,,
1133,05/15/22 09:00:00 PM,13.173,0.0,,,,,,
1134,05/15/22 10:00:00 PM,12.980,0.0,,,,,,
1135,05/15/22 11:00:00 PM,12.980,0.0,,,,,,
1136,05/16/22 12:00:00 AM,12.883,0.0,,,,,,
1137,05/16/22 01:00:00 AM,12.787,0.0,,,,,,
1138,05/16/22 02:00:00 AM,12.690,0.0,,,,,,
1139,05/16/22 03:00:00 AM,12.594,0.0,,,,,,
1140,05/16/22 04:00:00 AM,12.110,0.0,,,,,,
1141,05/16/22 05:00:00 AM,12.110,0.0,,,,,,
1142,05/16/22 06:00:00 AM,12.013,107.6,,,,,,
1143,05/16/22 07:00:00 AM,11.819,796.5,,,,,,
1144,05/16/22 08:00:00 AM,11.625,1550.0,,,,,,
1145,05/16/22 09:00:00 AM,11.334,1291.7,,,,,,
1146,05/16/22 10:00:00 AM,12.594,2411.1,,,,,,
1147,05/16/22 11:00:00 AM,13.846,1808.3,,,,,,
1148,05/16/22 12:00:00 PM,14.804,3444.5,,,,,,
1149,05/16/22 01:00:00 PM,15.760,3100.0,,,,,,
1150,05/16/22 02:00:00 PM,15.473,4133.4,,,,,,
1151,05/16/22 03:00:00 PM,17.094,4477.8,,,,,,
1152,05/16/22 04:00:00 PM,20.615,4650.0,,,,,,
1153,05/16/22 05:00:00 PM,17.189,3444.5,,,,,,
1154,05/16/22 06:00:00 PM,22.238,9644.5,,,,,,
1155,05/16/22 07:00:00 PM,22.429,7233.4,,,,,,
1156,05/16/22 08:00:00 PM,15.569,1334.7,,,,,,
1157,05/16/22 09:00:00 PM,11.334,0.0,,,,,,
1158,05/16/22 10:00:00 PM,10.259,0.0,,,,,,
1159,05/16/22 11:00:00 PM,9.472,0.0,,,,,,
1160,05/17/22 12:00:00 AM,8.680,0.0,,,,,,
1161,05/17/22 01:00:00 AM,7.481,0.0,,,,,,
1162,05/17/22 02:00:00 AM,7.079,0.0,,,,,,
1163,05/17/22 03:00:00 AM,7.079,0.0,,,,,,
1164,05/17/22 04:00:00 AM,6.775,0.0,,,,,,
1165,05/17/22 05:00:00 AM,6.064,0.0,,,,,,
1166,05/17/22 06:00:00 AM,6.064,107.6,,,,,,
1167,05/17/22 07:00:00 AM,7.079,688.9,,,,,,
1168,05/17/22 08:00:00 AM,9.176,1636.1,,,,,,
1169,05/17/22 09:00:00 AM,11.139,1550.0,,,,,,
1170,05/17/22 10:00:00 AM,11.916,2238.9,,,,,,
1171,05/17/22 11:00:00 AM,13.750,2755.6,,,,,,
1172,05/17/22 12:00:00 PM,14.804,2927.8,,,,,,
1173,05/17/22 01:00:00 PM,17.379,4133.4,,,,,,
1174,05/17/22 02:00:00 PM,19.758,4650.0,,,,,,
1175,05/17/22 03:00:00 PM,19.662,6200.0,,,,,,
1176,05/17/22 04:00:00 PM,19.662,5511.1,,,,,,
1177,05/17/22 05:00:00 PM,22.525,4650.0,,,,,,
1178,05/17/22 06:00:00 PM,25.125,10333.4,,,,,,
1179,05/17/22 07:00:00 PM,26.195,8266.7,,,,,,
1180,05/17/22 08:00:00 PM,17.284,979.5,,,,,,
1181,05/17/22 09:00:00 PM,13.846,0.0,,,,,,
1182,05/17/22 10:00:00 PM,13.269,0.0,,,,,,
1183,05/17/22 11:00:00 PM,12.110,0.0,,,,,,
1184,05/18/22 12:00:00 AM,11.334,0.0,,,,,,
1185,05/18/22 01:00:00 AM,10.651,0.0,,,,,,
1186,05/18/22 02:00:00 AM,10.161,0.0,,,,,,
1187,05/18/22 03:00:00 AM,8.382,0.0,,,,,,
1188,05/18/22 04:00:00 AM,7.983,0.0,,,,,,
1189,05/18/22 05:00:00 AM,7.983,0.0,,,,,,
1190,05/18/22 06:00:00 AM,7.983,10.8,,,,,,
1191,05/18/22 07:00:00 AM,8.879,269.1,,,,,,
1192,05/18/22 08:00:00 AM,10.455,1894.5,,,,,,
1193,05/18/22 09:00:00 AM,12.304,2411.1,,,,,,
1194,05/18/22 10:00:00 AM,11.625,1162.5,,,,,,
1195,05/18/22 11:00:00 AM,10.748,1636.1,,,,,,
1196,05/18/22 12:00:00 PM,13.750,1463.9,,,,,,
1197,05/18/22 01:00:00 PM,13.461,3100.0,,,,,,
1198,05/18/22 02:00:00 PM,17.570,6200.0,,,,,,
1199,05/18/22 03:00:00 PM,15.473,2927.8,,,,,,
1200,05/18/22 04:00:00 PM,14.517,3961.1,,,,,,
1201,05/18/22 05:00:00 PM,14.038,1980.6,,,,,,
1202,05/18/22 06:00:00 PM,15.569,1377.8,,,,,,
1203,05/18/22 07:00:00 PM,17.379,13089.0,,,,,,
1204,05/18/22 08:00:00 PM,12.110,1097.9,,,,,,
1205,05/18/22 09:00:00 PM,9.472,0.0,,,,,,
1206,05/18/22 10:00:00 PM,8.978,0.0,,,,,,
1207,05/18/22 11:00:00 PM,8.680,0.0,,,,,,
1208,05/19/22 12:00:00 AM,7.983,0.0,,,,,,
1209,05/19/22 01:00:00 AM,7.882,0.0,,,,,,
1210,05/19/22 02:00:00 AM,7.481,0.0,,,,,,
1211,05/19/22 03:00:00 AM,7.381,0.0,,,,,,
1212,05/19/22 04:00:00 AM,6.877,0.0,,,,,,
1213,05/19/22 05:00:00 AM,7.079,0.0,,,,,,
1214,05/19/22 06:00:00 AM,6.978,64.6,,,,,,
1215,05/19/22 07:00:00 AM,7.280,301.4,,,,,,
1216,05/19/22 08:00:00 AM,9.472,2238.9,,,,,,
1217,05/19/22 09:00:00 AM,10.161,1894.5,,,,,,
1218,05/19/22 10:00:00 AM,10.161,1722.2,,,,,,
1219,05/19/22 11:00:00 AM,11.722,3100.0,,,,,,
1220,05/19/22 12:00:00 PM,12.883,3444.5,,,,,,
1221,05/19/22 01:00:00 PM,15.473,3961.1,,,,,,
1222,05/19/22 02:00:00 PM,14.900,3272.2,,,,,,
1223,05/19/22 03:00:00 PM,16.903,3444.5,,,,,,
1224,05/19/22 04:00:00 PM,22.621,5166.7,,,,,,
1225,05/19/22 05:00:00 PM,23.677,8266.7,,,,,,
1226,05/19/22 06:00:00 PM,25.222,10333.4,,,,,,
1227,05/19/22 07:00:00 PM,14.709,828.8,,,,,,
1228,05/19/22 08:00:00 PM,12.594,129.2,,,,,,
1229,05/19/22 09:00:00 PM,12.401,0.0,,,,,,
1230,05/19/22 10:00:00 PM,11.139,0.0,,,,,,
1231,05/19/22 11:00:00 PM,10.063,0.0,,,,,,
1232,05/20/22 12:00:00 AM,8.978,0.0,,,,,,
1233,05/20/22 01:00:00 AM,8.182,0.0,,,,,,
1234,05/20/22 02:00:00 AM,7.179,0.0,,,,,,
1235,05/20/22 03:00:00 AM,6.573,0.0,,,,,,
1236,05/20/22 04:00:00 AM,5.860,0.0,,,,,,
1237,05/20/22 05:00:00 AM,6.268,0.0,,,,,,
1238,05/20/22 06:00:00 AM,6.573,172.2,,,,,,
1239,05/20/22 07:00:00 AM,7.481,559.7,,,,,,
1240,05/20/22 08:00:00 AM,8.680,1205.6,,,,,,
1241,05/20/22 09:00:00 AM,10.846,1808.3,,,,,,
1242,05/20/22 10:00:00 AM,12.207,2411.1,,,,,,
1243,05/20/22 11:00:00 AM,13.076,2927.8,,,,,,
1244,05/20/22 12:00:00 PM,15.378,3444.5,,,,,,
1245,05/20/22 01:00:00 PM,15.855,4133.4,,,,,,
1246,05/20/22 02:00:00 PM,17.284,3788.9,,,,,,
1247,05/20/22 03:00:00 PM,20.519,4994.5,,,,,,
1248,05/20/22 04:00:00 PM,26.488,6544.5,,,,,,
1249,05/20/22 05:00:00 PM,29.652,8266.7,,,,,,
1250,05/20/22 06:00:00 PM,28.655,9644.5,,,,,,
1251,05/20/22 07:00:00 PM,31.166,8611.2,,,,,,
1252,05/20/22 08:00:00 PM,27.272,5166.7,,,,,,
1253,05/20/22 09:00:00 PM,15.664,0.0,,,,,,
1254,05/20/22 10:00:00 PM,14.038,0.0,,,,,,
1255,05/20/22 11:00:00 PM,12.401,0.0,,,,,,
1256,05/21/22 12:00:00 AM,11.139,0.0,,,,,,
1257,05/21/22 01:00:00 AM,10.063,0.0,,,,,,
1258,05/21/22 02:00:00 AM,8.978,0.0,,,,,,
1259,05/21/22 03:00:00 AM,8.182,0.0,,,,,,
1260,05/21/22 04:00:00 AM,7.481,0.0,,,,,,
1261,05/21/22 05:00:00 AM,6.573,0.0,,,,,,
1262,05/21/22 06:00:00 AM,6.268,129.2,,,,,,
1263,05/21/22 07:00:00 AM,7.782,753.5,,,,,,
1264,05/21/22 08:00:00 AM,9.965,1345.5,,,,,,
1265,05/21/22 09:00:00 AM,11.916,1463.9,,,,,,
1266,05/21/22 10:00:00 AM,14.517,1550.0,,,,,,
1267,05/21/22 11:00:00 AM,16.141,1808.3,,,,,,
1268,05/21/22 12:00:00 PM,16.237,2066.7,,,,,,
1269,05/21/22 01:00:00 PM,18.045,2152.8,,,,,,
1270,05/21/22 02:00:00 PM,19.377,2755.6,,,,,,
1271,05/21/22 03:00:00 PM,25.222,4133.4,,,,,,
1272,05/21/22 04:00:00 PM,24.835,5511.1,,,,,,
1273,05/21/22 05:00:00 PM,30.457,8611.2,,,,,,
1274,05/21/22 06:00:00 PM,28.655,9300.1,,,,,,
1275,05/21/22 07:00:00 PM,29.252,9644.5,,,,,,
1276,05/21/22 08:00:00 PM,25.610,5166.7,,,,,,
1277,05/21/22 09:00:00 PM,16.618,0.0,,,,,,
1278,05/21/22 10:00:00 PM,15.282,0.0,,,,,,
1279,05/21/22 11:00:00 PM,14.230,0.0,,,,,,
1280,05/22/22 12:00:00 AM,12.980,0.0,,,,,,
1281,05/22/22 01:00:00 AM,12.110,0.0,,,,,,
1282,05/22/22 02:00:00 AM,11.236,0.0,,,,,,
1283,05/22/22 03:00:00 AM,10.161,0.0,,,,,,
1284,05/22/22 04:00:00 AM,8.779,0.0,,,,,,
1285,05/22/22 05:00:00 AM,7.983,0.0,,,,,,
1286,05/22/22 06:00:00 AM,7.481,139.9,,,,,,
