ROUTE_ID,ROUTE_NAME,ROUTE_NUMB,TIME_BLOCK,DATE,TIME,TEMP_C,LATITUDE,LONGITUDE,CanopyCover_10m,CanopyCover_30m,CanopyCover_60m,CanopyCover_90m,DistFromLake,ImpTot_10m,ImpTot_30m,ImpTot_60m,ImpTot_90m,REF_TEMP,TEMP_ANOM
Commute_43,Commute,43,Night,2016-07-22,23:22:38,28.21,43.07108667,-89.40401833,0.012738854,0.067280453,0.061145031,0.081255408,699.0741121,0.993650794,0.881205673,0.807750155,0.782730134,28.46510988,-0.255109877
Commute_43,Commute,43,Night,2016-07-22,23:22:39,28.21,43.07112667,-89.404025,0.06031746,0.087526577,0.064778761,0.088215621,694.6838425,0.990384615,0.872785259,0.815253937,0.781768825,28.46495,-0.25495
Commute_43,Commute,43,Night,2016-07-22,23:22:40,28.21,43.071165,-89.40402833,0.167721519,0.100035348,0.069911504,0.095346733,690.4591821,0.946540881,0.858503881,0.821760283,0.778839349,28.46479012,-0.254790124
Commute_43,Commute,43,Night,2016-07-22,23:22:41,28.21,43.071205,-89.40403167,0.290322581,0.103436061,0.074878157,0.099193072,686.0501602,0.903846154,0.849698689,0.830353982,0.775762345,28.46463025,-0.254630247
Commute_43,Commute,43,Night,2016-07-22,23:22:42,28.21,43.07124833,-89.40403167,0.435897436,0.108826657,0.078931068,0.098941736,681.2521607,0.865814696,0.850159404,0.837345133,0.771348779,28.46447037,-0.25447037
Commute_43,Commute,43,Night,2016-07-22,23:22:43,28.21,43.07128667,-89.404025,0.498412698,0.118085106,0.07947606,0.098595428,676.9654079,0.846645367,0.860530973,0.843913236,0.7676422,28.46431049,-0.254310494
Commute_43,Commute,43,Night,2016-07-22,23:22:44,28.21,43.07132333,-89.40401667,0.568690096,0.11777226,0.079588762,0.098024555,672.8545532,0.825949367,0.876193845,0.848018401,0.767796743,28.46415062,-0.254150617
Commute_43,Commute,43,Night,2016-07-22,23:22:45,28.21,43.07136,-89.40401333,0.557692308,0.113394755,0.081674188,0.096557151,668.7733336,0.832807571,0.888888889,0.850845358,0.771218438,28.46399074,-0.253990741
Commute_43,Commute,43,Night,2016-07-22,23:22:46,28.21,43.071405,-89.404015,0.442307692,0.131327434,0.087703756,0.093652855,663.8006665,0.879365079,0.907001414,0.8541851,0.776759732,28.46383086,-0.253830864
Commute_43,Commute,43,Night,2016-07-22,23:22:47,28.21,43.07144833,-89.40401,0.353312303,0.154555122,0.095912228,0.091166634,658.9717142,0.926751592,0.919320595,0.850651076,0.783086065,28.46367099,-0.253670988
Commute_43,Commute,43,Night,2016-07-22,23:22:48,28.19,43.07148833,-89.40401333,0.257142857,0.167492918,0.101238938,0.087787611,654.5634463,0.952229299,0.925141243,0.841741901,0.79144385,28.46351111,-0.273511111
Commute_43,Commute,43,Night,2016-07-22,23:22:49,28.21,43.07153,-89.404015,0.175159236,0.169034091,0.105575747,0.085628837,649.9603219,0.962025316,0.92345854,0.82895319,0.801927616,28.46335123,-0.253351235
Commute_43,Commute,43,Night,2016-07-22,23:22:50,28.19,43.07156833,-89.40401667,0.163461538,0.159830269,0.106339649,0.083225121,645.7273447,0.965189873,0.910537482,0.819292036,0.81155601,28.46319136,-0.273191358
Commute_43,Commute,43,Night,2016-07-22,23:22:51,28.19,43.071605,-89.40401833,0.21835443,0.153982301,0.106520393,0.080914169,641.6784122,0.968253968,0.890386662,0.818632222,0.820063757,28.46303148,-0.273031482
Commute_43,Commute,43,Night,2016-07-22,23:22:52,28.19,43.07164333,-89.40402167,0.275316456,0.160310734,0.106548673,0.077431279,637.457011,0.952229299,0.865439093,0.822701937,0.828265744,28.46287161,-0.272871605
Commute_43,Commute,43,Night,2016-07-22,23:22:53,28.21,43.07167833,-89.40402333,0.346031746,0.167844523,0.107098602,0.074702018,633.593697,0.937106918,0.843330981,0.827052371,0.835803877,28.46271173,-0.252711728
Commute_43,Commute,43,Night,2016-07-22,23:22:54,28.21,43.07171333,-89.40402833,0.317460317,0.183073654,0.10694383,0.072181575,629.7529661,0.914556962,0.816478077,0.830295523,0.841179941,28.46255185,-0.252551852
Commute_43,Commute,43,Night,2016-07-22,23:22:55,28.21,43.07174167,-89.40402833,0.268987342,0.190223167,0.105872988,0.071038036,626.6164019,0.873015873,0.80212766,0.8339823,0.84287119,28.46239198,-0.252391975
Commute_43,Commute,43,Night,2016-07-22,23:22:56,28.21,43.07177333,-89.40402333,0.196141479,0.19121813,0.102693603,0.070472968,623.0788789,0.825949367,0.796315976,0.833731317,0.844413847,28.4622321,-0.252232099
Commute_43,Commute,43,Night,2016-07-22,23:22:57,28.21,43.071805,-89.404025,0.134185304,0.18907414,0.099628384,0.070276226,619.5851067,0.810725552,0.791092259,0.834173967,0.846411013,28.46207222,-0.252072222
Commute_43,Commute,43,Night,2016-07-22,23:22:58,28.21,43.07183833,-89.40401667,0.187898089,0.180368533,0.096169159,0.070369351,615.840305,0.782747604,0.783889284,0.838481281,0.847857733,28.46191235,-0.251912346
Commute_43,Commute,43,Night,2016-07-22,23:22:59,28.21,43.07186833,-89.40402167,0.279365079,0.179025424,0.092912132,0.069833281,612.5539701,0.819047619,0.776874116,0.839897336,0.849754179,28.46175247,-0.251752469
Commute_43,Commute,43,Night,2016-07-22,23:23:00,28.21,43.07189,-89.40402,0.355769231,0.172572644,0.090345987,0.068775574,610.1445087,0.821086262,0.777266289,0.839437367,0.852894902,28.46159259,-0.251592593
Commute_43,Commute,43,Night,2016-07-22,23:23:01,28.21,43.07191,-89.40401667,0.38658147,0.156216791,0.087610619,0.067985994,607.9085647,0.812903226,0.781405252,0.839366315,0.856265984,28.46143272,-0.251432716
Commute_43,Commute,43,Night,2016-07-22,23:23:02,28.21,43.07193667,-89.40401833,0.361904762,0.136976579,0.084409839,0.066616825,604.9685238,0.818471338,0.78072972,0.839246218,0.859980334,28.46127284,-0.25127284
Commute_43,Commute,43,Night,2016-07-22,23:23:03,28.21,43.07196,-89.40402,0.297468354,0.11762628,0.082935033,0.06577498,602.3983787,0.826923077,0.781715096,0.838923799,0.862554581,28.46111296,-0.251112963
Commute_43,Commute,43,Night,2016-07-22,23:23:04,28.21,43.07198,-89.40402333,0.233974359,0.100637845,0.083030572,0.06559893,600.2084362,0.824840764,0.784195606,0.837801964,0.864730879,28.46095309,-0.250953086
Commute_43,Commute,43,Night,2016-07-22,23:23:05,28.21,43.07199167,-89.40402833,0.187301587,0.093229351,0.084048483,0.065651798,598.9521973,0.84244373,0.78629748,0.837227828,0.866333517,28.46079321,-0.25079321
Commute_43,Commute,43,Night,2016-07-22,23:23:06,28.21,43.07199833,-89.404025,0.169329073,0.086109142,0.08426369,0.065876982,598.1919804,0.821656051,0.791150442,0.836960368,0.867088856,28.46063333,-0.250633333
Commute_43,Commute,43,Night,2016-07-22,23:23:07,28.21,43.07201333,-89.40403833,0.098101266,0.077958894,0.08539823,0.065880039,596.626908,0.884615385,0.79299363,0.835930583,0.869178729,28.46047346,-0.250473457
Commute_43,Commute,43,Night,2016-07-22,23:23:08,28.21,43.07202667,-89.40403667,0.057324841,0.070237673,0.085873804,0.066304647,595.1393162,0.886435331,0.803609341,0.835531557,0.870570653,28.46031358,-0.25031358
Commute_43,Commute,43,Night,2016-07-22,23:23:09,28.25,43.07203667,-89.40404333,0.031746032,0.070517364,0.086090957,0.066475239,594.081157,0.920886076,0.807067137,0.835840708,0.871371253,28.4601537,-0.210153704
Commute_43,Commute,43,Night,2016-07-22,23:23:10,28.26,43.07203333,-89.40403667,0.044871795,0.068953324,0.086159568,0.066540747,594.402577,0.893890675,0.807583274,0.835457603,0.87115816,28.45999383,-0.199993827
Commute_43,Commute,43,Night,2016-07-22,23:23:11,28.24,43.07203833,-89.40404333,0.025157233,0.069537593,0.086171813,0.066569676,593.8975421,0.920886076,0.808833922,0.835752213,0.87161232,28.45983395,-0.219833951
Commute_43,Commute,43,Night,2016-07-22,23:23:12,28.24,43.07204,-89.40404167,0.025316456,0.068904594,0.086209949,0.066763654,593.7007911,0.920127796,0.809776833,0.835840708,0.871627468,28.45967407,-0.219674074
Commute_43,Commute,43,Night,2016-07-22,23:23:13,28.24,43.07204833,-89.40404167,0.009493671,0.066478076,0.086209949,0.067114886,592.779389,0.92971246,0.815575221,0.836238167,0.871779744,28.4595142,-0.219514198
Commute_43,Commute,43,Night,2016-07-22,23:23:14,28.24,43.07205833,-89.40404333,0,0.064595835,0.085913998,0.067324708,591.6853511,0.946031746,0.821048902,0.836768999,0.8718927,28.45935432,-0.219354321
Commute_43,Commute,43,Night,2016-07-22,23:23:15,28.24,43.07208,-89.40404,0,0.058217962,0.085516997,0.068148731,589.2642336,0.96474359,0.837349398,0.837732506,0.871777716,28.45919444,-0.219194445
Commute_43,Commute,43,Night,2016-07-22,23:23:16,28.26,43.07210167,-89.40404667,0,0.054648687,0.086209949,0.069365754,586.9163439,0.993710692,0.849682427,0.837904796,0.872729418,28.45903457,-0.199034568
Commute_43,Commute,43,Night,2016-07-22,23:23:17,28.26,43.07211833,-89.40403667,0,0.049911504,0.087314225,0.070751563,585.0003862,1,0.86562942,0.839055035,0.873544683,28.45887469,-0.198874691
Commute_43,Commute,43,Night,2016-07-22,23:23:18,28.28,43.072145,-89.404035,0,0.041799504,0.088782562,0.07135267,582.0383406,1,0.887592789,0.84374447,0.874945928,28.45871481,-0.178714815
Commute_43,Commute,43,Night,2016-07-22,23:23:19,28.26,43.072175,-89.40404,0,0.028258566,0.088230088,0.070779757,578.7571637,1,0.907964602,0.848543861,0.876681614,28.45855494,-0.198554938
Commute_43,Commute,43,Night,2016-07-22,23:23:20,28.24,43.072205,-89.40404167,0,0.013111269,0.085221239,0.069944925,575.4519232,1,0.923866855,0.85662448,0.87934697,28.45839506,-0.218395062
Commute_43,Commute,43,Night,2016-07-22,23:23:21,28.23,43.07222833,-89.40404833,0,0.00353857,0.08014153,0.069430786,572.9222426,1,0.938717676,0.862767652,0.881126584,28.45823519,-0.228235185
Commute_43,Commute,43,Night,2016-07-22,23:23:22,28.21,43.07226,-89.40404667,0,0.004256829,0.069668498,0.070753975,569.4079172,1,0.956460177,0.873197062,0.882045231,28.45807531,-0.248075309
Commute_43,Commute,43,Night,2016-07-22,23:23:23,28.21,43.07229167,-89.404045,0,0.009577864,0.062450243,0.071296478,565.8935816,1,0.971367975,0.884336284,0.882281219,28.45791543,-0.247915432
Commute_43,Commute,43,Night,2016-07-22,23:23:24,28.18,43.072325,-89.40404,0,0.013819986,0.058662184,0.071422953,562.170329,1,0.974867256,0.897451779,0.881818539,28.45775556,-0.277755556
Commute_43,Commute,43,Night,2016-07-22,23:23:25,28.18,43.07235833,-89.40403333,0,0.018781006,0.058562949,0.071110936,558.4343804,1,0.969911504,0.90576889,0.881485269,28.45759568,-0.277595679
Commute_43,Commute,43,Night,2016-07-22,23:23:26,28.17,43.07238833,-89.40403333,0,0.027600849,0.059589162,0.070970534,555.1174128,1,0.965724381,0.916452783,0.880113279,28.4574358,-0.287435803
Commute_43,Commute,43,Night,2016-07-22,23:23:27,28.18,43.072425,-89.40403333,0,0.037535411,0.05699115,0.071984895,551.0632122,1,0.960721868,0.927977349,0.880835333,28.45727593,-0.277275926
Commute_43,Commute,43,Night,2016-07-22,23:23:28,28.17,43.07245333,-89.40403333,0.003154574,0.047484054,0.054317056,0.072431837,547.9312581,1,0.958230089,0.935144223,0.881991976,28.45711605,-0.287116049
Commute_43,Commute,43,Night,2016-07-22,23:23:29,28.15,43.07248167,-89.40403167,0.009584665,0.057132718,0.050884956,0.07239819,544.7854531,1,0.956075097,0.94196231,0.883775812,28.45695617,-0.306956173
Commute_43,Commute,43,Night,2016-07-22,23:23:30,28.14,43.07251,-89.40403167,0.01607717,0.067658519,0.04930949,0.070633141,541.6537538,1,0.951790145,0.949818568,0.886580904,28.4567963,-0.316796296
Commute_43,Commute,43,Night,2016-07-22,23:23:31,28.14,43.07253833,-89.404025,0.003174603,0.072011352,0.050619469,0.06613944,538.4700901,1,0.949008499,0.956791216,0.89079465,28.45663642,-0.31663642
Commute_43,Commute,43,Night,2016-07-22,23:23:32,28.14,43.072565,-89.40402,0,0.080736544,0.050403047,0.062362291,535.4829836,1,0.945879024,0.963782875,0.895471891,28.45647654,-0.316476543
Commute_43,Commute,43,Night,2016-07-22,23:23:33,28.14,43.07259333,-89.40401167,0,0.096099291,0.050176991,0.059101283,532.2866841,1,0.943676939,0.967356688,0.900216323,28.45631667,-0.316316667
Commute_43,Commute,43,Night,2016-07-22,23:23:34,28.14,43.07261833,-89.40401,0,0.112686038,0.050694506,0.056685418,529.5099615,1,0.93881181,0.967195674,0.903817394,28.45615679,-0.31615679
Commute_43,Commute,43,Night,2016-07-22,23:23:35,28.14,43.07264667,-89.40401667,0,0.134943182,0.05176846,0.053992366,526.4290544,1,0.934089298,0.966292135,0.907746174,28.45599691,-0.315996914
Commute_43,Commute,43,Night,2016-07-22,23:23:36,28.13,43.07266833,-89.40401167,0.03164557,0.150123631,0.051597487,0.052339756,523.9956377,0.993670886,0.933026223,0.965236621,0.910117221,28.45583704,-0.325837037
Commute_43,Commute,43,Night,2016-07-22,23:23:37,28.11,43.07269,-89.40401833,0.096153846,0.160764873,0.051490755,0.051215483,521.6529124,0.987138264,0.930166608,0.965108041,0.909445101,28.45567716,-0.345677161
Commute_43,Commute,43,Night,2016-07-22,23:23:38,28.11,43.07271333,-89.40403167,0.14556962,0.17174221,0.051844643,0.050352071,519.1820505,0.984227129,0.927356485,0.964784994,0.90726679,28.45551728,-0.345517284
Commute_43,Commute,43,Night,2016-07-22,23:23:39,28.11,43.07274833,-89.40403167,0.14556962,0.177345133,0.053255485,0.053496971,515.3148655,0.971518987,0.927659575,0.964250951,0.901644504,28.45535741,-0.345357407
Commute_43,Commute,43,Night,2016-07-22,23:23:40,28.11,43.07278167,-89.40403167,0.202572347,0.173219979,0.05417847,0.056499843,511.6313728,0.971246006,0.932035398,0.963773251,0.894604275,28.45519753,-0.345197531
Commute_43,Commute,43,Night,2016-07-22,23:23:41,28.11,43.07281333,-89.40402333,0.306962025,0.177425044,0.055481816,0.060553633,508.0647528,0.965079365,0.938075018,0.963192356,0.888447469,28.45503765,-0.345037654
Commute_43,Commute,43,Night,2016-07-22,23:23:42,28.11,43.072835,-89.40402333,0.387301587,0.177116543,0.056273226,0.063097439,505.6705879,0.964630225,0.939801699,0.962740066,0.884762167,28.45487778,-0.344877778
Commute_43,Commute,43,Night,2016-07-22,23:23:43,28.11,43.07286333,-89.40404,0.438709677,0.1736037,0.056742619,0.064900819,502.6811112,0.977777778,0.937322947,0.961688196,0.877984502,28.4547179,-0.344717901
Commute_43,Commute,43,Night,2016-07-22,23:23:44,28.11,43.072905,-89.40403333,0.38658147,0.166489926,0.056667257,0.066260322,498.0221149,0.980769231,0.934159292,0.961204606,0.862173434,28.45455802,-0.344558025
Commute_43,Commute,43,Night,2016-07-22,23:23:45,28.11,43.07294833,-89.40401833,0.387301587,0.156890459,0.057964602,0.068268512,493.1093464,0.990384615,0.93123006,0.95610231,0.844322921,28.45439815,-0.344398148
Commute_43,Commute,43,Night,2016-07-22,23:23:46,28.1,43.072985,-89.40401,0.313291139,0.145531614,0.062389381,0.070103012,488.9888601,1,0.935929204,0.940713211,0.831792975,28.45423827,-0.354238272
Commute_43,Commute,43,Night,2016-07-22,23:23:47,28.09,43.07302333,-89.40401167,0.204472843,0.139823009,0.074221515,0.072647892,484.7689921,1,0.94111387,0.919306317,0.819730836,28.4540784,-0.364078395
Commute_43,Commute,43,Night,2016-07-22,23:23:48,28.09,43.07305167,-89.40400833,0.169329073,0.124113475,0.078931068,0.07432911,481.6105327,1,0.94582153,0.900707964,0.810862897,28.45391852,-0.363918519
Commute_43,Commute,43,Night,2016-07-22,23:23:49,28.09,43.07307167,-89.40400667,0.148264984,0.116229624,0.081836681,0.075146555,479.3874686,0.984025559,0.949344669,0.888770905,0.804083559,28.45375864,-0.363758642
Commute_43,Commute,43,Night,2016-07-22,23:23:50,28.08,43.073095,-89.40400333,0.126984127,0.108318584,0.085029198,0.075864239,476.7823729,0.955128205,0.953241233,0.876827647,0.796229238,28.45359877,-0.373598765
Commute_43,Commute,43,Night,2016-07-22,23:23:51,28.08,43.07312667,-89.40399,0.095846645,0.095929204,0.087845011,0.078305671,473.1719553,0.924050633,0.959688826,0.862413732,0.784778761,28.45343889,-0.373438889
Commute_43,Commute,43,Night,2016-07-22,23:23:52,28.08,43.07314167,-89.40399833,0.054487179,0.090909091,0.089459699,0.080788604,471.5853427,0.921135647,0.961756374,0.852605503,0.778018259,28.45327901,-0.373279012
Commute_43,Commute,43,Night,2016-07-22,23:23:53,28.08,43.07315,-89.40401167,0.028846154,0.085663717,0.090788308,0.08307099,470.7802342,0.926517572,0.963488125,0.846460177,0.773192226,28.45311914,-0.373119136
Commute_43,Commute,43,Night,2016-07-22,23:23:54,28.05,43.073155,-89.404015,0.025396825,0.081531372,0.091480138,0.084572418,470.2572575,0.926984127,0.964209781,0.842873573,0.770740726,28.45295926,-0.402959259
Commute_43,Commute,43,Night,2016-07-22,23:23:55,28.04,43.07316167,-89.40403167,0.028571429,0.073352232,0.092574564,0.086992446,469.6690756,0.933333333,0.964235127,0.838258715,0.76651064,28.45279938,-0.412799383
Commute_43,Commute,43,Night,2016-07-22,23:23:56,28.04,43.07317,-89.40403333,0.019292605,0.066241587,0.093299106,0.088923864,468.7646985,0.936507937,0.965700142,0.832094176,0.762762526,28.45263951,-0.412639506
Commute_43,Commute,43,Night,2016-07-22,23:23:57,28.05,43.07319,-89.40404167,0.018987342,0.051309271,0.094875653,0.094796051,466.6337829,0.968152866,0.967352732,0.816210955,0.753599811,28.45247963,-0.40247963
Commute_43,Commute,43,Night,2016-07-22,23:23:58,28.08,43.07321167,-89.40404167,0.003174603,0.043785311,0.097071056,0.101069687,464.2427902,0.980830671,0.959234315,0.798422825,0.744195198,28.45231975,-0.372319753
Commute_43,Commute,43,Night,2016-07-22,23:23:59,28.09,43.07324,-89.40405,0,0.044247788,0.09713122,0.110901294,461.1953204,1,0.932317505,0.773910734,0.731809059,28.45215988,-0.362159877
Commute_43,Commute,43,Night,2016-07-22,23:24:00,28.14,43.073265,-89.40407,0,0.050637394,0.096982568,0.119435268,458.6305572,1,0.899716513,0.757010173,0.721179941,28.452,-0.312
Commute_43,Commute,43,Night,2016-07-22,23:24:01,28.21,43.07328667,-89.40409833,0,0.060616803,0.096862815,0.124739307,456.5257877,1,0.867469879,0.746151123,0.713920466,28.45184012,-0.241840123
Commute_43,Commute,43,Night,2016-07-22,23:24:02,28.23,43.07330833,-89.40413333,0,0.066643034,0.096822728,0.12919978,454.5084791,1,0.835273368,0.734890718,0.710297645,28.45168025,-0.221680247
Commute_43,Commute,43,Night,2016-07-22,23:24:03,28.26,43.07332333,-89.40417667,0,0.064893617,0.096460177,0.130366348,453.3403226,1,0.820467423,0.724513275,0.707138643,28.45152037,-0.19152037
Commute_43,Commute,43,Night,2016-07-22,23:24:04,28.27,43.073335,-89.40422667,0,0.072868765,0.094955752,0.128967552,452.6446326,1,0.812787001,0.715840708,0.705408063,28.45136049,-0.181360494
Commute_43,Commute,43,Night,2016-07-22,23:24:05,28.3,43.07334167,-89.40427167,0,0.086494151,0.095874646,0.126633087,452.4441438,1,0.798726565,0.710528646,0.705669434,28.45120062,-0.151200617
Commute_43,Commute,43,Night,2016-07-22,23:24:06,28.32,43.07334167,-89.40431667,0,0.090425532,0.096677005,0.123878483,452.9765139,1,0.795679887,0.707979476,0.708041545,28.45104074,-0.131040741
Commute_43,Commute,43,Night,2016-07-22,23:24:07,28.34,43.073345,-89.40436833,0,0.088110403,0.096788463,0.120761545,453.2217509,1,0.791387222,0.701114847,0.708975771,28.45088086,-0.110880864
Commute_43,Commute,43,Night,2016-07-22,23:24:08,28.32,43.07334833,-89.40442,0,0.078389831,0.096363154,0.117390278,453.4672054,1,0.793127878,0.693112313,0.711795033,28.45072099,-0.130720988
Commute_43,Commute,43,Night,2016-07-22,23:24:09,28.31,43.07334833,-89.40447333,0,0.073170732,0.095478276,0.114528435,454.098178,1,0.798795608,0.687461286,0.716567023,28.45056111,-0.140561111
Commute_43,Commute,43,Night,2016-07-22,23:24:10,28.31,43.07334667,-89.40453,0,0.075344889,0.095246526,0.108078345,454.9536235,1,0.802552286,0.684955752,0.722036432,28.45040123,-0.140401235
Commute_43,Commute,43,Night,2016-07-22,23:24:11,28.29,43.073345,-89.40458667,0,0.073982301,0.093711249,0.101640892,455.8453962,1,0.801976703,0.68619469,0.730368448,28.45024136,-0.160241358
Commute_43,Commute,43,Night,2016-07-22,23:24:12,28.27,43.07334667,-89.40463833,0,0.071175637,0.090096469,0.09715994,456.3479732,1,0.789678332,0.692954505,0.736479842,28.45008148,-0.180081481
Commute_43,Commute,43,Night,2016-07-22,23:24:13,28.27,43.07334833,-89.40469667,0,0.07550514,0.087587366,0.094113944,456.9861963,1,0.775265017,0.701132142,0.743669393,28.4499216,-0.179921605
Commute_43,Commute,43,Night,2016-07-22,23:24:14,28.27,43.07335,-89.40475,0,0.086139667,0.085825518,0.090118795,457.5953834,1,0.759731069,0.709883103,0.751327747,28.44976173,-0.179761728
Commute_43,Commute,43,Night,2016-07-22,23:24:15,28.29,43.07334667,-89.40481167,0,0.089108911,0.081829441,0.084772432,458.9229653,1,0.750531538,0.720757388,0.761852304,28.44960185,-0.159601852
Commute_43,Commute,43,Night,2016-07-22,23:24:16,28.31,43.073345,-89.40487,0,0.076840982,0.079528327,0.080758786,460.0650431,1,0.745840708,0.728648553,0.771956735,28.44944198,-0.139441975
Commute_43,Commute,43,Night,2016-07-22,23:24:17,28.31,43.073345,-89.40493,0,0.076133144,0.077788606,0.077262172,461.1017416,1,0.738053098,0.733899504,0.780701754,28.4492821,-0.139282099
Commute_43,Commute,43,Night,2016-07-22,23:24:18,28.31,43.07334333,-89.40498833,0,0.08271474,0.076126405,0.071116705,462.3374662,1,0.727498229,0.742495351,0.788100578,28.44912222,-0.139122222
Commute_43,Commute,43,Night,2016-07-22,23:24:19,28.29,43.07334333,-89.405045,0,0.08460177,0.073539823,0.06705998,463.4064538,1,0.726725664,0.7517052,0.792781801,28.44896235,-0.158962346
Commute_43,Commute,43,Night,2016-07-22,23:24:20,28.29,43.07335,-89.40510667,0,0.083539823,0.073900345,0.064070796,463.8930826,1,0.748140276,0.760088495,0.799158077,28.44880247,-0.158802469
Commute_43,Commute,43,Night,2016-07-22,23:24:21,28.3,43.07335167,-89.40516833,0,0.077765995,0.071068236,0.060243807,464.894385,1,0.765829502,0.767466572,0.808010072,28.44864259,-0.148642593
Commute_43,Commute,43,Night,2016-07-22,23:24:22,28.27,43.07335333,-89.40522833,0,0.079646018,0.066354065,0.057701385,465.6229025,1,0.787256638,0.77918512,0.8178563,28.44848272,-0.178482716
Commute_43,Commute,43,Night,2016-07-22,23:24:23,28.27,43.07335333,-89.40529,0,0.07406095,0.060431782,0.054115704,466.5578461,1,0.803325079,0.791888062,0.826867082,28.44832284,-0.178322839
Commute_43,Commute,43,Night,2016-07-22,23:24:24,28.27,43.073355,-89.40535333,0,0.069783918,0.056632156,0.051764151,467.3571959,1,0.809236234,0.806774851,0.830309709,28.44816296,-0.178162963
Commute_43,Commute,43,Night,2016-07-22,23:24:25,28.24,43.073355,-89.40541833,0,0.07406095,0.05193771,0.051648179,468.4211427,1,0.811059908,0.820846617,0.831641086,28.44800309,-0.208003086
Commute_43,Commute,43,Night,2016-07-22,23:24:26,28.23,43.07335667,-89.40548167,0,0.081769912,0.047471437,0.050798772,469.3318808,1,0.812898653,0.834719519,0.833346448,28.44784321,-0.21784321
Commute_43,Commute,43,Night,2016-07-22,23:24:27,28.21,43.07336,-89.40554,0.003174603,0.080947331,0.044867257,0.050694144,469.9993203,1,0.813739377,0.848283793,0.833451369,28.44768333,-0.237683333
Commute_43,Commute,43,Night,2016-07-22,23:24:28,28.21,43.07336667,-89.40559333,0,0.079348211,0.044395215,0.050995514,469.6005299,1,0.815482502,0.864094851,0.834047909,28.44752346,-0.237523457
Commute_43,Commute,43,Night,2016-07-22,23:24:29,28.21,43.07337167,-89.40565333,0,0.075211864,0.04,0.050538819,469.0615684,1,0.816607774,0.876792352,0.837155332,28.44736358,-0.23736358
Commute_43,Commute,43,Night,2016-07-22,23:24:30,28.2,43.07337333,-89.40571833,0.019230769,0.080822403,0.037879458,0.050552736,468.9523134,1,0.819759207,0.88460177,0.840335143,28.4472037,-0.247203704
Commute_43,Commute,43,Night,2016-07-22,23:24:31,28.21,43.07337333,-89.405785,0.003184713,0.08512893,0.041076487,0.051234665,469.0913348,1,0.826902655,0.884431456,0.844685791,28.44704383,-0.237043827
Commute_43,Commute,43,Night,2016-07-22,23:24:32,28.21,43.07337833,-89.40584667,0,0.077222813,0.044682357,0.050415207,468.7210157,1,0.852941177,0.879324073,0.848117698,28.44688395,-0.236883951
Commute_43,Commute,43,Night,2016-07-22,23:24:33,28.21,43.07338,-89.40591,0,0.066478076,0.048672566,0.050615487,468.7813278,1,0.879858657,0.869438302,0.849323686,28.44672407,-0.236724074
Commute_43,Commute,43,Night,2016-07-22,23:24:34,28.24,43.07338667,-89.405975,0,0.062877442,0.052132281,0.051395065,468.353023,1,0.900070872,0.866914432,0.853451328,28.4465642,-0.206564197
Commute_43,Commute,43,Night,2016-07-22,23:24:35,28.24,43.07340333,-89.40603333,0,0.053470255,0.057694009,0.053844641,466.8378796,1,0.906382979,0.860695636,0.856249263,28.44640432,-0.206404321
Commute_43,Commute,43,Night,2016-07-22,23:24:36,28.24,43.07343333,-89.40608,0,0.044326241,0.063905116,0.055791627,463.7955988,1,0.890503189,0.848761062,0.85809801,28.44624444,-0.206244444
Commute_43,Commute,43,Night,2016-07-22,23:24:37,28.24,43.07347167,-89.40611333,0,0.053710247,0.069133398,0.05840708,459.7495566,1,0.862460121,0.837094062,0.859379918,28.44608457,-0.206084568
Commute_43,Commute,43,Night,2016-07-22,23:24:38,28.24,43.07351667,-89.40613833,0,0.064732932,0.073116757,0.059395036,454.9158976,1,0.832150461,0.828376704,0.862455726,28.44592469,-0.205924691
Commute_43,Commute,43,Night,2016-07-22,23:24:39,28.24,43.07356333,-89.40616167,0,0.067161541,0.076514816,0.058869794,449.8884246,1,0.802692172,0.826179308,0.862151739,28.44576481,-0.205764815
Commute_43,Commute,43,Night,2016-07-22,23:24:40,28.21,43.07360667,-89.40617667,0,0.06718529,0.079026549,0.056890112,445.1785654,1,0.787407146,0.822629158,0.860587703,28.44560494,-0.235604938
Commute_43,Commute,43,Night,2016-07-22,23:24:41,28.2,43.073655,-89.40618667,0,0.06920904,0.080339763,0.054504699,439.8860388,1,0.777541623,0.823941166,0.860661866,28.44544506,-0.245445062
Commute_43,Commute,43,Night,2016-07-22,23:24:42,28.17,43.07369667,-89.40619167,0,0.066926346,0.078556263,0.053689427,435.3010882,1,0.772984442,0.828361512,0.861141689,28.44528519,-0.275285185
Commute_43,Commute,43,Night,2016-07-22,23:24:43,28.14,43.07373833,-89.40618667,0,0.057842441,0.074785379,0.053192745,430.6572009,1,0.781715096,0.829434698,0.861319901,28.44512531,-0.305125309
Commute_43,Commute,43,Night,2016-07-22,23:24:44,28.14,43.07377667,-89.40617833,0,0.046001415,0.069993806,0.052942102,426.3609505,0.984076433,0.790607345,0.82780285,0.861434413,28.44496543,-0.304965432
Commute_43,Commute,43,Night,2016-07-22,23:24:45,28.12,43.07381167,-89.40617,0,0.036840241,0.063247409,0.052532169,422.4346666,0.971518987,0.798015592,0.827567902,0.860800818,28.44480556,-0.324805555
Commute_43,Commute,43,Night,2016-07-22,23:24:46,28.11,43.07384167,-89.40616833,0,0.029078014,0.058230088,0.052165703,419.1021247,0.952681388,0.806645458,0.827256638,0.860391015,28.44464568,-0.334645679
