DateTime,Wind Speed,Gust,Direction
2024-07-18 19:55:00,0,,0
2024-07-18 20:55:00,0,,0
2024-07-18 21:55:00,0,,0
2024-07-18 22:55:00,0,,0
2024-07-18 23:55:00,0,,0
2024-07-19 00:55:00,0,,0
2024-07-19 01:55:00,0,,0
2024-07-19 02:55:00,0,,0
2024-07-19 03:55:00,0,,0
2024-07-19 04:55:00,0,,0
2024-07-19 05:55:00,0,,0
2024-07-19 06:55:00,0,,0
2024-07-19 07:55:00,0,,0
2024-07-19 09:15:00,0,,0
2024-07-19 10:15:00,0,,0
2024-07-19 11:15:00,0,,0
2024-07-19 12:15:00,0,,0
2024-07-19 13:15:00,0,,0
2024-07-19 14:15:00,0,,0
2024-07-19 15:15:00,0,12,0
2024-07-19 16:15:00,5,,0
2024-07-19 17:15:00,0,,0
2024-07-19 18:15:00,0,,0
2024-07-19 19:15:00,0,,0
2024-07-19 20:15:00,0,,0
2024-07-19 21:15:00,0,,0
2024-07-19 22:15:00,0,,0
2024-07-19 23:15:00,0,,0
2024-07-20 00:15:00,0,,0
2024-07-20 01:15:00,0,,0
2024-07-20 02:15:00,0,,0
2024-07-20 03:15:00,0,,0
2024-07-20 04:15:00,0,,0
2024-07-20 05:15:00,0,,0
2024-07-20 06:15:00,0,,0
2024-07-20 07:15:00,0,,0
2024-07-20 08:15:00,0,,0
2024-07-20 09:15:00,0,,0
2024-07-20 10:15:00,0,,0
2024-07-20 11:15:00,5,,0
2024-07-20 12:15:00,0,,0
2024-07-20 13:15:00,0,,0
2024-07-20 14:15:00,5,,0
2024-07-20 15:15:00,6,,0
2024-07-20 16:15:00,0,,0
2024-07-20 17:15:00,0,,0
2024-07-20 18:15:00,3,,0
2024-07-20 19:15:00,0,,0
2024-07-20 20:15:00,0,,0
2024-07-20 21:15:00,0,,0
2024-07-20 22:15:00,0,,0
2024-07-20 23:15:00,0,,0
2024-07-21 00:15:00,0,,0
2024-07-21 01:15:00,0,,0
2024-07-21 02:15:00,0,,0
2024-07-21 03:15:00,0,,0
2024-07-21 04:15:00,0,,0
2024-07-21 05:15:00,0,,0
2024-07-21 06:15:00,0,,0
2024-07-21 07:15:00,0,,0
2024-07-21 08:15:00,0,,0
2024-07-21 09:15:00,0,,0
2024-07-21 10:15:00,0,,0
2024-07-21 11:15:00,0,,0
2024-07-21 12:15:00,0,,0
2024-07-21 13:15:00,6,,270
2024-07-21 14:15:00,0,,0
2024-07-21 15:15:00,0,,0
2024-07-21 16:15:00,0,,0
2024-07-21 17:15:00,0,,0
2024-07-21 18:15:00,0,,0
2024-07-21 19:15:00,0,,0
2024-07-21 20:15:00,0,,0
2024-07-21 21:15:00,0,,0
2024-07-21 22:15:00,0,,0
2024-07-21 23:15:00,0,,0
2024-07-22 00:15:00,0,,0
2024-07-22 01:15:00,0,,0
2024-07-22 02:15:00,0,,0
2024-07-22 03:15:00,5,,260
2024-07-22 04:15:00,0,,0
2024-07-22 05:15:00,0,,0
2024-07-22 06:15:00,0,,0
2024-07-22 07:15:00,0,,0
2024-07-22 08:15:00,0,,0
2024-07-22 09:15:00,0,,0
2024-07-22 10:15:00,0,,0
2024-07-22 11:15:00,6,,270
2024-07-22 12:15:00,0,,0
2024-07-22 13:15:00,0,,0
2024-07-22 14:15:00,0,,0
2024-07-22 15:15:00,0,,0
2024-07-22 16:15:00,0,,0
2024-07-22 17:15:00,5,,0
2024-07-22 18:15:00,0,,0
2024-07-22 19:15:00,0,,0
2024-07-22 20:15:00,5,,280
2024-07-22 21:15:00,5,,0
2024-07-22 22:15:00,0,,0
2024-07-22 23:15:00,0,,0
2024-07-23 00:15:00,0,,0
2024-07-23 01:15:00,0,,0
2024-07-23 02:15:00,0,,0
2024-07-23 03:15:00,0,,0
2024-07-23 04:15:00,0,,0
2024-07-23 05:15:00,0,,0
2024-07-23 06:15:00,0,,0
2024-07-23 07:15:00,0,,0
2024-07-23 08:15:00,0,,0
2024-07-23 09:15:00,0,,0
2024-07-23 10:15:00,0,,0
2024-07-23 11:15:00,0,14,0
2024-07-23 12:15:00,3,12,0
2024-07-23 13:15:00,6,15,0
2024-07-23 14:15:00,0,14,0
2024-07-23 15:15:00,5,,0
2024-07-23 16:15:00,0,13,0
2024-07-23 17:15:00,0,,0
2024-07-23 18:15:00,0,,0
2024-07-23 19:15:00,0,,0
2024-07-23 20:15:00,0,,0
2024-07-23 21:15:00,0,,0
2024-07-23 22:15:00,0,,0
2024-07-23 23:15:00,0,,0
2024-07-24 00:15:00,0,,0
2024-07-24 01:15:00,0,,0
2024-07-24 02:15:00,0,,0
2024-07-24 03:15:00,0,,0
2024-07-24 04:15:00,0,,0
2024-07-24 05:15:00,0,,0
2024-07-24 06:15:00,0,,0
2024-07-24 07:15:00,0,,0
2024-07-24 08:15:00,0,,0
2024-07-24 09:15:00,0,,0
2024-07-24 10:15:00,0,,0
2024-07-24 11:15:00,0,,0
2024-07-24 12:15:00,6,12,240
2024-07-24 13:15:00,0,,0
2024-07-24 14:15:00,0,,0
2024-07-24 15:15:00,7,13,270
2024-07-24 16:15:00,6,,250
2024-07-24 17:15:00,6,14,290
2024-07-24 18:15:00,7,13,270
2024-07-24 19:15:00,0,,0
2024-07-24 20:15:00,8,,0
2024-07-24 21:15:00,0,,0
2024-07-24 22:15:00,5,,240
2024-07-24 23:15:00,5,,250
2024-07-25 00:15:00,3,,0
2024-07-25 01:15:00,0,,0
2024-07-25 02:15:00,0,,0
2024-07-25 03:15:00,0,,0
2024-07-25 04:15:00,0,,0
2024-07-25 05:15:00,0,,0
2024-07-25 06:15:00,0,,0
2024-07-25 07:15:00,0,,0
2024-07-25 08:15:00,5,13,0
2024-07-25 09:15:00,0,,0
2024-07-25 10:15:00,5,,250
2024-07-25 11:15:00,0,,0
2024-07-25 12:15:00,0,,0
2024-07-25 13:15:00,0,,0
2024-07-25 14:15:00,0,,0
2024-07-25 15:15:00,5,,0
2024-07-25 16:15:00,0,,0
2024-07-25 17:15:00,0,,0
2024-07-25 18:15:00,0,,0
2024-07-25 19:15:00,0,,0
2024-07-25 20:15:00,0,,0
2024-07-25 21:15:00,0,,0
2024-07-25 22:15:00,0,,0
2024-07-25 23:15:00,0,,0
2024-07-26 00:15:00,0,,0
2024-07-26 01:15:00,0,,0
2024-07-26 02:15:00,0,,0
2024-07-26 03:15:00,0,,0
2024-07-26 04:15:00,0,,0
2024-07-26 05:15:00,0,,0
2024-07-26 06:15:00,0,,0
2024-07-26 07:15:00,0,,0
2024-07-26 08:15:00,0,,0
2024-07-26 09:15:00,0,,0
2024-07-26 10:15:00,0,,0
2024-07-26 11:15:00,6,,0
2024-07-26 12:55:00,0,13,0
2024-07-26 13:55:00,5,,0
2024-07-26 14:55:00,3,,0
2024-07-26 15:55:00,6,12,0
2024-07-26 16:55:00,0,,0
2024-07-26 17:55:00,6,,0
2024-07-26 18:55:00,6,,20
2024-07-26 19:55:00,0,,0
2024-07-26 20:55:00,0,,0
2024-07-26 21:55:00,0,,0
2024-07-26 22:55:00,0,,0
2024-07-26 23:55:00,0,,0
2024-07-27 00:55:00,0,,0
2024-07-27 01:55:00,0,,0
2024-07-27 02:55:00,0,,0
2024-07-27 03:55:00,0,,0
2024-07-27 04:55:00,0,,0
2024-07-27 05:55:00,0,,0
2024-07-27 06:55:00,0,,0
2024-07-27 07:55:00,0,,0
2024-07-27 08:55:00,0,,0
2024-07-27 09:55:00,0,,0
2024-07-27 10:55:00,0,,0
2024-07-27 11:55:00,0,,0
2024-07-27 12:55:00,0,,0
2024-07-27 13:55:00,0,13,0
2024-07-27 14:55:00,0,,0
2024-07-27 15:55:00,0,,0
2024-07-27 16:55:00,0,,0
2024-07-27 17:55:00,0,,0
2024-07-27 18:55:00,0,,0
2024-07-27 19:55:00,0,,0
2024-07-27 20:55:00,0,,0
2024-07-27 21:55:00,0,,0
2024-07-27 22:55:00,0,,0
2024-07-27 23:55:00,0,,0
2024-07-28 00:55:00,0,,0
2024-07-28 01:55:00,0,,0
2024-07-28 02:55:00,0,,0
2024-07-28 03:55:00,0,,0
2024-07-28 04:55:00,0,,0
2024-07-28 05:55:00,0,,0
2024-07-28 06:55:00,0,,0
2024-07-28 07:55:00,0,,0
2024-07-28 08:55:00,0,,0
2024-07-28 09:55:00,0,,0
2024-07-28 10:55:00,0,,0
2024-07-28 12:15:00,5,,220
2024-07-28 13:15:00,7,,260
2024-07-28 14:15:00,7,,290
2024-07-28 15:15:00,7,,270
2024-07-28 16:15:00,6,,0
2024-07-28 17:15:00,0,,0
2024-07-28 18:15:00,3,,0
2024-07-28 19:15:00,3,,330
2024-07-28 20:15:00,0,,0
2024-07-28 21:15:00,0,,0
2024-07-28 22:15:00,0,,0
2024-07-28 23:15:00,0,,0
2024-07-29 00:15:00,0,,0
2024-07-29 01:15:00,0,,0
2024-07-29 02:15:00,0,,0
2024-07-29 03:15:00,0,,0
2024-07-29 04:15:00,0,,0
2024-07-29 05:15:00,0,,0
2024-07-29 06:15:00,0,,0
2024-07-29 07:15:00,0,,0
2024-07-29 08:15:00,0,,0
2024-07-29 09:15:00,0,,0
2024-07-29 10:15:00,0,,0
2024-07-29 11:15:00,0,,0
2024-07-29 12:15:00,0,12,0
2024-07-29 13:15:00,0,,0
2024-07-29 14:15:00,0,12,0
2024-07-29 15:15:00,5,,200
2024-07-29 16:15:00,3,,0
2024-07-29 17:15:00,0,,0
2024-07-29 18:15:00,0,,0
2024-07-29 19:15:00,0,12,0
2024-07-29 20:15:00,0,,0
2024-07-29 21:15:00,0,,0
2024-07-29 22:15:00,0,,0
2024-07-29 23:15:00,0,,0
2024-07-30 03:35:00,0,,0
2024-07-30 04:35:00,0,,0
2024-07-30 05:35:00,0,,0
2024-07-30 06:35:00,0,,0
2024-07-30 07:35:00,0,,0
2024-07-30 08:35:00,0,,0
2024-07-30 09:35:00,0,,0
2024-07-30 10:35:00,0,12,0
2024-07-30 11:35:00,5,12,250
2024-07-30 12:35:00,7,,250
2024-07-30 13:35:00,6,,0
2024-07-30 14:35:00,5,12,0
2024-07-30 15:35:00,0,,0
2024-07-30 16:35:00,7,,230
