"time_stamp","humidity","humidity_a","humidity_b","temperature","temperature_a","temperature_b","pressure","pressure_a","pressure_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index","pm2.5_correct"
"2024-07-03T17:00:00Z",46.8,46.8,46.8,73.334,73.334,73.334,1014.629,1014.629,1014.629,5.265,5.401,5.129,183853,4.4915
"2024-07-03T18:00:00Z",43.9,43.9,43.9,76.2,76.2,76.2,1014.429,1014.429,1014.429,6.0075,6,6.015,183853,5.12765
"2024-07-03T19:00:00Z",40.367,40.367,40.367,80.166,80.166,80.166,1014.042,1014.042,1014.042,6.495,6.49,6.5,183853,5.6841116
"2024-07-03T20:00:00Z",30.334,30.334,30.334,92.834,92.834,92.834,1013.615,1013.615,1013.615,7.171,7.133,7.209,183853,6.8931472
"2024-07-03T21:00:00Z",25.4,25.4,25.4,100.2,100.2,100.2,1013.169,1013.169,1013.169,6.4455,6.486,6.405,183853,6.933362
"2024-07-03T22:00:00Z",22.767,22.767,22.767,101.767,101.767,101.767,1012.876,1012.876,1012.876,3.9015,4.146,3.657,183853,5.8246376
"2024-07-03T23:00:00Z",20.966,20.966,20.966,100.5,100.5,100.5,1012.484,1012.484,1012.484,2.601,2.96,2.242,183853,5.2966208
"2024-07-03T00:00:00Z",35.733,35.733,35.733,84.3,84.3,84.3,1012.012,1012.012,1012.012,3.303,3.343,3.263,183863,4.4063204
"2024-07-03T01:00:00Z",37.966,37.966,37.966,81.8,81.8,81.8,1011.784,1011.784,1011.784,3.0425,3.133,2.952,183863,4.0795668
"2024-07-03T02:00:00Z",39.4,39.4,39.4,80.333,80.333,80.333,1011.74,1011.74,1011.74,2.817,3.039,2.595,183863,3.839228
"2024-07-03T03:00:00Z",41.534,41.534,41.534,77.6,77.6,77.6,1011.825,1011.825,1011.825,2.433,2.558,2.308,183863,3.4561952
"2024-07-03T04:00:00Z",44.367,44.367,44.367,74.633,74.633,74.633,1012.067,1012.067,1012.067,2.2955,2.473,2.118,183863,3.1427736
"2024-07-03T05:00:00Z",47.767,47.767,47.767,71.767,71.767,71.767,1012.316,1012.316,1012.316,2.3005,2.42,2.181,183863,2.8557136
"2024-07-03T06:00:00Z",50.233,50.233,50.233,69.233,69.233,69.233,1012.798,1012.798,1012.798,2.356,2.545,2.167,183863,2.6746924
"2024-07-03T07:00:00Z",51.534,51.534,51.534,68.166,68.166,68.166,1013.502,1013.502,1013.502,2.402,2.592,2.212,183863,2.5879512
"2024-07-03T08:00:00Z",52.867,52.867,52.867,67.4,67.4,67.4,1014.036,1014.036,1014.036,2.5475,2.675,2.42,183863,2.5506216
"2024-07-03T09:00:00Z",53.567,53.567,53.567,67.1,67.1,67.1,1014.128,1014.128,1014.128,2.8525,3.018,2.687,183863,2.6508016
"2024-07-03T10:00:00Z",53.7,53.7,53.7,66.867,66.867,66.867,1014.23,1014.23,1014.23,3.619,3.812,3.426,183863,3.041116
"2024-07-03T11:00:00Z",53.867,53.867,53.867,66.267,66.267,66.267,1014.208,1014.208,1014.208,3.419,3.521,3.317,183863,2.9220876
"2024-07-03T12:00:00Z",54.8,54.8,54.8,65.133,65.133,65.133,1014.59,1014.59,1014.59,3.1755,3.314,3.037,183863,2.715002
"2024-07-03T13:00:00Z",55.3,55.3,55.3,65.8,65.8,65.8,1014.832,1014.832,1014.832,3.4215,3.522,3.321,183863,2.801306
"2024-07-03T14:00:00Z",53.633,53.633,53.633,67.833,67.833,67.833,1015.072,1015.072,1015.072,3.591,3.808,3.374,183863,3.0321524
"2024-07-03T15:00:00Z",50.7,50.7,50.7,69.9,69.9,69.9,1015.24,1015.24,1015.24,3.7005,3.879,3.522,183863,3.339422
"2024-07-03T16:00:00Z",48.8,48.8,48.8,71.667,71.667,71.667,1015.302,1015.302,1015.302,4.0015,4.24,3.763,183863,3.659026
"2024-07-03T17:00:00Z",47.4,47.4,47.4,73.067,73.067,73.067,1015.471,1015.471,1015.471,4.2655,4.408,4.123,183863,3.916642
"2024-07-03T18:00:00Z",45.034,45.034,45.034,75.466,75.466,75.466,1015.25,1015.25,1015.25,4.7745,4.967,4.582,183863,4.3849412
"2024-07-03T19:00:00Z",44.666,44.666,44.666,76.433,76.433,76.433,1014.941,1014.941,1014.941,5.417,5.669,5.165,183863,4.7529648
"2024-07-03T20:00:00Z",41.7,41.7,41.7,78.867,78.867,78.867,1014.57,1014.57,1014.57,5.1415,5.278,5.005,183863,4.861306
"2024-07-03T21:00:00Z",39.334,39.334,39.334,80.4,80.4,80.4,1014.196,1014.196,1014.196,4.7325,4.87,4.595,183863,4.8485732
"2024-07-03T22:00:00Z",36.733,36.733,36.733,82.4,82.4,82.4,1013.845,1013.845,1013.845,4.3235,4.51,4.137,183863,4.8558624
"2024-07-03T23:00:00Z",31.967,31.967,31.967,84.733,84.733,84.733,1013.469,1013.469,1013.469,3.104,3.184,3.024,183863,4.6229076
"2024-07-03T00:00:00Z",34.633,34.633,34.633,84.3,84.3,84.3,1009.587,1009.587,1009.587,3.633,3.679,3.587,183883,4.6729604
"2024-07-03T01:00:00Z",33.8,33.8,33.8,84.9,84.9,84.9,1009.371,1009.371,1009.371,2.8855,2.846,2.925,183883,4.352242
"2024-07-03T02:00:00Z",35.267,35.267,35.267,83.066,83.066,83.066,1009.379,1009.379,1009.379,2.9625,3.032,2.893,183883,4.2676016
"2024-07-03T03:00:00Z",38.666,38.666,38.666,79.267,79.267,79.267,1009.564,1009.564,1009.564,2.618,2.671,2.565,183883,3.7974888
"2024-07-03T04:00:00Z",41.508,41.508,41.508,75.858,75.858,75.858,1009.862,1009.862,1009.862,2.417,2.476,2.358,183883,3.4500264
"2024-07-03T05:00:00Z",42.834,42.834,42.834,73.767,73.767,73.767,1010.153,1010.153,1010.153,2.738,2.858,2.618,183883,3.5052552
"2024-07-03T06:00:00Z",45.2,45.2,45.2,71.066,71.066,71.066,1010.585,1010.585,1010.585,2.2785,2.365,2.192,183883,3.062894
"2024-07-03T07:00:00Z",47.733,47.733,47.733,68.9,68.9,68.9,1011.209,1011.209,1011.209,3.5565,3.595,3.518,183883,3.5167544
"2024-07-03T08:00:00Z",49.5,49.5,49.5,67.3,67.3,67.3,1011.793,1011.793,1011.793,3.748,3.852,3.644,183883,3.466552
"2024-07-03T09:00:00Z",50.3,50.3,50.3,67.267,67.267,67.267,1011.889,1011.889,1011.889,2.9335,3.053,2.814,183883,2.971594
"2024-07-03T10:00:00Z",50.3,50.3,50.3,66.3,66.3,66.3,1011.913,1011.913,1011.913,3.106,3.175,3.037,183883,3.061984
"2024-07-03T11:00:00Z",51,51,51,65.166,65.166,65.166,1011.939,1011.939,1011.939,3.4775,3.619,3.336,183883,3.19701
"2024-07-03T12:00:00Z",51.633,51.633,51.633,64,64,64,1012.289,1012.289,1012.289,3.985,4.141,3.829,183883,3.4090084
"2024-07-03T13:00:00Z",53.433,53.433,53.433,66,66,66,1012.541,1012.541,1012.541,3.621,3.697,3.545,183883,3.0649124
"2024-07-03T14:00:00Z",51.333,51.333,51.333,68.5,68.5,68.5,1012.776,1012.776,1012.776,3.2775,3.389,3.166,183883,3.0638384
"2024-07-03T15:00:00Z",47.934,47.934,47.934,70.966,70.966,70.966,1012.963,1012.963,1012.963,3.6285,3.603,3.654,183883,3.5373572
"2024-07-03T16:00:00Z",45.333,45.333,45.333,73.2,73.2,73.2,1013.022,1013.022,1013.022,4.062,4.152,3.972,183883,3.9861164
"2024-07-03T17:00:00Z",43.1,43.1,43.1,75.333,75.333,75.333,1013.171,1013.171,1013.171,5.0465,5.021,5.072,183883,4.692246
"2024-07-03T18:00:00Z",39.934,39.934,39.934,79.133,79.133,79.133,1012.952,1012.952,1012.952,5.26,5.236,5.284,183883,5.0738632
"2024-07-03T19:00:00Z",36.467,36.467,36.467,82.667,82.667,82.667,1012.558,1012.558,1012.558,5.813,5.874,5.752,183883,5.6590236
"2024-07-03T20:00:00Z",33.567,33.567,33.567,85.834,85.834,85.834,1012.106,1012.106,1012.106,6.0555,6.122,5.989,183883,6.0331736
"2024-07-03T21:00:00Z",31.733,31.733,31.733,86.8,86.8,86.8,1011.565,1011.565,1011.565,6.5255,6.516,6.535,183883,6.4357104
"2024-07-03T22:00:00Z",30.966,30.966,30.966,88.733,88.733,88.733,1011.314,1011.314,1011.314,4.9515,5.025,4.878,183883,5.6762828
"2024-07-03T23:00:00Z",29.1,29.1,29.1,88.867,88.867,88.867,1010.945,1010.945,1010.945,4.5325,4.587,4.478,183883,5.61571
"2024-07-03T00:00:00Z",31.634,31.634,31.634,83.1,83.1,83.1,1021.917,1021.917,1021.917,3.8795,4.106,3.653,185377,5.0576412
"2024-07-03T01:00:00Z",30.9,30.9,30.9,83.666,83.666,83.666,1021.709,1021.709,1021.709,3.6355,3.897,3.374,185377,4.992322
"2024-07-03T02:00:00Z",32.534,32.534,32.534,82.6,82.6,82.6,1021.664,1021.664,1021.664,4.482,4.636,4.328,185377,5.2966712
"2024-07-03T03:00:00Z",36,36,36,78.733,78.733,78.733,1021.796,1021.796,1021.796,3.5365,3.755,3.318,185377,4.505926
"2024-07-03T04:00:00Z",39.433,39.433,39.433,74.8,74.8,74.8,1022.126,1022.126,1022.126,3.47,3.633,3.307,185377,4.1785884
"2024-07-03T05:00:00Z",42.733,42.733,42.733,71.267,71.267,71.267,1022.547,1022.547,1022.547,5.462,5.672,5.252,185377,4.9412364
"2024-07-03T06:00:00Z",44.267,44.267,44.267,69.666,69.666,69.666,1023.105,1023.105,1023.105,3.1485,3.329,2.968,185377,3.5982656
"2024-07-03T07:00:00Z",45.9,45.9,45.9,68.267,68.267,68.267,1023.781,1023.781,1023.781,2.9435,3.219,2.668,185377,3.351714
"2024-07-03T08:00:00Z",48.3,48.3,48.3,67.066,67.066,67.066,1024.328,1024.328,1024.328,4.695,4.91,4.48,185377,4.06502
"2024-07-03T09:00:00Z",50.267,50.267,50.267,65.466,65.466,65.466,1024.428,1024.428,1024.428,4.662,4.931,4.393,185377,3.8801396
"2024-07-03T10:00:00Z",49.733,49.733,49.733,65.834,65.834,65.834,1024.533,1024.533,1024.533,3.4605,3.744,3.177,185377,3.2960504
"2024-07-03T11:00:00Z",47.834,47.834,47.834,66.733,66.733,66.733,1024.523,1024.523,1024.523,3.5525,3.844,3.261,185377,3.5060532
"2024-07-03T12:00:00Z",49.322,49.322,49.322,65.978,65.978,65.978,1024.893,1024.893,1024.893,4.5655,4.986,4.145,185377,3.9100876
"2024-07-03T13:00:00Z",45.6,45.6,45.6,68.867,68.867,68.867,1025.122,1025.122,1025.122,4.286,4.54,4.032,185377,4.080744
"2024-07-03T14:00:00Z",43.4,43.4,43.4,70.633,70.633,70.633,1025.336,1025.336,1025.336,4.162,4.299,4.025,185377,4.203208
"2024-07-03T15:00:00Z",41.433,41.433,41.433,72.6,72.6,72.6,1025.466,1025.466,1025.466,3.9785,4.172,3.785,185377,4.2746424
"2024-07-03T16:00:00Z",34.367,34.367,34.367,79,79,79,1025.504,1025.504,1025.504,4.399,4.636,4.162,185377,5.0970076
"2024-07-03T17:00:00Z",33,33,33,80.733,80.733,80.733,1025.611,1025.611,1025.611,5.3345,5.598,5.071,185377,5.703678
"2024-07-03T18:00:00Z",29.434,29.434,29.434,84.8,84.8,84.8,1025.4,1025.4,1025.4,5.883,6.107,5.659,185377,6.2949152
"2024-07-03T19:00:00Z",26.355,26.355,26.355,88.889,88.889,88.889,1024.964,1024.964,1024.964,6.647,6.9,6.394,185377,6.957582
"2024-07-03T20:00:00Z",25.52,25.52,25.52,89.903,89.903,89.903,1024.533,1024.533,1024.533,8.608,8.938,8.278,185377,8.056288
"2024-07-03T21:00:00Z",29.066,29.066,29.066,85.267,85.267,85.267,1024.086,1024.086,1024.086,7.161,7.697,6.625,185377,6.9959408
"2024-07-03T22:00:00Z",27.911,27.911,27.911,84.578,84.578,84.578,1023.808,1023.808,1023.808,4.0685,4.444,3.693,185377,5.4738768
"2024-07-03T23:00:00Z",23.791,23.791,23.791,87.584,87.584,87.584,1023.376,1023.376,1023.376,3.051,3.276,2.826,185377,5.2917308
"2024-07-03T00:00:00Z",29.2,29.2,29.2,84.7,84.7,84.7,1009.679,1009.679,1009.679,3.9085,3.691,4.126,192199,5.280214
"2024-07-03T01:00:00Z",28.733,28.733,28.733,84.9,84.9,84.9,1009.485,1009.485,1009.485,4.2195,3.72,4.719,192199,5.4829664
"2024-07-03T02:00:00Z",29.834,29.834,29.834,83.666,83.666,83.666,1009.423,1009.423,1009.423,4.661,4.483,4.839,192199,5.6205072
"2024-07-03T03:00:00Z",33.234,33.234,33.234,79.633,79.633,79.633,1009.489,1009.489,1009.489,3.655,3.489,3.821,192199,4.8036832
"2024-07-03T04:00:00Z",37.1,37.1,37.1,75.3,75.3,75.3,1009.726,1009.726,1009.726,3.415,3.327,3.503,192199,4.34854
"2024-07-03T05:00:00Z",41.034,41.034,41.034,71.2,71.2,71.2,1009.97,1009.97,1009.97,2.4875,2.406,2.569,192199,3.5273532
"2024-07-03T06:00:00Z",43.966,43.966,43.966,68.733,68.733,68.733,1010.433,1010.433,1010.433,2.5025,2.401,2.604,192199,3.2854068
"2024-07-03T07:00:00Z",43.633,43.633,43.633,68.933,68.933,68.933,1011.103,1011.103,1011.103,2.289,2.195,2.383,192199,3.2019044
"2024-07-03T08:00:00Z",43.567,43.567,43.567,68.9,68.9,68.9,1011.657,1011.657,1011.657,2.464,2.377,2.551,192199,3.2992276
"2024-07-03T09:00:00Z",43.133,43.133,43.133,68.933,68.933,68.933,1011.734,1011.734,1011.734,2.7315,2.635,2.828,192199,3.4763744
"2024-07-03T10:00:00Z",42.167,42.167,42.167,69.633,69.633,69.633,1011.818,1011.818,1011.818,3.1785,3.128,3.229,192199,3.7929056
"2024-07-03T11:00:00Z",41.834,41.834,41.834,69.334,69.334,69.334,1011.79,1011.79,1011.79,2.9835,2.905,3.062,192199,3.7190972
"2024-07-03T12:00:00Z",42,42,42,69,69,69,1012.159,1012.159,1012.159,3.023,2.958,3.088,192199,3.725652
"2024-07-03T13:00:00Z",41.367,41.367,41.367,70.166,70.166,70.166,1012.378,1012.378,1012.378,3.202,3.103,3.301,192199,3.8733796
"2024-07-03T14:00:00Z",40.3,40.3,40.3,71.3,71.3,71.3,1012.644,1012.644,1012.644,3.435,3.279,3.591,192199,4.08638
"2024-07-03T15:00:00Z",36.167,36.167,36.167,75.067,75.067,75.067,1012.84,1012.84,1012.84,3.888,3.635,4.141,192199,4.6758836
"2024-07-03T16:00:00Z",32.334,32.334,32.334,79.467,79.467,79.467,1012.904,1012.904,1012.904,3.9965,3.735,4.258,192199,5.0593092
"2024-07-03T17:00:00Z",29.2,29.2,29.2,83.133,83.133,83.133,1013.071,1013.071,1013.071,4.7565,4.598,4.915,192199,5.724566
"2024-07-03T18:00:00Z",25.767,25.767,25.767,88,88,88,1012.875,1012.875,1012.875,5.2765,4.962,5.591,192199,6.2895376
"2024-07-03T19:00:00Z",20.533,20.533,20.533,96.3,96.3,96.3,1012.545,1012.545,1012.545,5.554,5.347,5.761,192199,6.8808844
"2024-07-03T20:00:00Z",18.366,18.366,18.366,99.533,99.533,99.533,1012.192,1012.192,1012.192,4.8565,4.595,5.118,192199,6.7000228
"2024-07-03T21:00:00Z",22.033,22.033,22.033,92.834,92.834,92.834,1011.788,1011.788,1011.788,4.4895,4.157,4.822,192199,6.1952864
"2024-07-03T22:00:00Z",28.267,28.267,28.267,83,83,83,1011.489,1011.489,1011.489,4.303,4.037,4.569,192199,5.5664236
"2024-07-03T23:00:00Z",25.633,25.633,25.633,84.2,84.2,84.2,1011.151,1011.151,1011.151,3.2655,3.013,3.518,192199,5.2471904
"2024-07-03T00:00:00Z",22.533,22.533,22.533,87.834,87.834,87.834,1008.792,1008.792,1008.792,2.2965,2.565,2.028,194473,5.0035544
"2024-07-03T01:00:00Z",22.233,22.233,22.233,87,87,87,1008.586,1008.586,1008.586,1.344,1.586,1.102,194473,4.5300044
"2024-07-03T02:00:00Z",22.3,22.3,22.3,87,87,87,1008.508,1008.508,1008.508,0.9085,1.069,0.748,194473,4.296094
"2024-07-03T03:00:00Z",22.966,22.966,22.966,86.7,86.7,86.7,1008.537,1008.537,1008.537,1.3245,1.476,1.173,194473,4.4573348
"2024-07-03T04:00:00Z",23.867,23.867,23.867,86.1,86.1,86.1,1008.734,1008.734,1008.734,1.067,1.213,0.921,194473,4.2456396
"2024-07-03T05:00:00Z",23.367,23.367,23.367,86,86,86,1009.048,1009.048,1009.048,0.4775,0.579,0.376,194473,3.9793416
"2024-07-03T06:00:00Z",24,24,24,86,86,86,1009.542,1009.542,1009.542,0.1995,0.249,0.15,194473,3.779738
"2024-07-03T07:00:00Z",24.7,24.7,24.7,85.733,85.733,85.733,1010.157,1010.157,1010.157,0.0955,0.142,0.049,194473,3.665602
"2024-07-03T08:00:00Z",25,25,25,85,85,85,1010.668,1010.668,1010.668,0.055,0.079,0.031,194473,3.61882
"2024-07-03T09:00:00Z",25.867,25.867,25.867,85,85,85,1010.763,1010.763,1010.763,0.0255,0.032,0.019,194473,3.5294936
"2024-07-03T10:00:00Z",26,26,26,84.2,84.2,84.2,1010.844,1010.844,1010.844,0.0155,0.022,0.009,194473,3.512922
"2024-07-03T11:00:00Z",26,26,26,84,84,84,1010.801,1010.801,1010.801,0.0105,0.012,0.009,194473,3.510302
"2024-07-03T12:00:00Z",26.067,26.067,26.067,83.6,83.6,83.6,1011.192,1011.192,1011.192,0.346,0.411,0.281,194473,3.6803956
"2024-07-03T13:00:00Z",26,26,26,82.966,82.966,82.966,1011.423,1011.423,1011.423,1.554,1.663,1.445,194473,4.319096
"2024-07-03T14:00:00Z",26.034,26.034,26.034,82.067,82.067,82.067,1011.678,1011.678,1011.678,2.039,2.208,1.87,194473,4.5703392
"2024-07-03T15:00:00Z",27.166,27.166,27.166,82.233,82.233,82.233,1011.867,1011.867,1011.867,6.492,6.745,6.239,194473,6.8072648
"2024-07-03T16:00:00Z",27.1,27.1,27.1,82.966,82.966,82.966,1011.966,1011.966,1011.966,3.825,4.051,3.599,194473,5.41538
"2024-07-03T17:00:00Z",26.433,26.433,26.433,83.934,83.934,83.934,1012.139,1012.139,1012.139,25.25,27.3,23.2,194473,16.6989084
"2024-07-03T18:00:00Z",25.966,25.966,25.966,86.066,86.066,86.066,1011.99,1011.99,1011.99,15.8075,16.758,14.857,194473,11.7908268
"2024-07-03T19:00:00Z",24.934,24.934,24.934,87.934,87.934,87.934,1011.669,1011.669,1011.669,7.0755,7.523,6.628,194473,7.3031852
"2024-07-03T20:00:00Z",22.834,22.834,22.834,89.034,89.034,89.034,1011.317,1011.317,1011.317,5.1375,5.511,4.764,194473,6.4665932
"2024-07-03T21:00:00Z",21.6,21.6,21.6,89.166,89.166,89.166,1010.921,1010.921,1010.921,3.704,4.016,3.392,194473,5.820576
"2024-07-03T22:00:00Z",21.2,21.2,21.2,89.067,89.067,89.067,1010.622,1010.622,1010.622,2.687,3.029,2.345,194473,5.321748
"2024-07-03T23:00:00Z",20.666,20.666,20.666,89,89,89,1010.247,1010.247,1010.247,2.2745,2.52,2.029,194473,5.1510948
"2024-07-03T00:00:00Z",36.633,36.633,NA,79.267,79.267,NA,1008.789,1008.789,NA,5.453,5.741,5.165,199129,5.4562404
"2024-07-03T01:00:00Z",36.733,36.733,NA,78.567,78.567,NA,1008.536,1008.536,NA,4.651,4.9,4.402,199129,5.0274724
"2024-07-03T02:00:00Z",38.466,38.466,NA,77.7,77.7,NA,1008.484,1008.484,NA,4.401,4.709,4.093,199129,4.7488208
"2024-07-03T03:00:00Z",42,42,NA,75.233,75.233,NA,1008.697,1008.697,NA,3.4565,3.734,3.179,199129,3.952806
"2024-07-03T04:00:00Z",45.267,45.267,NA,71.633,71.633,NA,1008.89,1008.89,NA,4.6065,5.082,4.131,199129,4.2770576
"2024-07-03T05:00:00Z",47.467,47.467,NA,68.9,68.9,NA,1009.233,1009.233,NA,3.758,4.236,3.28,199129,3.6450036
"2024-07-03T06:00:00Z",50.467,50.467,NA,65.733,65.733,NA,1009.754,1009.754,NA,2.969,3.319,2.619,199129,2.9759676
"2024-07-03T07:00:00Z",54,54,NA,63.233,63.233,NA,1010.327,1010.327,NA,3.1695,3.456,2.883,199129,2.780018
"2024-07-03T08:00:00Z",55.767,55.767,NA,61.8,61.8,NA,1010.955,1010.955,NA,2.9365,3.282,2.591,199129,2.5073776
"2024-07-03T09:00:00Z",57.567,57.567,NA,60.8,60.8,NA,1011.038,1011.038,NA,3.189,3.327,3.051,199129,2.4863276
"2024-07-03T10:00:00Z",58.233,58.233,NA,59.534,59.534,NA,1011.057,1011.057,NA,3.0125,3.293,2.732,199129,2.3370984
"2024-07-03T11:00:00Z",59.067,59.067,NA,58.867,58.867,NA,1011.086,1011.086,NA,3.4835,3.774,3.193,199129,2.5128456
"2024-07-03T12:00:00Z",60.5,60.5,NA,59.2,59.2,NA,1011.454,1011.454,NA,3.563,3.912,3.214,199129,2.432412
"2024-07-03T13:00:00Z",60.033,60.033,NA,61.567,61.567,NA,1011.693,1011.693,NA,3.4825,3.748,3.217,199129,2.4300184
"2024-07-03T14:00:00Z",56.867,56.867,NA,63.334,63.334,NA,1011.903,1011.903,NA,3.5575,3.92,3.195,199129,2.7390616
"2024-07-03T15:00:00Z",54.433,54.433,NA,65.133,65.133,NA,1012.073,1012.073,NA,3.6425,4.033,3.252,199129,2.9909784
"2024-07-03T16:00:00Z",50.966,50.966,NA,67.2,67.2,NA,1012.177,1012.177,NA,4.521,4.995,4.047,199129,3.7467008
"2024-07-03T17:00:00Z",47.5,47.5,NA,69.834,69.834,NA,1012.341,1012.341,NA,5.535,6.201,4.869,199129,4.57334
"2024-07-03T18:00:00Z",44.567,44.567,NA,72.733,72.733,NA,1012.186,1012.186,NA,6.5005,7.216,5.785,199129,5.3291536
"2024-07-03T19:00:00Z",43,43,NA,74.2,74.2,NA,1011.757,1011.757,NA,7.4085,7.924,6.893,199129,5.938454
"2024-07-03T20:00:00Z",38.833,38.833,NA,77.566,77.566,NA,1011.363,1011.363,NA,7.6265,8.128,7.125,199129,6.4077144
"2024-07-03T21:00:00Z",36,36,NA,80.034,80.034,NA,1010.745,1010.745,NA,7.812,8.159,7.465,199129,6.746288
"2024-07-03T22:00:00Z",34.434,34.434,NA,81,81,NA,1010.531,1010.531,NA,8.256,8.689,7.823,199129,7.1123672
"2024-07-03T23:00:00Z",31.534,31.534,NA,81.8,81.8,NA,1010.189,1010.189,NA,6.2205,6.504,5.937,199129,6.2928452
"2024-07-03T00:00:00Z",34.433,34.433,NA,83.034,83.034,NA,1011.397,1011.397,NA,4.358,4.472,4.244,26687,5.0699004
"2024-07-03T01:00:00Z",37.334,37.334,NA,80.1,80.1,NA,1011.216,1011.216,NA,3.654,3.673,3.635,26687,4.4538392
"2024-07-03T02:00:00Z",41.466,41.466,NA,76.834,76.834,NA,1011.168,1011.168,NA,3.321,3.513,3.129,26687,3.9273008
"2024-07-03T03:00:00Z",44.133,44.133,NA,74.467,74.467,NA,1011.137,1011.137,NA,3.0775,3.098,3.057,26687,3.5724784
"2024-07-03T04:00:00Z",47.534,47.534,NA,70.433,70.433,NA,1011.349,1011.349,NA,2.6045,2.7,2.509,26687,3.0348612
"2024-07-03T05:00:00Z",52.633,52.633,NA,66.667,66.667,NA,1011.734,1011.734,NA,5.859,5.963,5.755,26687,4.3057844
"2024-07-03T06:00:00Z",55.767,55.767,NA,64.1,64.1,NA,1012.255,1012.255,NA,5.003,5.067,4.939,26687,3.5902236
"2024-07-03T07:00:00Z",58.666,58.666,NA,62.1,62.1,NA,1012.835,1012.835,NA,5.6105,5.614,5.607,26687,3.6615588
"2024-07-03T08:00:00Z",61.034,61.034,NA,60.466,60.466,NA,1013.341,1013.341,NA,2.8635,2.74,2.987,26687,2.0203772
"2024-07-03T09:00:00Z",62.3,62.3,NA,60,60,NA,1013.514,1013.514,NA,2.7335,2.744,2.723,26687,1.844394
"2024-07-03T10:00:00Z",61.8,61.8,NA,60.767,60.767,NA,1013.601,1013.601,NA,3.856,3.786,3.926,26687,2.475184
"2024-07-03T11:00:00Z",61.567,61.567,NA,60.1,60.1,NA,1013.56,1013.56,NA,4.2285,4.162,4.295,26687,2.6902256
"2024-07-03T12:00:00Z",62.966,62.966,NA,59.466,59.466,NA,1013.954,1013.954,NA,4.241,4.178,4.304,26687,2.5775808
"2024-07-03T13:00:00Z",63.7,63.7,NA,59.733,59.733,NA,1014.169,1014.169,NA,3.862,3.805,3.919,26687,2.316448
"2024-07-03T14:00:00Z",59.4,59.4,NA,62.633,62.633,NA,1014.366,1014.366,NA,4.355,4.43,4.28,26687,2.94114
"2024-07-03T15:00:00Z",55.434,55.434,NA,65.166,65.166,NA,1014.531,1014.531,NA,4.2395,4.195,4.284,26687,3.2185212
"2024-07-03T16:00:00Z",50.3,50.3,NA,69.1,69.1,NA,1014.544,1014.544,NA,5.1275,5.244,5.011,26687,4.12125
"2024-07-03T17:00:00Z",48.534,48.534,NA,70.466,70.466,NA,1014.712,1014.712,NA,4.722,4.731,4.713,26687,4.0592312
"2024-07-03T18:00:00Z",45.534,45.534,NA,73,73,NA,1014.532,1014.532,NA,5.6995,5.761,5.638,26687,4.8270412
"2024-07-03T19:00:00Z",41.3,41.3,NA,77.267,77.267,NA,1014.209,1014.209,NA,5.3845,5.501,5.268,26687,5.022718
"2024-07-03T20:00:00Z",37.4,37.4,NA,81.166,81.166,NA,1013.961,1013.961,NA,5.365,5.385,5.345,26687,5.34478
"2024-07-03T21:00:00Z",33.433,33.433,NA,84.434,84.434,NA,1013.527,1013.527,NA,5.0175,5.075,4.96,26687,5.5006784
"2024-07-03T22:00:00Z",28.867,28.867,NA,87.466,87.466,NA,1013.264,1013.264,NA,3.5545,3.572,3.537,26687,5.1230896
"2024-07-03T23:00:00Z",27.267,27.267,NA,88.9,88.9,NA,1012.895,1012.895,NA,2.806,2.923,2.689,26687,4.8671956
"2024-07-03T00:00:00Z",41.034,41.034,NA,76.267,76.267,NA,1010.793,1010.793,NA,3.667,2.567,4.767,50485,4.1454112
"2024-07-03T01:00:00Z",42.566,42.566,NA,74.567,74.567,NA,1010.609,1010.609,NA,3.496,2.442,4.55,50485,3.9252808
"2024-07-03T02:00:00Z",44.267,44.267,NA,73.5,73.5,NA,1010.591,1010.591,NA,3.402,2.341,4.463,50485,3.7310996
"2024-07-03T03:00:00Z",46.567,46.567,NA,71.233,71.233,NA,1010.659,1010.659,NA,2.7925,1.966,3.619,50485,3.2157616
"2024-07-03T04:00:00Z",50,50,NA,67.8,67.8,NA,1010.955,1010.955,NA,2.6445,1.941,3.348,50485,2.845718
"2024-07-03T05:00:00Z",53.733,53.733,NA,64.466,64.466,NA,1011.218,1011.218,NA,3.3785,2.539,4.218,50485,2.9122824
"2024-07-03T06:00:00Z",57.467,57.467,NA,61.967,61.967,NA,1011.709,1011.709,NA,2.6925,1.877,3.508,50485,2.2346816
"2024-07-03T07:00:00Z",60.034,60.034,NA,60.433,60.433,NA,1012.411,1012.411,NA,2.513,1.74,3.286,50485,1.9219152
"2024-07-03T08:00:00Z",60.6,60.6,NA,60.3,60.3,NA,1012.947,1012.947,NA,2.635,1.843,3.427,50485,1.93762
"2024-07-03T09:00:00Z",60.467,60.467,NA,60.133,60.133,NA,1013.026,1013.026,NA,3.0535,2.113,3.994,50485,2.1682456
"2024-07-03T10:00:00Z",60.1,60.1,NA,60,60,NA,1013.086,1013.086,NA,3.468,2.399,4.537,50485,2.416712
"2024-07-03T11:00:00Z",60,60,NA,60,60,NA,1013.066,1013.066,NA,3.4755,2.429,4.522,50485,2.429162
