#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Button Down,Host Connected,Button Up,End of File
1202,03/25/2022 06:45:57,19.05,,,,
1203,03/25/2022 06:46:57,19.00,,,,
1204,03/25/2022 06:47:57,18.96,,,,
1205,03/25/2022 06:48:57,18.96,,,,
1206,03/25/2022 06:49:57,18.87,,,,
1207,03/25/2022 06:50:57,18.87,,,,
1208,03/25/2022 06:51:57,18.79,,,,
1209,03/25/2022 06:52:57,18.79,,,,
1210,03/25/2022 06:53:57,18.83,,,,
1211,03/25/2022 06:54:57,18.74,,,,
1212,03/25/2022 06:55:57,18.79,,,,
1213,03/25/2022 06:56:57,18.74,,,,
1214,03/25/2022 06:57:57,18.79,,,,
1215,03/25/2022 06:58:57,18.79,,,,
1216,03/25/2022 06:59:57,18.74,,,,
1217,03/25/2022 07:00:57,18.70,,,,
1218,03/25/2022 07:01:57,18.70,,,,
1219,03/25/2022 07:02:57,18.70,,,,
1220,03/25/2022 07:03:57,18.66,,,,
1221,03/25/2022 07:04:57,18.66,,,,
1222,03/25/2022 07:05:57,18.66,,,,
1223,03/25/2022 07:06:57,18.66,,,,
1224,03/25/2022 07:07:57,18.62,,,,
1225,03/25/2022 07:08:57,18.66,,,,
1226,03/25/2022 07:09:57,18.62,,,,
1227,03/25/2022 07:10:57,18.62,,,,
1228,03/25/2022 07:11:57,18.57,,,,
1229,03/25/2022 07:12:57,18.62,,,,
1230,03/25/2022 07:13:57,18.57,,,,
1231,03/25/2022 07:14:57,18.57,,,,
1232,03/25/2022 07:15:57,18.53,,,,
1233,03/25/2022 07:16:57,18.57,,,,
1234,03/25/2022 07:17:57,18.57,,,,
1235,03/25/2022 07:18:57,18.53,,,,
1236,03/25/2022 07:19:57,18.57,,,,
1237,03/25/2022 07:20:57,18.49,,,,
1238,03/25/2022 07:21:57,18.53,,,,
1239,03/25/2022 07:22:57,18.57,,,,
1240,03/25/2022 07:23:57,18.49,,,,
1241,03/25/2022 07:24:57,18.49,,,,
1242,03/25/2022 07:25:57,18.44,,,,
1243,03/25/2022 07:26:57,18.49,,,,
1244,03/25/2022 07:27:57,18.49,,,,
1245,03/25/2022 07:28:57,18.44,,,,
1246,03/25/2022 07:29:57,18.44,,,,
1247,03/25/2022 07:30:57,18.49,,,,
1248,03/25/2022 07:31:57,18.44,,,,
1249,03/25/2022 07:32:57,18.44,,,,
1250,03/25/2022 07:33:57,18.49,,,,
1251,03/25/2022 07:34:57,18.49,,,,
1252,03/25/2022 07:35:57,18.49,,,,
1253,03/25/2022 07:36:57,18.49,,,,
1254,03/25/2022 07:37:57,18.44,,,,
1255,03/25/2022 07:38:57,18.40,,,,
1256,03/25/2022 07:39:57,18.44,,,,
1257,03/25/2022 07:40:57,18.44,,,,
1258,03/25/2022 07:41:57,18.40,,,,
1259,03/25/2022 07:42:57,18.44,,,,
1260,03/25/2022 07:43:57,18.44,,,,
1261,03/25/2022 07:44:57,18.44,,,,
1262,03/25/2022 07:45:57,18.40,,,,
1263,03/25/2022 07:46:57,18.40,,,,
1264,03/25/2022 07:47:57,18.40,,,,
1265,03/25/2022 07:48:57,18.40,,,,
1266,03/25/2022 07:49:57,18.36,,,,
1267,03/25/2022 07:50:57,18.36,,,,
1268,03/25/2022 07:51:57,18.36,,,,
1269,03/25/2022 07:52:57,18.36,,,,
1270,03/25/2022 07:53:57,18.36,,,,
1271,03/25/2022 07:54:57,18.36,,,,
1272,03/25/2022 07:55:57,18.32,,,,
1273,03/25/2022 07:56:57,18.32,,,,
1274,03/25/2022 07:57:57,18.32,,,,
1275,03/25/2022 07:58:57,18.27,,,,
1276,03/25/2022 07:59:57,18.27,,,,
1277,03/25/2022 08:00:57,18.27,,,,
1278,03/25/2022 08:01:57,18.32,,,,
1279,03/25/2022 08:02:57,18.27,,,,
1280,03/25/2022 08:03:57,18.27,,,,
1281,03/25/2022 08:04:57,18.23,,,,
1282,03/25/2022 08:05:57,18.23,,,,
1283,03/25/2022 08:06:57,18.23,,,,
1284,03/25/2022 08:07:57,18.27,,,,
1285,03/25/2022 08:08:57,18.23,,,,
1286,03/25/2022 08:09:57,18.23,,,,
1287,03/25/2022 08:10:57,18.23,,,,
1288,03/25/2022 08:11:57,18.14,,,,
1289,03/25/2022 08:12:57,18.23,,,,
1290,03/25/2022 08:13:57,18.19,,,,
1291,03/25/2022 08:14:57,18.23,,,,
1292,03/25/2022 08:15:57,18.19,,,,
1293,03/25/2022 08:16:57,18.27,,,,
1294,03/25/2022 08:17:57,18.36,,,,
1295,03/25/2022 08:18:57,18.44,,,,
1296,03/25/2022 08:19:57,18.49,,,,
1297,03/25/2022 08:20:57,18.62,,,,
1298,03/25/2022 08:21:57,18.57,,,,
1299,03/25/2022 08:22:57,18.57,,,,
1300,03/25/2022 08:23:57,18.57,,,,
1301,03/25/2022 08:24:57,18.57,,,,
1302,03/25/2022 08:25:57,18.53,,,,
1303,03/25/2022 08:26:57,18.49,,,,
1304,03/25/2022 08:27:57,18.53,,,,
1305,03/25/2022 08:28:57,18.44,,,,
1306,03/25/2022 08:29:57,18.49,,,,
1307,03/25/2022 08:30:57,18.44,,,,
1308,03/25/2022 08:31:57,18.44,,,,
1309,03/25/2022 08:32:57,18.40,,,,
1310,03/25/2022 08:33:57,18.40,,,,
1311,03/25/2022 08:34:57,18.44,,,,
1312,03/25/2022 08:35:57,18.36,,,,
1313,03/25/2022 08:36:57,18.40,,,,
1314,03/25/2022 08:37:57,18.40,,,,
1315,03/25/2022 08:38:57,18.40,,,,
1316,03/25/2022 08:39:57,18.36,,,,
1317,03/25/2022 08:40:57,18.36,,,,
1318,03/25/2022 08:41:57,18.36,,,,
1319,03/25/2022 08:42:57,18.32,,,,
1320,03/25/2022 08:43:57,18.36,,,,
1321,03/25/2022 08:44:57,18.27,,,,
1322,03/25/2022 08:45:57,18.32,,,,
1323,03/25/2022 08:46:57,18.32,,,,
1324,03/25/2022 08:47:57,18.32,,,,
1325,03/25/2022 08:48:57,18.27,,,,
1326,03/25/2022 08:49:57,18.27,,,,
1327,03/25/2022 08:50:57,18.27,,,,
1328,03/25/2022 08:51:57,18.32,,,,
1329,03/25/2022 08:52:57,18.36,,,,
1330,03/25/2022 08:53:57,18.40,,,,
1331,03/25/2022 08:54:57,18.57,,,,
1332,03/25/2022 08:55:57,18.70,,,,
1333,03/25/2022 08:56:57,18.79,,,,
1334,03/25/2022 08:57:57,18.87,,,,
1335,03/25/2022 08:58:57,18.96,,,,
1336,03/25/2022 08:59:57,19.00,,,,
1337,03/25/2022 09:00:57,19.00,,,,
1338,03/25/2022 09:01:57,19.00,,,,
1339,03/25/2022 09:02:57,18.92,,,,
1340,03/25/2022 09:03:57,18.87,,,,
1341,03/25/2022 09:04:57,18.87,,,,
1342,03/25/2022 09:05:57,18.83,,,,
1343,03/25/2022 09:06:57,18.74,,,,
1344,03/25/2022 09:07:57,18.74,,,,
1345,03/25/2022 09:08:57,18.70,,,,
1346,03/25/2022 09:09:57,18.70,,,,
1347,03/25/2022 09:10:57,18.70,,,,
1348,03/25/2022 09:11:57,18.70,,,,
1349,03/25/2022 09:12:57,18.66,,,,
1350,03/25/2022 09:13:57,18.62,,,,
1351,03/25/2022 09:14:57,18.62,,,,
1352,03/25/2022 09:15:57,18.57,,,,
1353,03/25/2022 09:16:57,18.62,,,,
1354,03/25/2022 09:17:57,18.57,,,,
1355,03/25/2022 09:18:57,18.53,,,,
1356,03/25/2022 09:19:57,18.53,,,,
1357,03/25/2022 09:20:57,18.57,,,,
1358,03/25/2022 09:21:57,18.53,,,,
1359,03/25/2022 09:22:57,18.49,,,,
1360,03/25/2022 09:23:57,18.49,,,,
1361,03/25/2022 09:24:57,18.49,,,,
1362,03/25/2022 09:25:57,18.53,,,,
1363,03/25/2022 09:26:57,18.40,,,,
1364,03/25/2022 09:27:57,18.44,,,,
1365,03/25/2022 09:28:57,18.49,,,,
1366,03/25/2022 09:29:57,18.36,,,,
1367,03/25/2022 09:30:57,18.36,,,,
1368,03/25/2022 09:31:57,18.32,,,,
1369,03/25/2022 09:32:57,18.40,,,,
1370,03/25/2022 09:33:57,18.36,,,,
1371,03/25/2022 09:34:57,18.32,,,,
1372,03/25/2022 09:35:57,18.40,,,,
1373,03/25/2022 09:36:57,18.32,,,,
1374,03/25/2022 09:37:57,18.36,,,,
1375,03/25/2022 09:38:57,18.32,,,,
1376,03/25/2022 09:39:57,18.27,,,,
1377,03/25/2022 09:40:57,18.36,,,,
1378,03/25/2022 09:41:57,18.40,,,,
1379,03/25/2022 09:42:57,18.57,,,,
1380,03/25/2022 09:43:57,18.66,,,,
1381,03/25/2022 09:44:57,18.87,,,,
1382,03/25/2022 09:45:57,18.96,,,,
1383,03/25/2022 09:46:57,18.96,,,,
1384,03/25/2022 09:47:57,19.00,,,,
1385,03/25/2022 09:48:57,19.00,,,,
1386,03/25/2022 09:49:57,19.00,,,,
1387,03/25/2022 09:50:57,18.96,,,,
1388,03/25/2022 09:51:57,18.96,,,,
1389,03/25/2022 09:52:57,18.92,,,,
1390,03/25/2022 09:53:57,18.92,,,,
1391,03/25/2022 09:54:57,18.87,,,,
1392,03/25/2022 09:55:57,18.83,,,,
1393,03/25/2022 09:56:57,18.83,,,,
1394,03/25/2022 09:57:57,18.79,,,,
1395,03/25/2022 09:58:57,18.74,,,,
1396,03/25/2022 09:59:57,18.70,,,,
1397,03/25/2022 10:00:57,18.74,,,,
1398,03/25/2022 10:01:57,18.66,,,,
1399,03/25/2022 10:02:57,18.70,,,,
1400,03/25/2022 10:03:57,18.70,,,,
1401,03/25/2022 10:04:57,18.66,,,,
1402,03/25/2022 10:05:57,18.66,,,,
1403,03/25/2022 10:06:57,18.62,,,,
1404,03/25/2022 10:07:57,18.62,,,,
1405,03/25/2022 10:08:57,18.62,,,,
1406,03/25/2022 10:09:57,18.57,,,,
1407,03/25/2022 10:10:57,18.57,,,,
1408,03/25/2022 10:11:57,18.57,,,,
1409,03/25/2022 10:12:57,18.57,,,,
1410,03/25/2022 10:13:57,18.53,,,,
1411,03/25/2022 10:14:57,18.53,,,,
1412,03/25/2022 10:15:57,18.49,,,,
1413,03/25/2022 10:16:57,18.53,,,,
1414,03/25/2022 10:17:57,18.49,,,,
1415,03/25/2022 10:18:57,18.44,,,,
1416,03/25/2022 10:19:57,18.49,,,,
1417,03/25/2022 10:20:57,18.49,,,,
1418,03/25/2022 10:21:57,18.44,,,,
1419,03/25/2022 10:22:57,18.44,,,,
1420,03/25/2022 10:23:57,18.44,,,,
1421,03/25/2022 10:24:57,18.49,,,,
1422,03/25/2022 10:25:57,18.49,,,,
1423,03/25/2022 10:26:57,18.40,,,,
1424,03/25/2022 10:27:57,18.44,,,,
1425,03/25/2022 10:28:57,18.40,,,,
1426,03/25/2022 10:29:57,18.40,,,,
1427,03/25/2022 10:30:57,18.40,,,,
1428,03/25/2022 10:31:57,18.36,,,,
1429,03/25/2022 10:32:57,18.40,,,,
1430,03/25/2022 10:33:57,18.36,,,,
1431,03/25/2022 10:34:57,18.36,,,,
1432,03/25/2022 10:35:57,18.32,,,,
1433,03/25/2022 10:36:57,18.36,,,,
1434,03/25/2022 10:37:57,18.40,,,,
1435,03/25/2022 10:38:57,18.36,,,,
1436,03/25/2022 10:39:57,18.49,,,,
1437,03/25/2022 10:40:57,18.66,,,,
1438,03/25/2022 10:41:57,18.70,,,,
1439,03/25/2022 10:42:57,18.70,,,,
1440,03/25/2022 10:43:57,18.79,,,,
1441,03/25/2022 10:44:57,18.74,,,,
1442,03/25/2022 10:45:57,18.79,,,,
1443,03/25/2022 10:46:57,18.74,,,,
1444,03/25/2022 10:47:57,18.74,,,,
1445,03/25/2022 10:48:57,18.70,,,,
1446,03/25/2022 10:49:57,18.70,,,,
1447,03/25/2022 10:50:57,18.70,,,,
1448,03/25/2022 10:51:57,18.66,,,,
1449,03/25/2022 10:52:57,18.66,,,,
1450,03/25/2022 10:53:57,18.70,,,,
1451,03/25/2022 10:54:57,18.62,,,,
1452,03/25/2022 10:55:57,18.62,,,,
1453,03/25/2022 10:56:57,18.66,,,,
1454,03/25/2022 10:57:57,18.66,,,,
1455,03/25/2022 10:58:57,18.57,,,,
1456,03/25/2022 10:59:57,18.57,,,,
1457,03/25/2022 11:00:57,18.62,,,,
1458,03/25/2022 11:01:57,18.57,,,,
1459,03/25/2022 11:02:57,18.62,,,,
1460,03/25/2022 11:03:57,18.57,,,,
1461,03/25/2022 11:04:57,18.53,,,,
1462,03/25/2022 11:05:57,18.57,,,,
1463,03/25/2022 11:06:57,18.53,,,,
1464,03/25/2022 11:07:57,18.57,,,,
1465,03/25/2022 11:08:57,18.49,,,,
1466,03/25/2022 11:09:57,18.53,,,,
1467,03/25/2022 11:10:57,18.49,,,,
1468,03/25/2022 11:11:57,18.53,,,,
1469,03/25/2022 11:12:57,18.49,,,,
1470,03/25/2022 11:13:57,18.49,,,,
1471,03/25/2022 11:14:57,18.49,,,,
1472,03/25/2022 11:15:57,18.49,,,,
1473,03/25/2022 11:16:57,18.44,,,,
1474,03/25/2022 11:17:57,18.49,,,,
1475,03/25/2022 11:18:57,18.44,,,,
1476,03/25/2022 11:19:57,18.44,,,,
1477,03/25/2022 11:20:57,18.44,,,,
1478,03/25/2022 11:21:57,18.44,,,,
1479,03/25/2022 11:22:57,18.44,,,,
1480,03/25/2022 11:23:57,18.40,,,,
1481,03/25/2022 11:24:57,18.40,,,,
1482,03/25/2022 11:25:57,18.44,,,,
1483,03/25/2022 11:26:57,18.40,,,,
1484,03/25/2022 11:27:57,18.40,,,,
1485,03/25/2022 11:28:57,18.36,,,,
1486,03/25/2022 11:29:57,18.40,,,,
1487,03/25/2022 11:30:57,18.40,,,,
1488,03/25/2022 11:31:57,18.36,,,,
1489,03/25/2022 11:32:57,18.40,,,,
1490,03/25/2022 11:33:57,18.36,,,,
1491,03/25/2022 11:34:57,18.36,,,,
1492,03/25/2022 11:35:57,18.36,,,,
1493,03/25/2022 11:36:57,18.44,,,,
1494,03/25/2022 11:37:57,18.57,,,,
1495,03/25/2022 11:38:57,18.74,,,,
1496,03/25/2022 11:39:57,18.92,,,,
1497,03/25/2022 11:40:57,19.13,,,,
1498,03/25/2022 11:41:57,19.35,,,,
1499,03/25/2022 11:42:57,19.56,,,,
1500,03/25/2022 11:43:57,19.73,,,,
1501,03/25/2022 11:44:57,19.95,,,,
1502,03/25/2022 11:45:57,20.16,,,,
1503,03/25/2022 11:46:57,20.33,,,,
1504,03/25/2022 11:47:57,20.50,,,,
1505,03/25/2022 11:48:57,20.72,,,,
1506,03/25/2022 11:49:57,20.85,,,,
1507,03/25/2022 11:50:57,20.98,,,,
1508,03/25/2022 11:51:57,20.98,,,,
1509,03/25/2022 11:52:57,21.06,,,,
1510,03/25/2022 11:53:57,21.02,,,,
1511,03/25/2022 11:54:57,20.98,,,,
1512,03/25/2022 11:55:57,20.93,,,,
1513,03/25/2022 11:56:57,20.85,,,,
1514,03/25/2022 11:57:57,20.76,,,,
1515,03/25/2022 11:58:57,20.68,,,,
1516,03/25/2022 11:59:57,20.59,,,,
1517,03/25/2022 12:00:57,20.50,,,,
1518,03/25/2022 12:01:57,20.50,,,,
1519,03/25/2022 12:02:57,20.42,,,,
1520,03/25/2022 12:03:57,20.37,,,,
1521,03/25/2022 12:04:57,20.29,,,,
1522,03/25/2022 12:05:57,20.33,,,,
1523,03/25/2022 12:06:57,20.29,,,,
1524,03/25/2022 12:07:57,20.25,,,,
1525,03/25/2022 12:08:57,20.29,,,,
1526,03/25/2022 12:09:57,20.25,,,,
1527,03/25/2022 12:10:57,20.42,,,,
1528,03/25/2022 12:11:57,20.46,,,,
1529,03/25/2022 12:12:57,20.68,,,,
1530,03/25/2022 12:13:57,20.85,,,,
1531,03/25/2022 12:14:57,20.98,,,,
1532,03/25/2022 12:15:57,21.15,,,,
1533,03/25/2022 12:16:57,21.28,,,,
1534,03/25/2022 12:17:57,21.32,,,,
1535,03/25/2022 12:18:57,21.36,,,,
1536,03/25/2022 12:19:57,21.36,,,,
1537,03/25/2022 12:20:57,21.32,,,,
1538,03/25/2022 12:21:57,21.32,,,,
1539,03/25/2022 12:22:57,21.23,,,,
1540,03/25/2022 12:23:57,21.19,,,,
1541,03/25/2022 12:24:57,21.15,,,,
1542,03/25/2022 12:25:57,21.10,,,,
1543,03/25/2022 12:26:57,21.06,,,,
1544,03/25/2022 12:27:57,20.98,,,,
1545,03/25/2022 12:28:57,20.93,,,,
1546,03/25/2022 12:29:57,20.89,,,,
1547,03/25/2022 12:30:57,20.89,,,,
1548,03/25/2022 12:31:57,20.80,,,,
1549,03/25/2022 12:32:57,20.80,,,,
1550,03/25/2022 12:33:57,20.76,,,,
1551,03/25/2022 12:34:57,20.76,,,,
1552,03/25/2022 12:35:57,20.72,,,,
1553,03/25/2022 12:36:57,20.72,,,,
1554,03/25/2022 12:37:57,20.72,,,,
1555,03/25/2022 12:38:57,20.76,,,,
1556,03/25/2022 12:39:57,20.80,,,,
1557,03/25/2022 12:40:57,20.98,,,,
1558,03/25/2022 12:41:57,21.10,,,,
1559,03/25/2022 12:42:57,21.28,,,,
1560,03/25/2022 12:43:57,21.40,,,,
1561,03/25/2022 12:44:57,21.49,,,,
1562,03/25/2022 12:45:57,21.62,,,,
1563,03/25/2022 12:46:24,,Logged,,Logged,
1564,03/25/2022 12:46:57,22.91,,,,
1565,03/25/2022 12:47:57,24.15,,,,
1566,03/25/2022 12:48:57,25.09,,,,
1567,03/25/2022 12:49:57,25.95,,,,
1568,03/25/2022 12:50:57,26.64,,,,
1569,03/25/2022 12:51:57,27.20,,,,
1570,03/25/2022 12:52:57,27.67,,,,
1571,03/25/2022 12:53:57,27.84,,,,
1572,03/25/2022 12:54:57,28.05,,,,
1573,03/25/2022 12:55:57,28.23,,,,
1574,03/25/2022 12:56:57,28.48,,,,
1575,03/25/2022 12:57:57,28.61,,,,
1576,03/25/2022 12:58:57,28.74,,,,
1577,03/25/2022 12:59:57,28.91,,,,
1578,03/25/2022 13:00:57,29.04,,,,
1579,03/25/2022 13:01:57,29.13,,,,
1580,03/25/2022 13:02:57,29.30,,,,
1581,03/25/2022 13:03:57,29.34,,,,
1582,03/25/2022 13:04:57,29.43,,,,
1583,03/25/2022 13:05:57,29.51,,,,
1584,03/25/2022 13:06:57,29.56,,,,
1585,03/25/2022 13:07:57,29.64,,,,
1586,03/25/2022 13:08:57,29.77,,,,
1587,03/25/2022 13:09:57,29.98,,,,
1588,03/25/2022 13:10:57,30.20,,,,
1589,03/25/2022 13:11:57,30.41,,,,
1590,03/25/2022 13:12:57,30.63,,,,
1591,03/25/2022 13:13:57,30.84,,,,
1592,03/25/2022 13:14:57,31.01,,,,
1593,03/25/2022 13:15:57,31.14,,,,
1594,03/25/2022 13:16:57,31.27,,,,
1595,03/25/2022 13:17:57,31.40,,,,
1596,03/25/2022 13:18:57,31.36,,,,
1597,03/25/2022 13:19:57,31.27,,,,
1598,03/25/2022 13:20:57,31.23,,,,
1599,03/25/2022 13:21:57,31.10,,,,
1600,03/25/2022 13:22:57,31.06,,,,
1601,03/25/2022 13:23:57,30.97,,,,
1602,03/25/2022 13:24:57,30.93,,,,
1603,03/25/2022 13:25:57,30.89,,,,
1604,03/25/2022 13:26:57,30.84,,,,
1605,03/25/2022 13:27:57,30.84,,,,
1606,03/25/2022 13:28:57,30.84,,,,
1607,03/25/2022 13:29:57,30.76,,,,
1608,03/25/2022 13:30:57,30.71,,,,
1609,03/25/2022 13:31:57,30.67,,,,
1610,03/25/2022 13:32:57,30.63,,,,
1611,03/25/2022 13:33:57,30.50,,,,
1612,03/25/2022 13:34:57,30.24,,,,
1613,03/25/2022 13:35:57,30.03,,,,
1614,03/25/2022 13:36:57,29.81,,,,
1615,03/25/2022 13:37:57,29.60,,,,
1616,03/25/2022 13:38:57,29.43,,,,
1617,03/25/2022 13:39:57,29.21,,,,
1618,03/25/2022 13:40:57,29.08,,,,
1619,03/25/2022 13:41:57,29.04,,,,
1620,03/25/2022 13:42:57,29.04,,,,
1621,03/25/2022 13:43:57,29.13,,,,
1622,03/25/2022 13:44:57,29.13,,,,
1623,03/25/2022 13:45:57,29.26,,,,
1624,03/25/2022 13:46:57,29.30,,,,
1625,03/25/2022 13:47:57,29.38,,,,
1626,03/25/2022 13:48:57,29.47,,,,
1627,03/25/2022 13:49:57,29.47,,,,
1628,03/25/2022 13:50:57,29.43,,,,
1629,03/25/2022 13:51:57,29.34,,,,
1630,03/25/2022 13:52:57,29.17,,,,
1631,03/25/2022 13:53:57,29.08,,,,
1632,03/25/2022 13:54:57,28.95,,,,
1633,03/25/2022 13:55:57,28.87,,,,
1634,03/25/2022 13:56:57,28.74,,,,
1635,03/25/2022 13:57:57,28.65,,,,
1636,03/25/2022 13:58:57,28.53,,,,
1637,03/25/2022 13:59:57,28.48,,,,
1638,03/25/2022 14:00:57,28.40,,,,
1639,03/25/2022 14:01:57,28.35,,,,
1640,03/25/2022 14:02:57,28.31,,,,
1641,03/25/2022 14:03:57,28.27,,,,
1642,03/25/2022 14:04:57,28.18,,,,
1643,03/25/2022 14:05:57,28.18,,,,
1644,03/25/2022 14:06:57,28.10,,,,
1645,03/25/2022 14:07:57,28.10,,,,
1646,03/25/2022 14:08:57,28.10,,,,
1647,03/25/2022 14:09:57,28.05,,,,
1648,03/25/2022 14:10:57,28.01,,,,
1649,03/25/2022 14:11:57,28.01,,,,
1650,03/25/2022 14:12:57,27.97,,,,
1651,03/25/2022 14:13:57,27.93,,,,
1652,03/25/2022 14:14:57,27.93,,,,
1653,03/25/2022 14:15:57,27.97,,,,
1654,03/25/2022 14:16:57,27.93,,,,
1655,03/25/2022 14:17:57,27.88,,,,
1656,03/25/2022 14:18:57,27.88,,,,
1657,03/25/2022 14:19:57,27.93,,,,
1658,03/25/2022 14:20:57,28.05,,,,
1659,03/25/2022 14:21:57,28.18,,,,
1660,03/25/2022 14:22:57,28.35,,,,
1661,03/25/2022 14:23:57,28.53,,,,
1662,03/25/2022 14:24:57,28.70,,,,
1663,03/25/2022 14:25:57,28.78,,,,
1664,03/25/2022 14:26:57,28.87,,,,
1665,03/25/2022 14:27:57,28.87,,,,
1666,03/25/2022 14:28:57,28.83,,,,
1667,03/25/2022 14:29:57,28.78,,,,
1668,03/25/2022 14:30:57,28.65,,,,
1669,03/25/2022 14:31:53,,Logged,,,
1670,03/25/2022 14:31:55,,,,Logged,
1671,03/25/2022 14:31:56,,,Logged,,
1672,03/25/2022 14:31:57,28.70,,,,Logged
