Data Format: ,,,,,,,,
1599,3/25/2022 19:01,,20.5,,,,,
1600,3/25/2022 19:02,,20.42,,,,,
1601,3/25/2022 19:03,,20.37,,,,,
1602,3/25/2022 19:04,,20.29,,,,,
1603,3/25/2022 19:05,,20.33,,,,,
1604,3/25/2022 19:06,,20.29,,,,,
1605,3/25/2022 19:07,,20.25,,,,,
1606,3/25/2022 19:08,,20.29,,,,,
1607,3/25/2022 19:09,,20.25,,,,,
1608,3/25/2022 19:10,,20.42,,,,,
1609,3/25/2022 19:11,,20.46,,,,,
1610,3/25/2022 19:12,,20.68,,,,,
1611,3/25/2022 19:13,,20.85,,,,,
1612,3/25/2022 19:14,,20.98,,,,,
1613,3/25/2022 19:15,,21.15,,,,,
1614,3/25/2022 19:16,,21.28,,,,,
1615,3/25/2022 19:17,,21.32,,,,,
1616,3/25/2022 19:18,,21.36,,,,,
1617,3/25/2022 19:19,,21.36,,,,,
1618,3/25/2022 19:20,,21.32,,,,,
1619,3/25/2022 19:21,,21.32,,,,,
1620,3/25/2022 19:22,,21.23,,,,,
1621,3/25/2022 19:23,,21.19,,,,,
1622,3/25/2022 19:24,,21.15,,,,,
1623,3/25/2022 19:25,,21.1,,,,,
1624,3/25/2022 19:26,,21.06,,,,,
1625,3/25/2022 19:27,,20.98,,,,,
1626,3/25/2022 19:28,,20.93,,,,,
1627,3/25/2022 19:29,,20.89,,,,,
1628,3/25/2022 19:30,,20.89,,,,,
1629,3/25/2022 19:31,,20.8,,,,,
1630,3/25/2022 19:32,,20.8,,,,,
1631,3/25/2022 19:33,,20.76,,,,,
1632,3/25/2022 19:34,,20.76,,,,,
1633,3/25/2022 19:35,,20.72,,,,,
1634,3/25/2022 19:36,,20.72,,,,,
1635,3/25/2022 19:37,,20.72,,,,,
1636,3/25/2022 19:38,,20.76,,,,,
1637,3/25/2022 19:39,,20.8,,,,,
1638,3/25/2022 19:40,,20.98,,,,,
1639,3/25/2022 19:41,,21.1,,,,,
1640,3/25/2022 19:42,,21.28,,,,,
1641,3/25/2022 19:43,,21.4,,,,,
1642,3/25/2022 19:44,,21.49,,,,,
1643,3/25/2022 19:45,,21.62,,,,,
1644,3/25/2022 19:46,,22.91,,,,,
1645,3/25/2022 19:47,,24.15,,,,,
1646,3/25/2022 19:48,,25.09,,,,,
1647,3/25/2022 19:49,,25.95,,,,,
1648,3/25/2022 19:50,,26.64,,,,,
1649,3/25/2022 19:51,,27.2,,,,,
1650,3/25/2022 19:52,,27.67,,,,,
1651,3/25/2022 19:53,,27.84,,,,,
1652,3/25/2022 19:54,,28.05,,,,,
1653,3/25/2022 19:55,,28.23,,,,,
1654,3/25/2022 19:56,,28.48,,,,,
1655,3/25/2022 19:57,,28.61,,,,,
1656,3/25/2022 19:58,,28.74,,,,,
1657,3/25/2022 19:59,,28.91,,,,,
1658,3/25/2022 20:00,,29.04,,,,,
1659,3/25/2022 20:01,,29.13,,,,,
1660,3/25/2022 20:02,,29.3,,,,,
1661,3/25/2022 20:03,,29.34,,,,,
1662,3/25/2022 20:04,,29.43,,,,,
1663,3/25/2022 20:05,,29.51,,,,,
1664,3/25/2022 20:06,,29.56,,,,,
1665,3/25/2022 20:07,,29.64,,,,,
1666,3/25/2022 20:08,,29.77,,,,,
1667,3/25/2022 20:09,,29.98,,,,,
1668,3/25/2022 20:10,,30.2,,,,,
1669,3/25/2022 20:11,,30.41,,,,,
1670,3/25/2022 20:12,,30.63,,,,,
1671,3/25/2022 20:13,,30.84,,,,,
1672,3/25/2022 20:14,,31.01,,,,,
1673,3/25/2022 20:15,,31.14,,,,,
1674,3/25/2022 20:16,,31.27,,,,,
1675,3/25/2022 20:17,,31.4,,,,,
1676,3/25/2022 20:18,,31.36,,,,,
1677,3/25/2022 20:19,,31.27,,,,,
1678,3/25/2022 20:20,,31.23,,,,,
1679,3/25/2022 20:21,,31.1,,,,,
1680,3/25/2022 20:22,,31.06,,,,,
1681,3/25/2022 20:23,,30.97,,,,,
1682,3/25/2022 20:24,,30.93,,,,,
1683,3/25/2022 20:25,,30.89,,,,,
1684,3/25/2022 20:26,,30.84,,,,,
1685,3/25/2022 20:27,,30.84,,,,,
1686,3/25/2022 20:28,,30.84,,,,,
1687,3/25/2022 20:29,,30.76,,,,,
1688,3/25/2022 20:30,,30.71,,,,,
1689,3/25/2022 20:31,,30.67,,,,,
1690,3/25/2022 20:32,,30.63,,,,,
1691,3/25/2022 20:33,,30.5,,,,,
1692,3/25/2022 20:34,,30.24,,,,,
1693,3/25/2022 20:35,,30.03,,,,,
1694,3/25/2022 20:36,,29.81,,,,,
1695,3/25/2022 20:37,,29.6,,,,,
1696,3/25/2022 20:38,,29.43,,,,,
1697,3/25/2022 20:39,,29.21,,,,,
1698,3/25/2022 20:40,,29.08,,,,,
1699,3/25/2022 20:41,,29.04,,,,,
1700,3/25/2022 20:42,,29.04,,,,,
1701,3/25/2022 20:43,,29.13,,,,,
1702,3/25/2022 20:44,,29.13,,,,,
1703,3/25/2022 20:45,,29.26,,,,,
1704,3/25/2022 20:46,,29.3,,,,,
1705,3/25/2022 20:47,,29.38,,,,,
1706,3/25/2022 20:48,,29.47,,,,,
1707,3/25/2022 20:49,,29.47,,,,,
1708,3/25/2022 20:50,,29.43,,,,,
1709,3/25/2022 20:51,,29.34,,,,,
1710,3/25/2022 20:52,,29.17,,,,,
1711,3/25/2022 20:53,,29.08,,,,,
1712,3/25/2022 20:54,,28.95,,,,,
1713,3/25/2022 20:55,,28.87,,,,,
1714,3/25/2022 20:56,,28.74,,,,,
1715,3/25/2022 20:57,,28.65,,,,,
1716,3/25/2022 20:58,,28.53,,,,,
1717,3/25/2022 20:59,,28.48,,,,,
1718,3/25/2022 21:00,,28.4,,,,,
1719,3/25/2022 21:01,,28.35,,,,,
1720,3/25/2022 21:02,,28.31,,,,,
1721,3/25/2022 21:03,,28.27,,,,,
1722,3/25/2022 21:04,,28.18,,,,,
1723,3/25/2022 21:05,,28.18,,,,,
1724,3/25/2022 21:06,,28.1,,,,,
1725,3/25/2022 21:07,,28.1,,,,,
1726,3/25/2022 21:08,,28.1,,,,,
1727,3/25/2022 21:09,,28.05,,,,,
1728,3/25/2022 21:10,,28.01,,,,,
1729,3/25/2022 21:11,,28.01,,,,,
1730,3/25/2022 21:12,,27.97,,,,,
1731,3/25/2022 21:13,,27.93,,,,,
1732,3/25/2022 21:14,,27.93,,,,,
1733,3/25/2022 21:15,,27.97,,,,,
1734,3/25/2022 21:16,,27.93,,,,,
1735,3/25/2022 21:17,,27.88,,,,,
1736,3/25/2022 21:18,,27.88,,,,,
1737,3/25/2022 21:19,,27.93,,,,,
1738,3/25/2022 21:20,,28.05,,,,,
1739,3/25/2022 21:21,,28.18,,,,,
1740,3/25/2022 21:22,,28.35,,,,,
1741,3/25/2022 21:23,,28.53,,,,,
1742,3/25/2022 21:24,,28.7,,,,,
1743,3/25/2022 21:25,,28.78,,,,,
1744,3/25/2022 21:26,,28.87,,,,,
1745,3/25/2022 21:27,,28.87,,,,,
1746,3/25/2022 21:28,,28.83,,,,,
1747,3/25/2022 21:29,,28.78,,,,,
1748,3/25/2022 21:30,,28.65,,,,,
1749,3/25/2022 21:31,,28.7,,,,,
1750,3/26/2022 16:43,,,,,,,17.59
1751,3/26/2022 16:44,,,,,,,16.69
1752,3/26/2022 16:45,,,,,,,15.78
1753,3/26/2022 16:45,,,18.87,,,,
1754,3/26/2022 16:46,,,,,,,15.1
1755,3/26/2022 16:46,,,18.66,,,,
1756,3/26/2022 16:47,,,,,,,14.58
1757,3/26/2022 16:47,,,18.32,,,,
1758,3/26/2022 16:48,,,,,,,14.03
1759,3/26/2022 16:48,,,17.84,,,,
1760,3/26/2022 16:49,,,,,,,13.64
1761,3/26/2022 16:49,,,17.37,,,,
1762,3/26/2022 16:50,,,,,,,13.25
1763,3/26/2022 16:50,,,17.2,,,,
1764,3/26/2022 16:51,,,,,,,13.04
1765,3/26/2022 16:51,,,16.86,,,,
1766,3/26/2022 16:52,,,,,,,12.91
1767,3/26/2022 16:52,,,16.69,,,,
1768,3/26/2022 16:53,,,,,,,12.7
1769,3/26/2022 16:53,,,16.64,,,,
1770,3/26/2022 16:54,,,,,,,12.57
1771,3/26/2022 16:54,,,16.47,,,,
1772,3/26/2022 16:55,,,,,,,12.48
1773,3/26/2022 16:55,,,16.3,,,,
1774,3/26/2022 16:56,,,,,,,12.44
1775,3/26/2022 16:56,,,16.13,,,,
1776,3/26/2022 16:57,,,,,,,12.4
1777,3/26/2022 16:57,,,15.96,,,,
1778,3/26/2022 16:58,,,,,,,12.27
1779,3/26/2022 16:58,,,15.83,,,,
1780,3/26/2022 16:59,,,,,,,12.27
1781,3/26/2022 16:59,,,15.83,,,,
1782,3/26/2022 17:00,,,,,,,12.35
1783,3/26/2022 17:00,,,16.04,,,,
1784,3/26/2022 17:01,,,,,,,12.52
1785,3/26/2022 17:01,,,16.39,,,,
1786,3/26/2022 17:02,,,,,,,12.65
1787,3/26/2022 17:02,,,16.73,,,,
1788,3/26/2022 17:03,,,,,,,13.04
1789,3/26/2022 17:03,,,17.07,,,,
1790,3/26/2022 17:04,,,,,,,13.25
1791,3/26/2022 17:04,,,17.33,,,,
1792,3/26/2022 17:05,,,,,,,13.81
1793,3/26/2022 17:05,,,17.63,,,,
1794,3/26/2022 17:06,,,,,,,14.2
1795,3/26/2022 17:06,,,17.97,,,,
1796,3/26/2022 17:07,,,,,,,14.8
1797,3/26/2022 17:07,,,18.4,,,,
1798,3/26/2022 17:08,,,,,,,14.71
1799,3/26/2022 17:08,,,18.7,,,,
1800,3/26/2022 17:09,,,,,,,15.01
1801,3/26/2022 17:09,,,18.92,,,,
1802,3/26/2022 17:10,,,,,,,15.44
1803,3/26/2022 17:10,,,19.65,,,,
1804,3/26/2022 17:11,,,,,,,16.26
1805,3/26/2022 17:11,,,20.55,,,,
1806,3/26/2022 17:12,,,,,,,16.94
1807,3/26/2022 17:12,,,21.15,,,,
1808,3/26/2022 17:13,,,,,,,17.46
1809,3/26/2022 17:13,,,21.19,,,,
1810,3/26/2022 17:14,,,,,,,17.59
1811,3/26/2022 17:14,,,20.89,,,,
1812,3/26/2022 17:15,,,,,,,17.89
1813,3/26/2022 17:15,,,21.06,,,,
1814,3/26/2022 17:16,,,,,,,18.32
1815,3/26/2022 17:16,,,21.79,,,,
1816,3/26/2022 17:17,,,,,,,18.87
1817,3/26/2022 17:17,,,22.26,,,,
1818,3/26/2022 17:18,,,,,,,19
1819,3/26/2022 17:18,,,22.22,,,,
1820,3/26/2022 17:19,,,,,,,20.16
1821,3/26/2022 17:19,,,21.92,,,,
1822,3/26/2022 17:20,,,,,,,20.46
1823,3/26/2022 17:20,,,21.79,,,,
1824,3/26/2022 17:21,,,,,,,20.72
1825,3/26/2022 17:21,,,21.53,,,,
1826,3/26/2022 17:22,,,,,,,20.8
1827,3/26/2022 17:22,,,21.36,,,,
1828,3/26/2022 17:23,,,,,,,20.63
1829,3/26/2022 17:23,,,21.06,,,,
1830,3/26/2022 17:24,,,,,,,20.42
1831,3/26/2022 17:24,,,20.98,,,,
1832,3/26/2022 17:25,,,,,,,20.42
1833,3/26/2022 17:25,,,20.98,,,,
1834,3/26/2022 17:26,,,,,,,20.33
1835,3/26/2022 17:26,,,20.8,,,,
1836,3/26/2022 17:27,,,,,,,20.2
1837,3/26/2022 17:27,,,20.59,,,,
1838,3/26/2022 17:28,,,,,,,20.12
1839,3/26/2022 17:28,,,20.55,,,,
1840,3/26/2022 17:29,,,,,,,19.73
1841,3/26/2022 17:29,,,20.12,,,,
1842,3/26/2022 17:30,,,,,,,19.3
1843,3/26/2022 17:30,,,19.65,,,,
1844,3/26/2022 17:31,,,,,,,19.04
1845,3/26/2022 17:31,,,19.35,,,,
1846,3/26/2022 17:32,,,,,,,18.79
1847,3/26/2022 17:32,,,19.09,,,,
1848,3/26/2022 17:33,,,,,,,18.7
1849,3/26/2022 17:33,,,18.96,,,,
1850,3/26/2022 17:34,,,,,,,18.49
1851,3/26/2022 17:34,,,18.83,,,,
1852,3/26/2022 17:35,,,,,,,18.27
1853,3/26/2022 17:35,,,18.7,,,,
1854,3/26/2022 17:36,,,,,,,18.19
1855,3/26/2022 17:36,,,18.49,,,,
1856,3/26/2022 17:37,,,,,,,18.02
1857,3/26/2022 17:37,,,18.23,,,,
1858,3/26/2022 17:38,,,,,,,17.97
1859,3/26/2022 17:38,,,18.06,,,,
1860,3/26/2022 17:39,,,,,,,17.97
1861,3/26/2022 17:39,,,17.97,,,,
1862,3/26/2022 17:40,,,,,,,18.02
1863,3/26/2022 17:40,,,18.02,,,,
1864,3/26/2022 17:41,,,,,,,18.06
1865,3/26/2022 17:41,,,18.06,,,,
1866,3/26/2022 17:42,,,,,,,17.97
1867,3/26/2022 17:42,,,17.97,,,,
1868,3/26/2022 17:43,,,,,,,17.89
1869,3/26/2022 17:43,,,17.84,,,,
1870,3/26/2022 17:44,,,,,,,17.72
1871,3/26/2022 17:44,,,17.76,,,,
1872,3/26/2022 17:45,,,,,,,17.63
1873,3/26/2022 17:45,,,17.54,,,,
1874,3/26/2022 17:46,,,,,,,17.41
1875,3/26/2022 17:46,,,17.33,,,,
1876,3/26/2022 17:47,,,,,,,17.2
1877,3/26/2022 17:47,,,17.2,,,,
1878,3/26/2022 17:48,,,,,,,16.99
1879,3/26/2022 17:48,,,16.99,,,,
1880,3/26/2022 17:49,,,,,,,16.81
1881,3/26/2022 17:49,,,16.81,,,,
1882,3/26/2022 17:50,,,,,,,16.77
1883,3/26/2022 17:50,,,16.99,,,,
1884,3/26/2022 17:51,,,,,,,16.81
1885,3/26/2022 17:51,,,17.11,,,,
1886,3/26/2022 17:52,,,,,,,16.86
1887,3/26/2022 17:52,,,17.07,,,,
1888,3/26/2022 17:53,,,,,,,16.99
1889,3/26/2022 17:53,,,17.11,,,,
1890,3/26/2022 17:54,,,,,,,17.29
1891,3/26/2022 17:54,,,17.41,,,,
1892,3/26/2022 17:55,,,,,,,17.54
1893,3/26/2022 17:55,,,17.59,,,,
1894,3/26/2022 17:56,,,,,,,17.8
1895,3/26/2022 17:56,,,17.63,,,,
1896,3/26/2022 17:57,,,,,,,17.84
1897,3/26/2022 17:57,,,17.59,,,,
1898,3/26/2022 17:58,,,,,,,17.84
1899,3/26/2022 17:58,,,17.63,,,,
1900,3/26/2022 17:59,,,,,,,17.84
1901,3/26/2022 17:59,,,17.63,,,,
1902,3/26/2022 18:00,,,,,,,17.93
1903,3/26/2022 18:00,,,17.76,,,,
1904,3/26/2022 18:01,,,,,,,18.02
1905,3/26/2022 18:01,,,17.72,,,,
1906,3/26/2022 18:02,,,,,,,18.02
1907,3/26/2022 18:02,,,17.59,,,,
1908,3/26/2022 18:03,,,,,,,18.1
1909,3/26/2022 18:03,,,17.72,,,,
1910,3/26/2022 18:04,,,,,,,18.36
1911,3/26/2022 18:04,,,17.89,,,,
1912,3/26/2022 18:05,,,,,,,18.49
1913,3/26/2022 18:05,,,18.06,,,,
1914,3/26/2022 18:06,,,,,,,18.57
1915,3/26/2022 18:06,,,18.06,,,,
1916,3/26/2022 18:07,,,,,,,18.62
1917,3/26/2022 18:07,,,18.02,,,,
1918,3/26/2022 18:08,,,,,,,18.62
1919,3/26/2022 18:08,,,18.02,,,,
1920,3/26/2022 18:09,,,,,,,18.62
1921,3/26/2022 18:09,,,17.97,,,,
1922,3/26/2022 18:10,,,,,,,18.62
1923,3/26/2022 18:10,,,17.97,,,,
1924,3/26/2022 18:11,,,,,,,18.62
1925,3/26/2022 18:11,,,17.93,,,,
1926,3/26/2022 18:12,,,,,,,18.53
1927,3/26/2022 18:12,,,17.84,,,,
1928,3/26/2022 18:13,,,,,,,18.57
1929,3/26/2022 18:13,,,17.89,,,,
1930,3/26/2022 18:14,,,,,,,18.62
1931,3/26/2022 18:14,,,17.93,,,,
1932,3/26/2022 18:15,,,,,,,18.57
1933,3/26/2022 18:15,,,18.06,,,,
1934,3/26/2022 18:16,,,,,,,18.7
1935,3/26/2022 18:16,,,18.19,,,,
1936,3/26/2022 18:17,,,,,,,18.96
1937,3/26/2022 18:17,,,18.36,,,,
1938,3/26/2022 18:18,,,,,,,18.96
1939,3/26/2022 18:18,,,18.32,,,,
1940,3/26/2022 18:19,,,,,,,18.96
1941,3/26/2022 18:19,,,18.27,,,,
1942,3/26/2022 18:20,,,,,,,18.92
1943,3/26/2022 18:20,,,18.27,,,,
1944,3/26/2022 18:21,,,,,,,18.92
1945,3/26/2022 18:21,,,18.4,,,,
1946,3/26/2022 18:22,,,,,,,18.96
1947,3/26/2022 18:22,,,18.53,,,,
1948,3/26/2022 18:23,,,,,,,19.04
1949,3/26/2022 18:23,,,18.62,,,,
1950,3/26/2022 18:24,,,,,,,19.26
1951,3/26/2022 18:24,,,18.83,,,,
1952,3/26/2022 18:25,,,,,,,19.52
1953,3/26/2022 18:25,,,19.13,,,,
1954,3/26/2022 18:26,,,,,,,19.73
1955,3/26/2022 18:26,,,19.35,,,,
1956,3/26/2022 18:27,,,,,,,19.82
1957,3/26/2022 18:27,,,19.43,,,,
1958,3/26/2022 18:28,,,,,,,19.9
1959,3/26/2022 18:28,,,19.69,,,,
1960,3/26/2022 18:29,,,,,,,20.03
1961,3/26/2022 18:29,,,19.77,,,,
1962,3/26/2022 18:30,,,,,,,20.16
1963,3/26/2022 18:30,,,19.99,,,,
1964,3/26/2022 18:31,,,,,,,20.37
1965,3/26/2022 18:31,,,20.29,,,,
1966,3/26/2022 18:32,,,,,,,20.55
1967,3/26/2022 18:32,,,19.99,,,,
1968,3/26/2022 18:33,,,,,,,19.9
1969,3/26/2022 18:33,,,19.39,,,,
1970,3/26/2022 18:34,,,,,,,19.65
1971,3/26/2022 18:34,,,19.09,,,,
1972,3/26/2022 18:35,,,,,,,19.43
1973,3/26/2022 18:35,,,18.87,,,,
1974,3/26/2022 18:36,,,,,,,19.26
1975,3/26/2022 18:36,,,18.7,,,,
1976,3/26/2022 18:37,,,,,,,19.09
1977,3/26/2022 18:37,,,18.57,,,,
1978,3/26/2022 18:38,,,,,,,19
1979,3/26/2022 18:38,,,18.44,,,,
1980,3/26/2022 18:39,,,,,,,18.92
1981,3/26/2022 18:39,,,18.36,,,,
1982,3/26/2022 18:40,,,,,,,18.87
1983,3/26/2022 18:40,,,18.36,,,,
1984,3/26/2022 18:41,,,,,,,18.79
1985,3/26/2022 18:41,,,18.27,,,,
1986,3/26/2022 18:42,,,,,,,18.74
1987,3/26/2022 18:42,,,18.27,,,,
1988,3/26/2022 18:43,,,,,,,18.79
1989,3/26/2022 18:43,,,18.36,,,,
1990,3/26/2022 18:44,,,,,,,18.74
1991,3/26/2022 18:44,,,18.32,,,,
1992,3/26/2022 18:45,,,,,,,18.74
1993,3/26/2022 18:45,,,18.36,,,,
1994,3/26/2022 18:46,,,,,,,18.74
1995,3/26/2022 18:46,,,18.32,,,,
1996,3/26/2022 18:47,,,,,,,18.74
1997,3/26/2022 18:47,,,18.32,,,,
1998,3/26/2022 18:48,,,,,,,18.66
1999,3/26/2022 18:48,,,18.36,,,,
2000,3/26/2022 18:49,,,,,,,18.7
2001,3/26/2022 18:49,,,18.36,,,,
2002,3/26/2022 18:50,,,,,,,18.62
2003,3/26/2022 18:50,,,18.27,,,,
2004,3/26/2022 18:51,,,,,,,18.62
2005,3/26/2022 18:51,,,18.32,,,,
2006,3/26/2022 18:52,,,,,,,18.62
2007,3/26/2022 18:52,,,18.32,,,,
2008,3/26/2022 18:53,,,,,,,18.66
2009,3/26/2022 18:53,,,18.32,,,,
2010,3/26/2022 18:54,,,,,,,18.62
2011,3/26/2022 18:54,,,18.32,,,,
2012,3/26/2022 18:55,,,,,,,18.7
2013,3/26/2022 18:55,,,18.36,,,,
2014,3/26/2022 18:56,,,,,,,18.7
2015,3/26/2022 18:56,,,18.4,,,,
2016,3/26/2022 18:57,,,,,,,18.7
2017,3/26/2022 18:57,,,18.44,,,,
2018,3/26/2022 18:58,,,,,,,18.74
2019,3/26/2022 18:58,,,18.44,,,,
2020,3/26/2022 18:59,,,,,,,18.74
2021,3/26/2022 18:59,,,18.49,,,,
2022,3/26/2022 19:00,,,,,,,18.79
2023,3/26/2022 19:00,,,18.57,,,,
2024,3/26/2022 19:01,,,,,,,18.83
2025,3/26/2022 19:01,,,18.62,,,,
2026,3/26/2022 19:02,,,,,,,18.87
2027,3/26/2022 19:02,,,18.62,,,,
2028,3/26/2022 19:03,,,,,,,18.92
2029,3/26/2022 19:03,,,18.7,,,,
2030,3/26/2022 19:04,,,,,,,18.96
2031,3/26/2022 19:04,,,18.74,,,,
2032,3/26/2022 19:05,,,,,,,19
2033,3/26/2022 19:05,,,18.79,,,,
2034,3/26/2022 19:06,,,,,,,19.09
2035,3/26/2022 19:06,,,18.83,,,,
2036,3/26/2022 19:07,,,,,,,19.13
2037,3/26/2022 19:07,,,18.92,,,,
2038,3/26/2022 19:08,,,,,,,19.22
2039,3/26/2022 19:08,,,19,,,,
2040,3/26/2022 19:09,,,,,,,19.26
2041,3/26/2022 19:09,,,19.13,,,,
2042,3/26/2022 19:10,,,,,,,19.26
2043,3/26/2022 19:10,,,19.17,,,,
2044,3/26/2022 19:11,,,,,,,19.39
2045,3/26/2022 19:11,,,19.26,,,,
2046,3/26/2022 19:12,,,,,,,19.43
2047,3/26/2022 19:12,,,19.3,,,,
2048,3/26/2022 19:13,,,,,,,19.47
2049,3/26/2022 19:13,,,19.35,,,,
2050,3/26/2022 19:14,,,,,,,19.52
2051,3/26/2022 19:14,,,19.39,,,,
2052,3/26/2022 19:15,,,,,,,19.56
2053,3/26/2022 19:15,,,19.47,,,,
2054,3/26/2022 19:16,,,,,,,19.69
2055,3/26/2022 19:16,,,19.52,,,,
2056,3/26/2022 19:17,,,,,,,19.69
2057,3/26/2022 19:17,,,19.6,,,,
2058,3/26/2022 19:18,,,,,,,19.77
2059,3/26/2022 19:18,,,19.65,,,,
2060,3/26/2022 19:19,,,,,,,19.82
2061,3/26/2022 19:19,,,19.65,,,,
2062,3/26/2022 19:20,,,,,,,19.86
2063,3/26/2022 19:20,,,19.82,,,,
2064,3/26/2022 19:21,,,,,,,19.95
2065,3/26/2022 19:21,,,19.82,,,,
2066,3/26/2022 19:22,,,,,,,19.95
2067,3/26/2022 19:22,,,19.86,,,,
2068,3/26/2022 19:23,,,,,,,19.99
2069,3/26/2022 19:23,,,19.99,,,,
2070,3/26/2022 19:24,,,,,,,20.03
2071,3/26/2022 19:24,,,19.95,,,,
2072,3/26/2022 19:25,,,,,,,20.07
2073,3/26/2022 19:25,,,20.03,,,,
2074,3/26/2022 19:26,,,,,,,20.16
2075,3/26/2022 19:26,,,20.12,,,,
2076,3/26/2022 19:27,,,,,,,20.25
2077,3/26/2022 19:27,,,20.16,,,,
2078,3/26/2022 19:28,,,,,,,20.29
2079,3/26/2022 19:28,,,20.25,,,,
2080,3/26/2022 19:29,,,,,,,20.42
2081,3/26/2022 19:29,,,20.25,,,,
2082,3/26/2022 19:30,,,,,,,20.42
2083,3/26/2022 19:30,,,20.29,,,,
2084,3/26/2022 19:31,,,,,,,20.46
2085,3/26/2022 19:31,,,20.33,,,,
2086,3/26/2022 19:32,,,,,,,20.5
2087,3/26/2022 19:32,,,20.33,,,,
2088,3/26/2022 19:33,,,,,,,20.55
2089,3/26/2022 19:33,,,20.37,,,,
2090,3/26/2022 19:34,,,,,,,20.55
2091,3/26/2022 19:34,,,20.37,,,,
2092,3/26/2022 19:35,,,,,,,20.55
2093,3/26/2022 19:35,,,20.42,,,,
2094,3/26/2022 19:36,,,,,,,20.55
2095,3/26/2022 19:36,,,20.42,,,,
2096,3/26/2022 19:37,,,,,,,20.59
2097,3/26/2022 19:37,,,20.42,,,,
2098,3/26/2022 19:38,,,,,,,20.63
2099,3/26/2022 19:38,,,20.42,,,,
2100,3/26/2022 19:39,,,,,,,20.59
2101,3/26/2022 19:39,,,20.46,,,,
2102,3/26/2022 19:40,,,,,,,20.59
2103,3/26/2022 19:40,,,20.42,,,,
2104,3/26/2022 19:41,,,,,,,20.59
2105,3/26/2022 19:41,,,20.42,,,,
2106,3/26/2022 19:42,,,,,,,20.59
2107,3/26/2022 19:42,,,20.42,,,,
2108,3/26/2022 19:43,,,,,,,20.59
2109,3/26/2022 19:43,,,20.37,,,,
2110,3/26/2022 19:44,,,,,,,20.55
2111,3/26/2022 19:44,,,20.37,,,,
2112,3/26/2022 19:45,,,,,,,20.55
2113,3/26/2022 19:45,,,20.37,,,,
2114,3/26/2022 19:46,,,,,,,20.5
2115,3/26/2022 19:46,,,20.37,,,,
2116,3/26/2022 19:47,,,,,,,20.46
2117,3/26/2022 19:47,,,20.37,,,,
2118,3/26/2022 19:48,,,,,,,20.42
2119,3/26/2022 19:48,,,20.37,,,,
2120,3/26/2022 19:49,,,,,,,20.42
2121,3/26/2022 19:49,,,20.37,,,,
2122,3/26/2022 19:50,,,,,,,20.42
2123,3/26/2022 19:50,,,20.42,,,,
2124,3/26/2022 19:51,,,,,,,20.42
2125,3/26/2022 19:51,,,20.33,,,,
2126,3/26/2022 19:52,,,,,,,20.37
2127,3/26/2022 19:52,,,20.37,,,,
2128,3/26/2022 19:53,,,,,,,20.33
2129,3/26/2022 19:53,,,20.33,,,,
2130,3/26/2022 19:54,,,,,,,20.33
2131,3/26/2022 19:54,,,20.33,,,,
2132,3/26/2022 19:55,,,,,,,20.33
2133,3/26/2022 19:55,,,20.37,,,,
2134,3/26/2022 19:56,,,,,,,20.33
2135,3/26/2022 19:56,,,20.37,,,,
2136,3/26/2022 19:57,,,,,,,20.29
2137,3/26/2022 19:57,,,20.33,,,,
2138,3/26/2022 19:58,,,,,,,20.29
2139,3/26/2022 19:58,,,20.37,,,,
2140,3/26/2022 19:59,,,,,,,20.29
2141,3/26/2022 19:59,,,20.33,,,,
2142,3/26/2022 20:00,,,,,,,20.29
2143,3/26/2022 20:00,,,20.29,,,,
2144,3/26/2022 20:01,,,,,,,20.25
2145,3/26/2022 20:01,,,20.33,,,,
2146,3/26/2022 20:02,,,,,,,20.29
2147,3/26/2022 20:02,,,20.33,,,,
2148,3/26/2022 20:03,,,,,,,20.25
2149,3/26/2022 20:03,,,20.33,,,,
2150,3/26/2022 20:04,,,,,,,20.2
2151,3/26/2022 20:04,,,20.33,,,,
2152,3/26/2022 20:05,,,,,,,20.25
2153,3/26/2022 20:05,,,20.29,,,,
2154,3/26/2022 20:06,,,,,,,20.2
2155,3/26/2022 20:06,,,20.29,,,,
2156,3/26/2022 20:07,,,,,,,20.2
2157,3/26/2022 20:07,,,20.29,,,,
2158,3/26/2022 20:08,,,,,,,20.16
2159,3/26/2022 20:08,,,20.29,,,,
2160,3/26/2022 20:09,,,,,,,20.2
2161,3/26/2022 20:09,,,20.29,,,,
2162,3/26/2022 20:10,,,,,,,20.16
2163,3/26/2022 20:10,,,20.29,,,,
2164,3/26/2022 20:11,,,,,,,20.16
2165,3/26/2022 20:11,,,20.29,,,,
2166,3/26/2022 20:12,,,,,,,20.2
2167,3/26/2022 20:12,,,20.25,,,,
2168,3/26/2022 20:13,,,,,,,20.16
2169,3/26/2022 20:13,,,20.29,,,,
2170,3/26/2022 20:14,,,,,,,20.2
2171,3/26/2022 20:14,,,20.33,,,,
2172,3/26/2022 20:15,,,,,,,20.16
2173,3/26/2022 20:15,,,20.29,,,,
2174,3/26/2022 20:16,,,,,,,20.16
2175,3/26/2022 20:16,,,20.25,,,,
2176,3/26/2022 20:17,,,,,,,20.12
2177,3/26/2022 20:17,,,20.29,,,,
2178,3/26/2022 20:18,,,,,,,20.12
2179,3/26/2022 20:18,,,20.29,,,,
2180,3/26/2022 20:19,,,,,,,20.16
2181,3/26/2022 20:19,,,20.29,,,,
