time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-04T06:00:00Z,47.4,47.4,,73.5,73.5,,1016.788,1016.788,,6.0905000000000005,5.611,6.57
2024-07-04T07:00:00Z,50.534,50.534,,71.566,71.566,,1017.098,1017.098,,5.8469999999999995,5.261,6.433
2024-07-04T08:00:00Z,54.767,54.767,,69.867,69.867,,1017.348,1017.348,,5.7775,5.181,6.374
2024-07-04T09:00:00Z,57.867,57.867,,68.166,68.166,,1017.496,1017.496,,7.367,6.699,8.035
2024-07-04T10:00:00Z,59,59,,68,68,,1017.668,1017.668,,9.0165,8.429,9.604
2024-07-04T11:00:00Z,60.567,60.567,,67,67,,1017.643,1017.643,,9.123000000000001,8.59,9.656
2024-07-04T12:00:00Z,61.3,61.3,,66.8,66.8,,1017.982,1017.982,,9.995000000000001,9.662,10.328
2024-07-04T13:00:00Z,61.966,61.966,,66.733,66.733,,1018.179,1018.179,,9.038499999999999,8.54,9.537
2024-07-04T14:00:00Z,58.067,58.067,,69.967,69.967,,1018.135,1018.135,,14.087,13.092,15.082
2024-07-04T15:00:00Z,49.166,49.166,,76.9,76.9,,1018.072,1018.072,,11.745999999999999,10.87,12.622
2024-07-04T16:00:00Z,40.666,40.666,,83.434,83.434,,1017.815,1017.815,,5.5440000000000005,5.075,6.013
2024-07-04T17:00:00Z,37.3,37.3,,86.2,86.2,,1017.574,1017.574,,4.427,4.085,4.769
2024-07-04T18:00:00Z,35.533,35.533,,87.9,87.9,,1017.296,1017.296,,3.7314999999999996,3.663,3.8
2024-07-04T19:00:00Z,34.667,34.667,,88.2,88.2,,1016.963,1016.963,,3.871,3.966,3.776
2024-07-04T20:00:00Z,34,34,,88,88,,1016.667,1016.667,,3.127,3.325,2.929
2024-07-04T21:00:00Z,33.4,33.4,,88.367,88.367,,1016.215,1016.215,,2.982,3.123,2.841
2024-07-04T22:00:00Z,33.633,33.633,,88.934,88.934,,1015.713,1015.713,,2.8970000000000002,3.021,2.773
2024-07-04T23:00:00Z,34.133,34.133,,87.867,87.867,,1015.349,1015.349,,3.032,3.122,2.942
