time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-04T05:00:00Z,47.367,47.367,47.367,76.267,76.267,76.267,1012.875,1012.875,1012.875,5.922,6.129,5.715
2024-07-04T06:00:00Z,48.167,48.167,48.167,74.633,74.633,74.633,1012.993,1012.993,1012.993,5.523,5.645,5.401
2024-07-04T07:00:00Z,48.933,48.933,48.933,73.1,73.1,73.1,1013.331,1013.331,1013.331,5.016500000000001,5.19,4.843
2024-07-04T08:00:00Z,49.534,49.534,49.534,72.034,72.034,72.034,1013.532,1013.532,1013.532,4.8805,5.013,4.748
2024-07-04T09:00:00Z,51.2,51.2,51.2,71.066,71.066,71.066,1013.61,1013.61,1013.61,5.891,6.128,5.654
2024-07-04T10:00:00Z,52.767,52.767,52.767,69.434,69.434,69.434,1013.679,1013.679,1013.679,6.975,7.202,6.748
2024-07-04T11:00:00Z,53.933,53.933,53.933,69,69,69,1013.655,1013.655,1013.655,7.7524999999999995,7.826,7.679
2024-07-04T12:00:00Z,55.334,55.334,55.334,68.834,68.834,68.834,1013.96,1013.96,1013.96,7.157,7.309,7.005
2024-07-04T13:00:00Z,56.966,56.966,56.966,69.333,69.333,69.333,1014.158,1014.158,1014.158,6.984500000000001,7.248,6.721
2024-07-04T14:00:00Z,53.333,53.333,53.333,71.267,71.267,71.267,1014.212,1014.212,1014.212,6.3325,6.484,6.181
2024-07-04T15:00:00Z,50.4,50.4,50.4,73.1,73.1,73.1,1014.322,1014.322,1014.322,5.354,5.553,5.155
2024-07-04T16:00:00Z,46.666,46.666,46.666,75.667,75.667,75.667,1014.215,1014.215,1014.215,4.9704999999999995,5.149,4.792
2024-07-04T17:00:00Z,43.567,43.567,43.567,78.133,78.133,78.133,1014.067,1014.067,1014.067,4.4185,4.576,4.261
2024-07-04T18:00:00Z,39,39,39,81.1,81.1,81.1,1013.747,1013.747,1013.747,3.8369999999999997,3.932,3.742
2024-07-04T19:00:00Z,35.5,35.5,35.5,83.3,83.3,83.3,1013.374,1013.374,1013.374,3.432,3.552,3.312
2024-07-04T20:00:00Z,33.267,33.267,33.267,84.733,84.733,84.733,1013.093,1013.093,1013.093,3.9505,4.083,3.818
2024-07-04T21:00:00Z,31.367,31.367,31.367,86.834,86.834,86.834,1012.624,1012.624,1012.624,2.2365,2.383,2.09
2024-07-04T22:00:00Z,30.633,30.633,30.633,89.1,89.1,89.1,1012.149,1012.149,1012.149,4.35,4.48,4.22
2024-07-04T23:00:00Z,28.6,28.6,28.6,92.166,92.166,92.166,1011.706,1011.706,1011.706,4.0405,4.214,3.867
