time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-04T14:00:00Z,46.834,46.834,46.834,71.633,71.633,71.633,1015.957,1015.957,1015.957,14.771,15.082,14.46
2024-07-04T15:00:00Z,41.466,41.466,41.466,75.3,75.3,75.3,1015.955,1015.955,1015.955,5.933999999999999,6.145,5.723
2024-07-04T16:00:00Z,37.367,37.367,37.367,77.6,77.6,77.6,1015.853,1015.853,1015.853,4.5495,4.61,4.489
2024-07-04T17:00:00Z,33.4,33.4,33.4,81.034,81.034,81.034,1015.678,1015.678,1015.678,7.1754999999999995,7.297,7.054
2024-07-04T18:00:00Z,30.334,30.334,30.334,82.733,82.733,82.733,1015.332,1015.332,1015.332,3.161,3.219,3.103
2024-07-04T19:00:00Z,27.334,27.334,27.334,86,86,86,1014.986,1014.986,1014.986,3.005,3.029,2.981
2024-07-04T20:00:00Z,24.966,24.966,24.966,87.967,87.967,87.967,1014.645,1014.645,1014.645,2.373,2.411,2.335
2024-07-04T21:00:00Z,24.5,24.5,24.5,90.4,90.4,90.4,1014.172,1014.172,1014.172,2.2504999999999997,2.237,2.264
2024-07-04T22:00:00Z,21.2,21.2,21.2,95.4,95.4,95.4,1013.682,1013.682,1013.682,2.4044999999999996,2.3,2.509
2024-07-04T23:00:00Z,18.366,18.366,18.366,99,99,99,1013.185,1013.185,1013.185,2.7115,2.484,2.939
