time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-04T08:00:00Z,46.6,46.6,46.6,72.066,72.066,72.066,1011.029,1011.029,1011.029,10.6715,10.744,10.599
2024-07-04T09:00:00Z,49,49,49,70.066,70.066,70.066,1011.132,1011.132,1011.132,11.119,11.195,11.043
2024-07-04T10:00:00Z,50.6,50.6,50.6,69,69,69,1011.206,1011.206,1011.206,10.9215,11.021,10.822
2024-07-04T11:00:00Z,51.267,51.267,51.267,68.1,68.1,68.1,1011.23,1011.23,1011.23,10.362,10.497,10.227
2024-07-04T12:00:00Z,51.9,51.9,51.9,66.966,66.966,66.966,1011.54,1011.54,1011.54,10.3375,10.634,10.041
2024-07-04T13:00:00Z,52.534,52.534,52.534,69.667,69.667,69.667,1011.758,1011.758,1011.758,10.5055,10.642,10.369
2024-07-04T14:00:00Z,44.267,44.267,44.267,76.7,76.7,76.7,1011.769,1011.769,1011.769,6.979,6.952,7.006
2024-07-04T15:00:00Z,39.534,39.534,39.534,79.966,79.966,79.966,1011.793,1011.793,1011.793,6.851,7.018,6.684
2024-07-04T16:00:00Z,37.2,37.2,37.2,82.167,82.167,82.167,1011.663,1011.663,1011.663,6.2044999999999995,6.145,6.264
2024-07-04T17:00:00Z,34.166,34.166,34.166,84.534,84.534,84.534,1011.536,1011.536,1011.536,5.465,5.486,5.444
2024-07-04T18:00:00Z,31.633,31.633,31.633,85.633,85.633,85.633,1011.253,1011.253,1011.253,3.8125,3.828,3.797
2024-07-04T19:00:00Z,30.267,30.267,30.267,87.733,87.733,87.733,1010.926,1010.926,1010.926,4.3045,4.365,4.244
2024-07-04T20:00:00Z,28.6,28.6,28.6,90.267,90.267,90.267,1010.588,1010.588,1010.588,4.0335,4.319,3.748
2024-07-04T21:00:00Z,27.233,27.233,27.233,90.7,90.7,90.7,1010.158,1010.158,1010.158,2.865,3.337,2.393
2024-07-04T22:00:00Z,26.3,26.3,26.3,92.367,92.367,92.367,1009.615,1009.615,1009.615,3.5975,3.994,3.201
2024-07-04T23:00:00Z,26.9,26.9,26.9,92.166,92.166,92.166,1009.232,1009.232,1009.232,3.825,4.222,3.428
