"sensor_index","year","month","day","hour","avg_pm","avg_rh","avg_temp","pm2.5_corrected"
183479,2025,8,3,12,4.35333333333333,52.4666666666667,73.8,3.50852
183479,2025,8,3,13,4.73783333333333,50.8666666666667,74.8333333333333,3.847918
183479,2025,8,3,14,4.48216666666667,47.5333333333333,76.6333333333333,4.001282
183479,2025,8,3,15,3.81416666666667,44.1,78.8,3.94720333333333
183479,2025,8,3,16,2.40183333333333,42.3333333333333,79.0666666666667,3.35942733333333
183479,2025,8,3,17,2.8335,42.7333333333333,78.7666666666667,3.55114066666667
183479,2025,8,3,18,3.82666666666667,43.6,78.2333333333333,3.99685333333333
183479,2025,8,3,19,15.4496666666667,47.6666666666667,76.5333333333333,9.73675866666667
183479,2025,8,3,20,32.1565,51.6,74.7,18.152086
183479,2025,8,3,21,30.7015,54.8666666666667,73.0666666666667,17.1080793333333
183479,2025,8,3,22,17.8011666666667,58.9666666666667,71.2,9.99488466666667
183479,2025,8,3,23,9.885,62.0666666666667,69.0666666666667,5.57959333333333
183479,2025,8,4,0,8.54633333333333,61.4333333333333,69.0333333333333,4.93272533333333
183479,2025,8,4,1,12.8533333333333,60.4333333333333,69.8333333333333,7.27579333333333
183479,2025,8,4,2,9.7505,60.7666666666667,68.9666666666667,5.62117533333333
183479,2025,8,4,3,11.8483333333333,60.7666666666667,68.8666666666667,6.72044
183479,2025,8,4,4,8.457,61.6333333333333,68.2333333333333,4.86867466666667
183479,2025,8,4,5,7.86483333333333,62.3,67.9333333333333,4.50091266666667
183479,2025,8,4,6,7.68116666666667,62.3666666666667,68,4.39892466666667
183479,2025,8,4,7,8.77283333333333,62.1666666666667,68.7333333333333,4.988198
183479,2025,8,4,8,11.405,61.1333333333333,69.1,6.45652666666667
183479,2025,8,4,9,12.3053333333333,59.6333333333333,70.2666666666667,7.05760133333333
183479,2025,8,4,10,19.7815,56.8666666666667,71.9666666666667,11.2135993333333
183479,2025,8,4,11,26.7185,55.0333333333333,73.5333333333333,15.0066206666667
183479,2025,8,4,12,43.8548333333333,50.8333333333333,76.6666666666667,24.3480993333333
183479,2025,8,4,13,43.6618333333333,46.3666666666667,79.8666666666667,24.631994
183479,2025,8,4,14,37.8701666666667,45.6666666666667,79.5666666666667,21.6575006666667
183479,2025,8,4,15,33.2521666666667,46.7666666666667,78.9666666666667,19.1428486666667
183479,2025,8,4,16,31.0493333333333,45.1,80.0333333333333,18.1322306666667
183479,2025,8,4,17,27.7416666666667,46.3,79.5333333333333,16.2955733333333
183479,2025,8,4,18,20.7811666666667,48.4333333333333,78.2,12.464378
183479,2025,8,4,19,12.5265,52.0666666666667,75.5333333333333,7.82573933333333
183479,2025,8,4,20,10.398,52.6666666666667,74.9333333333333,6.65868533333333
183479,2025,8,4,21,9.7335,54.4,73.7333333333333,6.161074
183479,2025,8,4,22,10.7576666666667,55.3333333333333,72.9666666666667,6.617284
183479,2025,8,4,23,9.61366666666667,58.1,71.3666666666667,5.77934133333333
183479,2025,8,5,0,8.25116666666667,59.7666666666667,70.5333333333333,4.92172466666667
183479,2025,8,5,1,8.46183333333333,60.0333333333333,70.2666666666667,5.00912733333333
183479,2025,8,5,2,9.4155,60.5333333333333,69.7666666666667,5.46574866666667
183479,2025,8,5,3,9.4815,60.1666666666667,69.8,5.53193933333333
183479,2025,8,5,4,8.4805,60.2666666666667,69.1666666666667,4.99879533333333
183479,2025,8,5,5,12.7296666666667,61.0666666666667,68.7666666666667,7.15639866666667
183479,2025,8,5,6,8.01433333333333,62.0333333333333,68.4333333333333,4.60223733333333
183479,2025,8,5,7,7.274,61.6333333333333,68.9333333333333,4.24878266666667
183479,2025,8,5,8,5.23983333333333,59.8,70.3666666666667,3.34091266666667
183479,2025,8,5,9,3.55566666666667,55.2333333333333,72.6,2.852056
183479,2025,8,5,10,5.34616666666667,49.2,76.5,4.31035133333333
183479,2025,8,5,11,6.73327586206897,44.1724137931034,81.1034482758621,5.47057448275862
183479,2025,8,5,12,6.337,41.9666666666667,82.2333333333333,5.45306133333333
183479,2025,8,5,13,7.72783333333333,40,83.4666666666667,6.35138466666667
183479,2025,8,5,14,9.70183333333333,39.9,83.3666666666667,7.39438066666667
183479,2025,8,5,15,7.1095,38.4,83.7333333333333,6.165298
183479,2025,8,5,16,4.77016666666667,37.2,84.9666666666667,5.04292733333333
183479,2025,8,5,17,3.69483333333333,38.3666666666667,84.1666666666667,4.378886
183479,2025,8,5,18,3.36233333333333,41.2,82.4666666666667,3.96042266666667
183479,2025,8,5,19,3.10316666666667,46.1333333333333,78.9666666666667,3.399366
183479,2025,8,5,20,3.3285,48.5666666666667,77.1333333333333,3.30768733333333
183479,2025,8,5,21,2.5265,52.3666666666667,76.2,2.55987933333333
183479,2025,8,5,22,1.83983333333333,55.4666666666667,75,1.932846
183479,2025,8,5,23,1.61433333333333,55.9333333333333,74.7666666666667,1.77445733333333
183479,2025,8,6,0,1.66516666666667,56.4666666666667,74.6666666666667,1.75512066666667
183479,2025,8,6,1,1.62816666666667,57.6,74.2333333333333,1.63803933333333
183479,2025,8,6,2,1.51916666666667,67.3333333333333,71.5666666666667,0.741910000000001
183479,2025,8,6,3,2.495,70.1,71.0666666666667,1.01476
183479,2025,8,6,4,3.034,69.7666666666667,70.8333333333333,1.32592933333333
183479,2025,8,6,5,4.589,68.8333333333333,70.8333333333333,2.22120266666667
183479,2025,8,6,6,4.34866666666667,68.1,70.9333333333333,2.15848133333333
183479,2025,8,6,7,3.937,70.6,70.7333333333333,1.727268
183479,2025,8,6,8,3.49233333333333,74.1333333333333,70.6333333333333,1.18968933333333
183479,2025,8,6,9,3.5195,75.1,71.1,1.120598
183479,2025,8,6,10,2.93333333333333,74.8666666666667,72.4,0.833560000000001
183479,2025,8,6,11,2.24266666666667,74.0333333333333,72.8333333333333,0.543484000000001
183479,2025,8,6,12,1.8145,74.9333333333333,72.9333333333333,0.241544666666666
183479,2025,8,6,13,0.898,71.3,74.2,0.0744920000000002
183479,2025,8,6,14,1.1095,69.7,75.4333333333333,0.323238
183479,2025,8,6,15,1.666,68.1333333333333,76.5333333333333,0.749890666666666
183479,2025,8,6,16,1.26566666666667,62.9333333333333,77.8333333333333,0.988356
183479,2025,8,6,17,1.64316666666667,57.2,78.2666666666667,1.68037933333333
183479,2025,8,6,18,1.47933333333333,55.8,77.2333333333333,1.71521066666667
183479,2025,8,6,19,1.58883333333333,55,76.9666666666667,1.84154866666667
183479,2025,8,6,20,1.0475,56.7333333333333,75.2,1.40847666666667
183479,2025,8,6,21,1.22983333333333,60.9666666666667,73.0333333333333,1.139106
183479,2025,8,6,22,1.3875,62.5666666666667,72.3666666666667,1.08380333333333
183479,2025,8,6,23,1.164,64.1333333333333,72.3666666666667,0.831642666666666
183479,2025,8,7,0,1.11383333333333,65.8666666666667,70.8666666666667,0.655942
183479,2025,8,7,1,1.52816666666667,64.8333333333333,69.2,0.962126
183479,2025,8,7,2,1.48616666666667,63.3,69.1666666666667,1.07229133333333
183479,2025,8,7,3,1.67166666666667,64.1666666666667,68.7,1.09478666666667
183479,2025,8,7,4,2.03783333333333,62.5666666666667,69.4333333333333,1.424578
183479,2025,8,7,5,1.2935,60.6666666666667,68.9333333333333,1.19832733333333
183479,2025,8,7,6,1.04533333333333,60.1,68.8333333333333,1.11713466666667
