UTCDateTime,mac_address,current_temp_f,current_humidity,pm2_5_atm_a,pm2_5_atm_b
2025/08/24T09:58:59z,c4:5b:be:e6:ce:64,73,52,19.12,20.88
2025/08/24T10:00:59z,c4:5b:be:e6:ce:64,73,52,19.26,22.21
2025/08/24T10:02:59z,c4:5b:be:e6:ce:64,73,52,19.11,22.36
2025/08/24T10:04:59z,c4:5b:be:e6:ce:64,73,52,18.81,21.86
2025/08/24T10:06:59z,c4:5b:be:e6:ce:64,73,52,18.91,20.59
2025/08/24T10:08:59z,c4:5b:be:e6:ce:64,73,52,19.7,21.83
2025/08/24T10:10:59z,c4:5b:be:e6:ce:64,73,52,19.07,21.64
2025/08/24T10:12:59z,c4:5b:be:e6:ce:64,72,53,19.22,21.86
2025/08/24T10:14:59z,c4:5b:be:e6:ce:64,73,53,17.86,22.16
2025/08/24T10:16:59z,c4:5b:be:e6:ce:64,73,52,19.43,20.44
2025/08/24T10:18:59z,c4:5b:be:e6:ce:64,73,52,17.79,21.07
2025/08/24T10:20:59z,c4:5b:be:e6:ce:64,73,52,20.22,20.37
2025/08/24T10:22:59z,c4:5b:be:e6:ce:64,73,52,20.12,21.84
2025/08/24T10:24:59z,c4:5b:be:e6:ce:64,73,52,19.14,20.12
2025/08/24T10:26:59z,c4:5b:be:e6:ce:64,73,52,19.82,21.02
2025/08/24T10:28:59z,c4:5b:be:e6:ce:64,73,52,19.65,21.69
2025/08/24T10:30:59z,c4:5b:be:e6:ce:64,73,52,20.5,20.82
2025/08/24T10:32:59z,c4:5b:be:e6:ce:64,73,52,19.4,20.17
2025/08/24T10:34:59z,c4:5b:be:e6:ce:64,73,52,19.47,21.17
2025/08/24T10:36:59z,c4:5b:be:e6:ce:64,73,52,19.61,22.4
2025/08/24T10:38:59z,c4:5b:be:e6:ce:64,73,52,19.6,21.11
2025/08/24T10:40:59z,c4:5b:be:e6:ce:64,73,52,20.54,21.95
2025/08/24T10:42:59z,c4:5b:be:e6:ce:64,73,52,21.09,22.97
2025/08/24T10:44:59z,c4:5b:be:e6:ce:64,73,52,20.82,20.08
2025/08/24T10:46:59z,c4:5b:be:e6:ce:64,72,53,20.31,22.54
2025/08/24T10:48:59z,c4:5b:be:e6:ce:64,72,53,20.6,23.15
2025/08/24T10:50:59z,c4:5b:be:e6:ce:64,72,53,20.68,23.12
2025/08/24T10:52:59z,c4:5b:be:e6:ce:64,72,53,21.34,22.02
2025/08/24T10:54:59z,c4:5b:be:e6:ce:64,72,53,22.1,22.69
2025/08/24T10:56:59z,c4:5b:be:e6:ce:64,72,53,19.71,23.12
2025/08/24T10:58:59z,c4:5b:be:e6:ce:64,72,53,20.52,22.72
2025/08/24T11:00:59z,c4:5b:be:e6:ce:64,72,53,19.79,22.52
2025/08/24T11:02:59z,c4:5b:be:e6:ce:64,72,54,21.35,22.93
2025/08/24T11:04:59z,c4:5b:be:e6:ce:64,72,54,21.64,22.81
2025/08/24T11:06:59z,c4:5b:be:e6:ce:64,72,53,19.88,23.35
2025/08/24T11:08:59z,c4:5b:be:e6:ce:64,72,53,20.91,23.78
2025/08/24T11:10:59z,c4:5b:be:e6:ce:64,72,53,20.83,22.91
2025/08/24T11:12:59z,c4:5b:be:e6:ce:64,72,54,20.02,21.74
2025/08/24T11:14:59z,c4:5b:be:e6:ce:64,72,54,20.88,23.95
2025/08/24T11:16:59z,c4:5b:be:e6:ce:64,71,55,20.74,23.19
2025/08/24T11:18:59z,c4:5b:be:e6:ce:64,71,54,21.67,22.98
2025/08/24T11:20:59z,c4:5b:be:e6:ce:64,72,54,21.25,23.91
2025/08/24T11:22:59z,c4:5b:be:e6:ce:64,72,54,22.05,22.09
2025/08/24T11:24:59z,c4:5b:be:e6:ce:64,72,54,21.61,23.88
2025/08/24T11:26:59z,c4:5b:be:e6:ce:64,72,55,22.82,22.82
2025/08/24T11:28:59z,c4:5b:be:e6:ce:64,71,55,20.74,23.7
2025/08/24T11:30:59z,c4:5b:be:e6:ce:64,71,55,21.43,22.34
2025/08/24T11:32:59z,c4:5b:be:e6:ce:64,71,55,19.75,22.36
2025/08/24T11:34:59z,c4:5b:be:e6:ce:64,71,55,20.76,21.79
2025/08/24T11:36:59z,c4:5b:be:e6:ce:64,71,55,22.02,24.12
2025/08/24T11:38:59z,c4:5b:be:e6:ce:64,71,55,20.78,22.08
2025/08/24T11:40:59z,c4:5b:be:e6:ce:64,71,55,21.04,21.59
2025/08/24T11:42:59z,c4:5b:be:e6:ce:64,71,55,21.35,22.68
2025/08/24T11:44:59z,c4:5b:be:e6:ce:64,71,55,20.84,21.36
2025/08/24T11:47:00z,c4:5b:be:e6:ce:64,71,55,20.51,21.95
2025/08/24T11:49:00z,c4:5b:be:e6:ce:64,71,55,21.02,21.69
2025/08/24T11:51:00z,c4:5b:be:e6:ce:64,71,55,21.26,21.07
2025/08/24T11:53:00z,c4:5b:be:e6:ce:64,71,54,20.19,23.27
2025/08/24T11:55:00z,c4:5b:be:e6:ce:64,71,55,20.14,22.83
2025/08/24T11:57:00z,c4:5b:be:e6:ce:64,71,55,20.37,22.8
2025/08/24T11:59:00z,c4:5b:be:e6:ce:64,71,55,20.21,23.23
2025/08/24T12:01:00z,c4:5b:be:e6:ce:64,71,55,21.16,20.83
2025/08/24T12:03:00z,c4:5b:be:e6:ce:64,71,55,20.19,22.1
2025/08/24T12:05:00z,c4:5b:be:e6:ce:64,71,55,19.62,21.6
2025/08/24T12:07:00z,c4:5b:be:e6:ce:64,71,55,21.15,21.18
2025/08/24T12:09:00z,c4:5b:be:e6:ce:64,71,55,20.89,21.8
2025/08/24T12:11:00z,c4:5b:be:e6:ce:64,71,55,19.82,21.26
2025/08/24T12:13:00z,c4:5b:be:e6:ce:64,71,55,20.09,22.12
2025/08/24T12:15:00z,c4:5b:be:e6:ce:64,71,55,20.29,22.73
2025/08/24T12:17:00z,c4:5b:be:e6:ce:64,71,55,19.16,23.71
2025/08/24T12:19:00z,c4:5b:be:e6:ce:64,70,56,19.09,21.58
2025/08/24T12:21:01z,c4:5b:be:e6:ce:64,71,56,19.33,20.74
2025/08/24T12:23:01z,c4:5b:be:e6:ce:64,70,56,19.81,21.37
2025/08/24T12:25:01z,c4:5b:be:e6:ce:64,70,56,19.83,22.93
2025/08/24T12:27:01z,c4:5b:be:e6:ce:64,70,56,21.38,22.52
2025/08/24T12:29:01z,c4:5b:be:e6:ce:64,70,56,21.24,22.41
2025/08/24T12:31:01z,c4:5b:be:e6:ce:64,70,57,20.49,22.18
2025/08/24T12:33:01z,c4:5b:be:e6:ce:64,70,57,20.59,21.57
2025/08/24T12:35:01z,c4:5b:be:e6:ce:64,70,56,21.09,21.26
2025/08/24T12:37:01z,c4:5b:be:e6:ce:64,70,56,20.28,20.95
2025/08/24T12:39:01z,c4:5b:be:e6:ce:64,70,57,20.51,20.98
2025/08/24T12:41:01z,c4:5b:be:e6:ce:64,70,57,19.69,20.7
2025/08/24T12:43:01z,c4:5b:be:e6:ce:64,70,57,19.51,21.86
2025/08/24T12:45:01z,c4:5b:be:e6:ce:64,70,57,20.14,21.34
2025/08/24T12:47:01z,c4:5b:be:e6:ce:64,70,56,19.22,20.91
2025/08/24T12:49:01z,c4:5b:be:e6:ce:64,70,57,19.2,20.42
2025/08/24T12:51:01z,c4:5b:be:e6:ce:64,70,57,18.66,20.48
2025/08/24T12:53:01z,c4:5b:be:e6:ce:64,70,57,19.12,20.02
2025/08/24T12:55:01z,c4:5b:be:e6:ce:64,70,58,18.32,19.53
2025/08/24T12:57:01z,c4:5b:be:e6:ce:64,70,57,18.77,19.72
2025/08/24T12:59:01z,c4:5b:be:e6:ce:64,69,57,18.77,20.82
2025/08/24T13:01:01z,c4:5b:be:e6:ce:64,69,57,18.78,20.68
2025/08/24T13:03:01z,c4:5b:be:e6:ce:64,70,57,18.27,19.02
2025/08/24T13:05:01z,c4:5b:be:e6:ce:64,70,57,18.61,19.51
2025/08/24T13:07:01z,c4:5b:be:e6:ce:64,70,57,19.07,19.84
2025/08/24T13:09:01z,c4:5b:be:e6:ce:64,70,57,18.43,20.66
2025/08/24T13:11:01z,c4:5b:be:e6:ce:64,70,57,18.8,21.03
2025/08/24T13:13:01z,c4:5b:be:e6:ce:64,70,57,19.89,21.91
2025/08/24T13:15:01z,c4:5b:be:e6:ce:64,69,57,19.63,21.42
2025/08/24T13:17:01z,c4:5b:be:e6:ce:64,69,58,19.29,21.86
2025/08/24T13:19:01z,c4:5b:be:e6:ce:64,69,58,18.62,20.75
2025/08/24T13:21:01z,c4:5b:be:e6:ce:64,69,58,20.19,21.34
2025/08/24T13:23:01z,c4:5b:be:e6:ce:64,70,57,20,22.62
2025/08/24T13:25:01z,c4:5b:be:e6:ce:64,69,57,20.58,22.34
2025/08/24T13:27:01z,c4:5b:be:e6:ce:64,69,58,21.58,23.38
2025/08/24T13:29:01z,c4:5b:be:e6:ce:64,69,57,20.78,23.49
2025/08/24T13:31:01z,c4:5b:be:e6:ce:64,70,57,20.69,22.1
2025/08/24T13:33:01z,c4:5b:be:e6:ce:64,69,58,20.98,21.52
2025/08/24T13:35:01z,c4:5b:be:e6:ce:64,70,58,21.18,23.02
2025/08/24T13:37:01z,c4:5b:be:e6:ce:64,70,57,21.22,23.45
2025/08/24T13:39:01z,c4:5b:be:e6:ce:64,70,57,19.74,22.13
2025/08/24T13:41:01z,c4:5b:be:e6:ce:64,70,57,21.12,22.05
2025/08/24T13:43:01z,c4:5b:be:e6:ce:64,69,58,21.71,23
2025/08/24T13:45:01z,c4:5b:be:e6:ce:64,70,57,20.9,23.45
2025/08/24T13:47:01z,c4:5b:be:e6:ce:64,70,57,20.44,23.29
2025/08/24T13:49:01z,c4:5b:be:e6:ce:64,70,57,21.31,23.11
2025/08/24T13:51:01z,c4:5b:be:e6:ce:64,70,57,22.07,23.4
2025/08/24T13:53:01z,c4:5b:be:e6:ce:64,70,57,19.84,22.73
2025/08/24T13:55:01z,c4:5b:be:e6:ce:64,70,57,21.44,24.98
2025/08/24T13:57:01z,c4:5b:be:e6:ce:64,70,58,21.57,22.95
2025/08/24T13:59:01z,c4:5b:be:e6:ce:64,70,57,23.12,23.59
2025/08/24T14:01:01z,c4:5b:be:e6:ce:64,70,57,22.14,24.02
2025/08/24T14:03:01z,c4:5b:be:e6:ce:64,70,57,22.32,23.71
2025/08/24T14:05:01z,c4:5b:be:e6:ce:64,70,57,22.14,23.55
2025/08/24T14:07:01z,c4:5b:be:e6:ce:64,71,57,21.62,23.43
2025/08/24T14:09:01z,c4:5b:be:e6:ce:64,71,56,20.68,22.88
2025/08/24T14:11:01z,c4:5b:be:e6:ce:64,71,56,22.46,24.53
2025/08/24T14:13:01z,c4:5b:be:e6:ce:64,71,56,21.95,26.61
2025/08/24T14:15:01z,c4:5b:be:e6:ce:64,71,56,21.86,24.21
2025/08/24T14:17:01z,c4:5b:be:e6:ce:64,71,57,22.49,26
2025/08/24T14:19:01z,c4:5b:be:e6:ce:64,72,56,22.57,23.91
2025/08/24T14:21:01z,c4:5b:be:e6:ce:64,72,55,23.81,23.95
2025/08/24T14:23:01z,c4:5b:be:e6:ce:64,72,55,22.76,24.24
2025/08/24T14:25:01z,c4:5b:be:e6:ce:64,72,55,23.12,23.27
2025/08/24T14:27:01z,c4:5b:be:e6:ce:64,72,56,22.16,23.81
2025/08/24T14:29:01z,c4:5b:be:e6:ce:64,72,56,22.17,24.93
2025/08/24T14:31:01z,c4:5b:be:e6:ce:64,72,56,22.4,24.04
2025/08/24T14:33:01z,c4:5b:be:e6:ce:64,72,56,21.43,23.98
2025/08/24T14:35:01z,c4:5b:be:e6:ce:64,72,56,22.73,23.58
2025/08/24T14:37:01z,c4:5b:be:e6:ce:64,72,56,23.28,24.71
2025/08/24T14:39:01z,c4:5b:be:e6:ce:64,73,55,22.88,24.67
2025/08/24T14:41:01z,c4:5b:be:e6:ce:64,73,55,27.31,28.54
2025/08/24T14:43:01z,c4:5b:be:e6:ce:64,73,55,23.56,24.37
2025/08/24T14:45:01z,c4:5b:be:e6:ce:64,74,55,23.42,26.35
2025/08/24T14:47:02z,c4:5b:be:e6:ce:64,74,55,23.24,27.2
2025/08/24T14:49:02z,c4:5b:be:e6:ce:64,75,53,24.47,27.4
2025/08/24T14:51:02z,c4:5b:be:e6:ce:64,75,53,23.64,25.67
2025/08/24T14:53:02z,c4:5b:be:e6:ce:64,76,52,22.88,25.11
2025/08/24T14:55:02z,c4:5b:be:e6:ce:64,77,51,22.22,23.86
2025/08/24T14:57:02z,c4:5b:be:e6:ce:64,77,50,21.19,23.58
2025/08/24T14:59:02z,c4:5b:be:e6:ce:64,78,48,21.81,23.72
2025/08/24T15:01:02z,c4:5b:be:e6:ce:64,77,48,27.9,29.88
2025/08/24T15:03:02z,c4:5b:be:e6:ce:64,78,47,32.67,33.41
2025/08/24T15:05:02z,c4:5b:be:e6:ce:64,79,47,24.39,26.24
2025/08/24T15:07:02z,c4:5b:be:e6:ce:64,79,46,22.09,25.04
2025/08/24T15:09:02z,c4:5b:be:e6:ce:64,79,46,19.6,21.96
2025/08/24T15:11:02z,c4:5b:be:e6:ce:64,81,45,19.24,23.5
2025/08/24T15:13:02z,c4:5b:be:e6:ce:64,80,44,19.29,22.25
2025/08/24T15:15:02z,c4:5b:be:e6:ce:64,80,44,20.02,20.78
2025/08/24T15:17:02z,c4:5b:be:e6:ce:64,81,42,18.86,20.48
2025/08/24T15:19:02z,c4:5b:be:e6:ce:64,82,42,18.19,20
2025/08/24T15:21:02z,c4:5b:be:e6:ce:64,81,42,16.86,18.62
2025/08/24T15:23:02z,c4:5b:be:e6:ce:64,82,40,17.05,18.73
2025/08/24T15:25:02z,c4:5b:be:e6:ce:64,83,39,16.73,17.39
2025/08/24T15:27:02z,c4:5b:be:e6:ce:64,84,38,15.1,17.04
2025/08/24T15:29:02z,c4:5b:be:e6:ce:64,84,38,16.19,17.95
2025/08/24T15:31:02z,c4:5b:be:e6:ce:64,85,37,16.18,17.14
2025/08/24T15:33:02z,c4:5b:be:e6:ce:64,85,37,15.71,17.91
2025/08/24T15:35:02z,c4:5b:be:e6:ce:64,86,37,15.74,16.52
2025/08/24T15:37:02z,c4:5b:be:e6:ce:64,86,36,15.12,16.45
2025/08/24T15:39:02z,c4:5b:be:e6:ce:64,87,35,15.93,17.76
2025/08/24T15:41:02z,c4:5b:be:e6:ce:64,88,34,16.71,18.76
2025/08/24T15:43:02z,c4:5b:be:e6:ce:64,88,34,17.6,19.16
2025/08/24T15:45:02z,c4:5b:be:e6:ce:64,88,34,16.2,18.61
2025/08/24T15:47:02z,c4:5b:be:e6:ce:64,89,33,16.25,17.34
2025/08/24T15:49:02z,c4:5b:be:e6:ce:64,89,33,14.83,16.59
2025/08/24T15:51:02z,c4:5b:be:e6:ce:64,89,32,13.67,15.9
2025/08/24T15:53:02z,c4:5b:be:e6:ce:64,90,32,12.93,15.22
2025/08/24T15:55:02z,c4:5b:be:e6:ce:64,91,32,13.98,14.4
2025/08/24T15:57:02z,c4:5b:be:e6:ce:64,91,32,14.97,15.38
2025/08/24T15:59:02z,c4:5b:be:e6:ce:64,91,31,13.95,15.19
2025/08/24T16:01:02z,c4:5b:be:e6:ce:64,91,31,14.57,14.42
2025/08/24T16:03:02z,c4:5b:be:e6:ce:64,92,30,14.36,15.03
2025/08/24T16:05:02z,c4:5b:be:e6:ce:64,92,30,13.97,14.8
2025/08/24T16:07:02z,c4:5b:be:e6:ce:64,93,29,13.56,15.45
2025/08/24T16:09:02z,c4:5b:be:e6:ce:64,92,30,14.59,15.42
2025/08/24T16:11:02z,c4:5b:be:e6:ce:64,91,30,15.17,15.22
2025/08/24T16:13:02z,c4:5b:be:e6:ce:64,93,30,14.66,15.7
2025/08/24T16:15:02z,c4:5b:be:e6:ce:64,92,30,14.71,15.23
2025/08/24T16:17:02z,c4:5b:be:e6:ce:64,94,29,13.86,13.65
2025/08/24T16:19:02z,c4:5b:be:e6:ce:64,94,28,13.7,14.07
2025/08/24T16:21:02z,c4:5b:be:e6:ce:64,93,28,11.93,11.5
2025/08/24T16:23:02z,c4:5b:be:e6:ce:64,94,28,11.53,11.91
2025/08/24T16:25:02z,c4:5b:be:e6:ce:64,94,27,11.98,11.1
2025/08/24T16:27:02z,c4:5b:be:e6:ce:64,94,28,10.73,9.85
2025/08/24T16:29:02z,c4:5b:be:e6:ce:64,95,27,9.93,10.89
2025/08/24T16:31:02z,c4:5b:be:e6:ce:64,95,27,10.22,11.7
2025/08/24T16:33:02z,c4:5b:be:e6:ce:64,95,27,11.17,11.75
2025/08/24T16:35:02z,c4:5b:be:e6:ce:64,96,27,11.02,10.81
2025/08/24T16:37:02z,c4:5b:be:e6:ce:64,95,26,9.83,10.78
2025/08/24T16:39:02z,c4:5b:be:e6:ce:64,96,26,9.7,10.11
2025/08/24T16:41:02z,c4:5b:be:e6:ce:64,96,27,8.79,10.49
2025/08/24T16:43:02z,c4:5b:be:e6:ce:64,96,27,9.58,9.1
2025/08/24T16:45:02z,c4:5b:be:e6:ce:64,96,27,8.97,9.88
2025/08/24T16:47:03z,c4:5b:be:e6:ce:64,96,26,9.12,9.7
2025/08/24T16:49:03z,c4:5b:be:e6:ce:64,96,26,8.73,9.12
2025/08/24T16:51:03z,c4:5b:be:e6:ce:64,96,26,9.73,9.18
2025/08/24T16:53:03z,c4:5b:be:e6:ce:64,96,26,8.49,8.95
2025/08/24T16:55:03z,c4:5b:be:e6:ce:64,97,26,9.02,8.85
2025/08/24T16:57:03z,c4:5b:be:e6:ce:64,98,25,8.12,8.69
2025/08/24T16:59:03z,c4:5b:be:e6:ce:64,97,25,8.95,9
2025/08/24T17:01:03z,c4:5b:be:e6:ce:64,97,25,8.36,8.55
2025/08/24T17:03:03z,c4:5b:be:e6:ce:64,97,25,8.67,8.22
2025/08/24T17:05:03z,c4:5b:be:e6:ce:64,98,25,8.38,7.97
2025/08/24T17:07:03z,c4:5b:be:e6:ce:64,97,25,9.03,9.02
2025/08/24T17:09:03z,c4:5b:be:e6:ce:64,97,25,8.78,8.5
2025/08/24T17:11:03z,c4:5b:be:e6:ce:64,99,25,8.84,8.48
2025/08/24T17:13:03z,c4:5b:be:e6:ce:64,99,24,8.25,8.53
2025/08/24T17:15:03z,c4:5b:be:e6:ce:64,99,24,8.86,9.12
2025/08/24T17:17:03z,c4:5b:be:e6:ce:64,98,25,8.9,8.63
2025/08/24T17:19:03z,c4:5b:be:e6:ce:64,98,25,9.15,9.36
2025/08/24T17:21:02z,c4:5b:be:e6:ce:64,97,25,9.42,9.38
2025/08/24T17:23:02z,c4:5b:be:e6:ce:64,96,26,9.21,9
2025/08/24T17:25:02z,c4:5b:be:e6:ce:64,98,26,9.19,10.14
2025/08/24T17:27:02z,c4:5b:be:e6:ce:64,98,25,9.44,9.93
2025/08/24T17:29:02z,c4:5b:be:e6:ce:64,99,25,9.77,9.36
2025/08/24T17:31:02z,c4:5b:be:e6:ce:64,99,25,9.43,9.72
2025/08/24T17:33:02z,c4:5b:be:e6:ce:64,99,24,9.66,10.24
2025/08/24T17:35:02z,c4:5b:be:e6:ce:64,98,25,9.42,9.22
2025/08/24T17:37:02z,c4:5b:be:e6:ce:64,95,26,9.86,10.14
2025/08/24T17:39:02z,c4:5b:be:e6:ce:64,97,25,10.15,10.05
2025/08/24T17:41:02z,c4:5b:be:e6:ce:64,96,26,10.4,10.86
2025/08/24T17:43:02z,c4:5b:be:e6:ce:64,99,25,9.3,11.27
2025/08/24T17:45:02z,c4:5b:be:e6:ce:64,99,25,10.02,11.29
2025/08/24T17:47:02z,c4:5b:be:e6:ce:64,98,25,9.84,11.22
2025/08/24T17:49:02z,c4:5b:be:e6:ce:64,99,25,10.75,11.2
2025/08/24T17:51:02z,c4:5b:be:e6:ce:64,99,25,10.16,10.83
2025/08/24T17:53:02z,c4:5b:be:e6:ce:64,99,25,10.75,10.36
2025/08/24T17:55:02z,c4:5b:be:e6:ce:64,100,25,10.47,11
2025/08/24T17:57:02z,c4:5b:be:e6:ce:64,101,24,11.03,10.96
2025/08/24T17:59:02z,c4:5b:be:e6:ce:64,101,24,10.91,11.07
2025/08/24T18:01:02z,c4:5b:be:e6:ce:64,101,24,10.91,10.97
2025/08/24T18:03:02z,c4:5b:be:e6:ce:64,102,24,9.43,10.49
2025/08/24T18:05:02z,c4:5b:be:e6:ce:64,102,24,9.92,11.03
2025/08/24T18:07:02z,c4:5b:be:e6:ce:64,102,23,10.12,11.28
2025/08/24T18:09:02z,c4:5b:be:e6:ce:64,101,24,9.86,10.86
2025/08/24T18:11:02z,c4:5b:be:e6:ce:64,101,24,10.4,10.86
2025/08/24T18:13:02z,c4:5b:be:e6:ce:64,103,23,9.47,11.2
2025/08/24T18:15:02z,c4:5b:be:e6:ce:64,102,23,9.68,10.75
2025/08/24T18:17:02z,c4:5b:be:e6:ce:64,103,23,9.86,10.53
2025/08/24T18:19:02z,c4:5b:be:e6:ce:64,103,23,10.16,10.69
2025/08/24T18:21:02z,c4:5b:be:e6:ce:64,102,23,10.63,11.66
2025/08/24T18:23:02z,c4:5b:be:e6:ce:64,103,23,9.98,11.88
2025/08/24T18:25:02z,c4:5b:be:e6:ce:64,103,23,11.04,12.18
2025/08/24T18:27:02z,c4:5b:be:e6:ce:64,102,23,10.52,11.9
2025/08/24T18:29:02z,c4:5b:be:e6:ce:64,101,24,11.34,11.66
2025/08/24T18:31:02z,c4:5b:be:e6:ce:64,102,23,11.87,12.55
2025/08/24T18:33:02z,c4:5b:be:e6:ce:64,101,24,11.32,12.72
2025/08/24T18:35:02z,c4:5b:be:e6:ce:64,104,23,11.32,11.98
2025/08/24T18:37:02z,c4:5b:be:e6:ce:64,101,24,12.68,12.53
2025/08/24T18:39:02z,c4:5b:be:e6:ce:64,104,23,11.76,13.14
2025/08/24T18:41:02z,c4:5b:be:e6:ce:64,105,23,11.51,11.97
2025/08/24T18:43:02z,c4:5b:be:e6:ce:64,103,23,11.95,12.95
2025/08/24T18:45:02z,c4:5b:be:e6:ce:64,105,23,13.09,12.33
2025/08/24T18:47:03z,c4:5b:be:e6:ce:64,105,22,12.36,12.39
2025/08/24T18:49:03z,c4:5b:be:e6:ce:64,104,23,12.3,12.66
2025/08/24T18:51:03z,c4:5b:be:e6:ce:64,104,23,11.92,12.93
2025/08/24T18:53:03z,c4:5b:be:e6:ce:64,103,23,12.03,12.38
2025/08/24T18:55:03z,c4:5b:be:e6:ce:64,103,23,13.19,13.51
2025/08/24T18:57:03z,c4:5b:be:e6:ce:64,102,24,12.88,13.32
2025/08/24T18:59:03z,c4:5b:be:e6:ce:64,104,23,12.21,13.14
2025/08/24T19:01:03z,c4:5b:be:e6:ce:64,105,22,12.12,12.58
2025/08/24T19:03:03z,c4:5b:be:e6:ce:64,106,21,12.89,12.44
2025/08/24T19:05:03z,c4:5b:be:e6:ce:64,106,21,12.77,11.86
2025/08/24T19:07:03z,c4:5b:be:e6:ce:64,106,21,10.66,11
2025/08/24T19:09:03z,c4:5b:be:e6:ce:64,105,22,10.86,11.98
2025/08/24T19:11:03z,c4:5b:be:e6:ce:64,106,21,11.02,11.05
2025/08/24T19:13:03z,c4:5b:be:e6:ce:64,106,21,11.72,12.03
2025/08/24T19:15:03z,c4:5b:be:e6:ce:64,106,21,11.11,11.84
2025/08/24T19:17:03z,c4:5b:be:e6:ce:64,106,21,10.12,11.8
2025/08/24T19:19:03z,c4:5b:be:e6:ce:64,106,21,11.29,11.7
2025/08/24T19:21:04z,c4:5b:be:e6:ce:64,107,21,11.57,11.98
2025/08/24T19:23:04z,c4:5b:be:e6:ce:64,108,21,11.81,11.08
2025/08/24T19:25:04z,c4:5b:be:e6:ce:64,108,20,11.22,11.8
2025/08/24T19:27:04z,c4:5b:be:e6:ce:64,107,21,11.27,11.84
2025/08/24T19:29:04z,c4:5b:be:e6:ce:64,106,21,12,11.44
2025/08/24T19:31:04z,c4:5b:be:e6:ce:64,107,21,11.18,11.64
2025/08/24T19:33:04z,c4:5b:be:e6:ce:64,108,20,11.19,11.21
2025/08/24T19:35:04z,c4:5b:be:e6:ce:64,107,21,10.47,10.8
2025/08/24T19:37:04z,c4:5b:be:e6:ce:64,107,20,11.84,11.57
2025/08/24T19:39:04z,c4:5b:be:e6:ce:64,107,21,12.23,11.42
2025/08/24T19:41:04z,c4:5b:be:e6:ce:64,107,21,12.02,11.54
2025/08/24T19:43:04z,c4:5b:be:e6:ce:64,107,21,11.44,11.55
2025/08/24T19:45:04z,c4:5b:be:e6:ce:64,108,20,12.44,12.46
2025/08/24T19:47:04z,c4:5b:be:e6:ce:64,108,20,10.7,11.13
2025/08/24T19:49:04z,c4:5b:be:e6:ce:64,109,20,9.95,10.66
2025/08/24T19:51:04z,c4:5b:be:e6:ce:64,109,20,11.91,12.29
2025/08/24T19:53:04z,c4:5b:be:e6:ce:64,109,20,12.23,12.12
2025/08/24T19:55:04z,c4:5b:be:e6:ce:64,109,20,10.86,10.89
2025/08/24T19:57:04z,c4:5b:be:e6:ce:64,110,19,10.42,10.05
2025/08/24T19:59:04z,c4:5b:be:e6:ce:64,109,20,10.04,9.84
2025/08/24T20:01:04z,c4:5b:be:e6:ce:64,110,19,9.47,10.03
2025/08/24T20:03:04z,c4:5b:be:e6:ce:64,110,20,9.41,9.82
2025/08/24T20:05:04z,c4:5b:be:e6:ce:64,108,20,10.25,10.29
2025/08/24T20:07:04z,c4:5b:be:e6:ce:64,108,20,10.52,10.05
2025/08/24T20:09:04z,c4:5b:be:e6:ce:64,108,20,9.95,10.29
2025/08/24T20:11:04z,c4:5b:be:e6:ce:64,110,20,9.43,10.21
2025/08/24T20:13:04z,c4:5b:be:e6:ce:64,110,19,9.52,10.23
2025/08/24T20:15:04z,c4:5b:be:e6:ce:64,111,18,8.93,9.78
2025/08/24T20:17:04z,c4:5b:be:e6:ce:64,112,19,10.05,10.18
2025/08/24T20:19:04z,c4:5b:be:e6:ce:64,111,18,10.07,9.88
2025/08/24T20:21:04z,c4:5b:be:e6:ce:64,112,18,9.47,9.73
2025/08/24T20:23:04z,c4:5b:be:e6:ce:64,111,18,10.29,9.71
2025/08/24T20:25:04z,c4:5b:be:e6:ce:64,111,18,9.25,9.41
2025/08/24T20:27:04z,c4:5b:be:e6:ce:64,111,18,9.3,9.95
2025/08/24T20:29:04z,c4:5b:be:e6:ce:64,112,18,9.17,9.37
2025/08/24T20:31:04z,c4:5b:be:e6:ce:64,113,18,9.22,9.04
2025/08/24T20:33:04z,c4:5b:be:e6:ce:64,112,18,9.43,9.07
2025/08/24T20:35:04z,c4:5b:be:e6:ce:64,111,18,8.91,9.59
2025/08/24T20:37:04z,c4:5b:be:e6:ce:64,111,18,8.68,8.91
2025/08/24T20:39:04z,c4:5b:be:e6:ce:64,111,18,8.53,9.75
2025/08/24T20:41:04z,c4:5b:be:e6:ce:64,111,17,9.27,10.02
2025/08/24T20:43:04z,c4:5b:be:e6:ce:64,112,17,9.74,9.1
2025/08/24T20:45:04z,c4:5b:be:e6:ce:64,112,17,7.98,8.25
2025/08/24T20:47:04z,c4:5b:be:e6:ce:64,111,17,7.98,8.56
2025/08/24T20:49:04z,c4:5b:be:e6:ce:64,111,17,7.89,8.27
2025/08/24T20:51:04z,c4:5b:be:e6:ce:64,111,17,8.4,8.46
2025/08/24T20:53:04z,c4:5b:be:e6:ce:64,113,17,8.66,8.72
2025/08/24T20:55:04z,c4:5b:be:e6:ce:64,113,16,8.98,9.2
2025/08/24T20:57:04z,c4:5b:be:e6:ce:64,113,16,11.19,11.88
2025/08/24T20:59:04z,c4:5b:be:e6:ce:64,113,17,9.97,10.91
2025/08/24T21:01:04z,c4:5b:be:e6:ce:64,113,17,9.22,9.34
