UTCDateTime,mac_address,current_temp_f,current_humidity,pm2_5_atm_a,pm2_5_atm_b
2025/09/01T20:20:08z,c4:5b:be:e7:7:9,78,53,9.19,8.98
2025/09/01T20:22:08z,c4:5b:be:e7:7:9,78,53,8.36,9.88
2025/09/01T20:24:08z,c4:5b:be:e7:7:9,78,53,9.64,10.12
2025/09/01T20:26:08z,c4:5b:be:e7:7:9,76,55,10.43,10.53
2025/09/01T20:28:08z,c4:5b:be:e7:7:9,77,54,10,10.55
2025/09/01T20:30:08z,c4:5b:be:e7:7:9,77,54,10.63,11.26
2025/09/01T20:32:08z,c4:5b:be:e7:7:9,77,55,8.91,9.51
2025/09/01T20:34:08z,c4:5b:be:e7:7:9,75,56,7.5,7.21
2025/09/01T20:36:08z,c4:5b:be:e7:7:9,75,57,6.05,5.97
2025/09/01T20:38:08z,c4:5b:be:e7:7:9,76,57,5.93,7.26
2025/09/01T20:40:08z,c4:5b:be:e7:7:9,74,58,6.74,7.81
2025/09/01T20:42:08z,c4:5b:be:e7:7:9,74,60,7.98,7.12
2025/09/01T20:44:08z,c4:5b:be:e7:7:9,75,59,7.86,7.75
2025/09/01T20:46:08z,c4:5b:be:e7:7:9,74,59,7.43,7.57
2025/09/01T20:48:08z,c4:5b:be:e7:7:9,76,57,7.53,7.95
2025/09/01T20:50:08z,c4:5b:be:e7:7:9,74,58,7.98,8.26
2025/09/01T20:52:08z,c4:5b:be:e7:7:9,74,60,7.91,8.82
2025/09/01T20:54:09z,c4:5b:be:e7:7:9,75,59,8.32,9.02
2025/09/01T20:56:08z,c4:5b:be:e7:7:9,76,58,8.37,9.23
2025/09/01T20:58:08z,c4:5b:be:e7:7:9,77,56,8.18,9.52
2025/09/01T21:00:08z,c4:5b:be:e7:7:9,77,56,7.64,7.97
2025/09/01T21:02:08z,c4:5b:be:e7:7:9,78,55,8.39,8.71
2025/09/01T21:04:08z,c4:5b:be:e7:7:9,78,55,7.81,8.51
2025/09/01T21:06:08z,c4:5b:be:e7:7:9,78,54,8.24,7.96
2025/09/01T21:08:09z,c4:5b:be:e7:7:9,79,53,8.95,8.88
2025/09/01T21:10:09z,c4:5b:be:e7:7:9,79,52,8.93,9.86
2025/09/01T21:12:09z,c4:5b:be:e7:7:9,79,52,8.59,9.74
2025/09/01T21:14:09z,c4:5b:be:e7:7:9,79,52,9.04,9.02
2025/09/01T21:16:09z,c4:5b:be:e7:7:9,76,54,9.07,9.81
2025/09/01T21:18:09z,c4:5b:be:e7:7:9,75,56,9.58,10.04
2025/09/01T21:20:09z,c4:5b:be:e7:7:9,76,56,9.14,9.9
2025/09/01T21:22:09z,c4:5b:be:e7:7:9,77,56,8.14,9.28
2025/09/01T21:24:09z,c4:5b:be:e7:7:9,77,56,9.14,9.31
2025/09/01T21:26:09z,c4:5b:be:e7:7:9,78,54,8.5,9.58
2025/09/01T21:28:09z,c4:5b:be:e7:7:9,78,54,8.98,10.2
2025/09/01T21:30:09z,c4:5b:be:e7:7:9,78,54,8.64,9.35
2025/09/01T21:32:09z,c4:5b:be:e7:7:9,78,53,9.12,8.97
2025/09/01T21:34:09z,c4:5b:be:e7:7:9,77,54,9.13,9.15
2025/09/01T21:36:09z,c4:5b:be:e7:7:9,77,56,9.12,9.93
2025/09/01T21:38:09z,c4:5b:be:e7:7:9,77,55,8.89,9.83
2025/09/01T21:40:09z,c4:5b:be:e7:7:9,79,53,9.4,9.83
2025/09/01T21:42:09z,c4:5b:be:e7:7:9,79,52,9.47,10.49
2025/09/01T21:44:09z,c4:5b:be:e7:7:9,78,54,8.78,9.61
2025/09/01T21:46:09z,c4:5b:be:e7:7:9,79,53,9.39,10.45
2025/09/01T21:48:09z,c4:5b:be:e7:7:9,80,51,9.98,11.2
2025/09/01T21:50:09z,c4:5b:be:e7:7:9,81,50,10.08,10.32
2025/09/01T21:52:09z,c4:5b:be:e7:7:9,80,50,8.28,10.11
2025/09/01T21:54:09z,c4:5b:be:e7:7:9,80,50,6.38,7.46
2025/09/01T21:56:09z,c4:5b:be:e7:7:9,80,49,5.68,6.14
2025/09/01T21:58:09z,c4:5b:be:e7:7:9,79,50,5,5.67
2025/09/01T22:00:09z,c4:5b:be:e7:7:9,79,52,5.97,6.63
2025/09/01T22:02:09z,c4:5b:be:e7:7:9,80,51,6.34,7.41
2025/09/01T22:04:09z,c4:5b:be:e7:7:9,77,54,7.23,6.05
2025/09/01T22:06:09z,c4:5b:be:e7:7:9,76,56,6.85,6.6
2025/09/01T22:08:09z,c4:5b:be:e7:7:9,77,55,6.57,5.8
2025/09/01T22:10:09z,c4:5b:be:e7:7:9,80,52,5.79,6.35
2025/09/01T22:12:09z,c4:5b:be:e7:7:9,75,54,5.72,6.54
2025/09/01T22:14:09z,c4:5b:be:e7:7:9,75,56,6.25,6.84
2025/09/01T22:16:09z,c4:5b:be:e7:7:9,75,56,6.65,7.24
2025/09/01T22:18:09z,c4:5b:be:e7:7:9,78,55,6.35,7.03
2025/09/01T22:20:09z,c4:5b:be:e7:7:9,80,52,4.93,6.64
2025/09/01T22:22:09z,c4:5b:be:e7:7:9,82,50,5.66,5.7
2025/09/01T22:24:09z,c4:5b:be:e7:7:9,82,48,6.03,6.6
2025/09/01T22:26:09z,c4:5b:be:e7:7:9,82,48,6.84,6.75
2025/09/01T22:28:09z,c4:5b:be:e7:7:9,81,49,6.38,6.72
2025/09/01T22:30:09z,c4:5b:be:e7:7:9,81,48,6.85,6.86
2025/09/01T22:32:09z,c4:5b:be:e7:7:9,81,48,6.65,6.6
2025/09/01T22:34:09z,c4:5b:be:e7:7:9,79,50,7.27,7.78
2025/09/01T22:36:09z,c4:5b:be:e7:7:9,79,51,6.97,7.61
2025/09/01T22:38:09z,c4:5b:be:e7:7:9,80,50,6.56,6.71
2025/09/01T22:40:09z,c4:5b:be:e7:7:9,79,51,7.86,8.03
2025/09/01T22:42:09z,c4:5b:be:e7:7:9,82,49,6.64,6.25
2025/09/01T22:44:09z,c4:5b:be:e7:7:9,81,49,6.74,6.97
2025/09/01T22:46:09z,c4:5b:be:e7:7:9,78,50,7.03,6.84
2025/09/01T22:48:09z,c4:5b:be:e7:7:9,80,50,6.83,7.18
2025/09/01T22:50:09z,c4:5b:be:e7:7:9,79,51,7.34,6.63
2025/09/01T22:52:09z,c4:5b:be:e7:7:9,80,50,7.14,6.9
2025/09/01T22:54:09z,c4:5b:be:e7:7:9,80,49,7.81,7.12
2025/09/01T22:56:09z,c4:5b:be:e7:7:9,81,48,7.16,7.66
2025/09/01T22:58:09z,c4:5b:be:e7:7:9,84,47,6.72,7.28
2025/09/01T23:00:09z,c4:5b:be:e7:7:9,84,45,7.53,7.51
2025/09/01T23:02:09z,c4:5b:be:e7:7:9,84,45,6.78,7.84
2025/09/01T23:04:09z,c4:5b:be:e7:7:9,81,47,6.65,6.89
2025/09/01T23:06:09z,c4:5b:be:e7:7:9,80,49,7.12,7.12
2025/09/01T23:08:10z,c4:5b:be:e7:7:9,83,47,7.5,7.39
2025/09/01T23:10:10z,c4:5b:be:e7:7:9,84,45,7.44,7.04
2025/09/01T23:12:10z,c4:5b:be:e7:7:9,84,45,7.16,7.48
2025/09/01T23:14:10z,c4:5b:be:e7:7:9,84,45,6.21,7.07
2025/09/01T23:16:10z,c4:5b:be:e7:7:9,82,46,7.03,6.91
2025/09/01T23:18:10z,c4:5b:be:e7:7:9,83,47,7.56,7.93
2025/09/01T23:20:10z,c4:5b:be:e7:7:9,84,45,7.59,8.17
2025/09/01T23:22:10z,c4:5b:be:e7:7:9,79,49,7.04,7.59
2025/09/01T23:24:10z,c4:5b:be:e7:7:9,81,50,7.31,7.55
2025/09/01T23:26:10z,c4:5b:be:e7:7:9,81,49,6.83,7.86
2025/09/01T23:28:10z,c4:5b:be:e7:7:9,78,51,7.6,7.53
2025/09/01T23:30:10z,c4:5b:be:e7:7:9,79,51,7.82,7.2
2025/09/01T23:32:10z,c4:5b:be:e7:7:9,82,49,7.26,7.02
2025/09/01T23:34:10z,c4:5b:be:e7:7:9,82,48,6.95,6.89
2025/09/01T23:36:10z,c4:5b:be:e7:7:9,82,48,7.33,7.48
2025/09/01T23:38:10z,c4:5b:be:e7:7:9,80,48,7.32,8.82
2025/09/01T23:40:10z,c4:5b:be:e7:7:9,81,49,7.5,8
2025/09/01T23:42:10z,c4:5b:be:e7:7:9,82,48,7.55,8.14
2025/09/01T23:44:10z,c4:5b:be:e7:7:9,81,47,7.7,8.51
2025/09/01T23:46:10z,c4:5b:be:e7:7:9,78,51,7.27,7.12
2025/09/01T23:48:10z,c4:5b:be:e7:7:9,79,51,7.33,7.83
2025/09/01T23:50:10z,c4:5b:be:e7:7:9,81,50,7.47,7.42
2025/09/01T23:52:10z,c4:5b:be:e7:7:9,83,48,8.02,8.09
2025/09/01T23:54:10z,c4:5b:be:e7:7:9,82,47,7.34,8.45
2025/09/01T23:56:10z,c4:5b:be:e7:7:9,84,46,6.43,7.73
2025/09/01T23:58:10z,c4:5b:be:e7:7:9,85,44,6.86,7.91
2025/09/02T00:00:10z,c4:5b:be:e7:7:9,85,44,7.59,8.11
2025/09/02T00:02:10z,c4:5b:be:e7:7:9,86,43,6.26,7.75
2025/09/02T00:04:10z,c4:5b:be:e7:7:9,84,44,6.42,7.76
2025/09/02T00:06:10z,c4:5b:be:e7:7:9,83,45,6.8,7.69
2025/09/02T00:08:10z,c4:5b:be:e7:7:9,81,47,6.39,8.07
2025/09/02T00:10:10z,c4:5b:be:e7:7:9,83,46,7.29,8.92
2025/09/02T00:12:10z,c4:5b:be:e7:7:9,85,44,7.02,8.23
2025/09/02T00:14:10z,c4:5b:be:e7:7:9,82,45,6.75,7.6
2025/09/02T00:16:10z,c4:5b:be:e7:7:9,84,45,8,8.4
2025/09/02T00:18:10z,c4:5b:be:e7:7:9,87,42,6.79,8.1
2025/09/02T00:20:10z,c4:5b:be:e7:7:9,85,43,9.08,10.14
2025/09/02T00:22:10z,c4:5b:be:e7:7:9,83,45,6.51,8.36
2025/09/02T00:24:10z,c4:5b:be:e7:7:9,83,46,6.46,8.47
2025/09/02T00:26:10z,c4:5b:be:e7:7:9,85,45,7.12,8.27
2025/09/02T00:28:10z,c4:5b:be:e7:7:9,87,42,6.88,7.76
2025/09/02T00:30:10z,c4:5b:be:e7:7:9,85,42,6.78,8.55
2025/09/02T00:32:10z,c4:5b:be:e7:7:9,87,42,6.22,8.23
2025/09/02T00:34:10z,c4:5b:be:e7:7:9,87,42,8.04,8.15
2025/09/02T00:36:10z,c4:5b:be:e7:7:9,88,41,7.39,8.32
2025/09/02T00:38:10z,c4:5b:be:e7:7:9,89,39,6.87,7.96
2025/09/02T00:40:10z,c4:5b:be:e7:7:9,88,40,6,7.27
2025/09/02T00:42:10z,c4:5b:be:e7:7:9,87,41,6.86,7.98
2025/09/02T00:44:10z,c4:5b:be:e7:7:9,87,41,6.6,8.14
2025/09/02T00:46:10z,c4:5b:be:e7:7:9,87,41,7.05,8.45
2025/09/02T00:48:10z,c4:5b:be:e7:7:9,88,39,6.72,9.3
2025/09/02T00:50:10z,c4:5b:be:e7:7:9,87,40,7.05,9.14
2025/09/02T00:52:10z,c4:5b:be:e7:7:9,86,41,7.86,9.45
2025/09/02T00:54:10z,c4:5b:be:e7:7:9,84,44,7.95,7.84
2025/09/02T00:56:10z,c4:5b:be:e7:7:9,84,44,7.56,8.3
2025/09/02T00:58:10z,c4:5b:be:e7:7:9,83,45,8.14,8.42
2025/09/02T01:00:10z,c4:5b:be:e7:7:9,84,44,7.28,8.81
2025/09/02T01:02:10z,c4:5b:be:e7:7:9,84,44,7.43,8.7
2025/09/02T01:04:10z,c4:5b:be:e7:7:9,85,43,7.66,8.16
2025/09/02T01:06:10z,c4:5b:be:e7:7:9,83,44,7.29,8.32
2025/09/02T01:08:11z,c4:5b:be:e7:7:9,84,44,6.93,9.44
2025/09/02T01:10:11z,c4:5b:be:e7:7:9,84,44,6.93,8.91
2025/09/02T01:12:11z,c4:5b:be:e7:7:9,85,44,7.98,8.64
2025/09/02T01:14:11z,c4:5b:be:e7:7:9,82,45,7.6,7.91
2025/09/02T01:16:11z,c4:5b:be:e7:7:9,82,47,7.26,7.88
2025/09/02T01:18:11z,c4:5b:be:e7:7:9,81,47,6.92,9.14
2025/09/02T01:20:11z,c4:5b:be:e7:7:9,82,48,7.19,9.42
2025/09/02T01:22:11z,c4:5b:be:e7:7:9,83,46,7.3,9.39
2025/09/02T01:24:11z,c4:5b:be:e7:7:9,82,47,7.76,8.38
2025/09/02T01:26:11z,c4:5b:be:e7:7:9,82,46,7.68,8.54
2025/09/02T01:28:11z,c4:5b:be:e7:7:9,81,47,6.98,9.2
2025/09/02T01:30:11z,c4:5b:be:e7:7:9,81,47,7.14,8.37
2025/09/02T01:32:11z,c4:5b:be:e7:7:9,81,47,7.88,9.46
2025/09/02T01:34:11z,c4:5b:be:e7:7:9,81,48,7.58,8.74
2025/09/02T01:36:11z,c4:5b:be:e7:7:9,80,48,7.12,8.53
2025/09/02T01:38:11z,c4:5b:be:e7:7:9,79,50,7.61,8.8
2025/09/02T01:40:11z,c4:5b:be:e7:7:9,80,50,7.66,9.28
2025/09/02T01:42:11z,c4:5b:be:e7:7:9,81,48,8.36,8.43
2025/09/02T01:44:11z,c4:5b:be:e7:7:9,80,49,7.78,8.67
2025/09/02T01:46:11z,c4:5b:be:e7:7:9,78,50,9.07,8.27
2025/09/02T01:48:11z,c4:5b:be:e7:7:9,78,51,8.83,8.95
2025/09/02T01:50:11z,c4:5b:be:e7:7:9,78,52,8.81,8.41
2025/09/02T01:52:11z,c4:5b:be:e7:7:9,77,53,9.14,7.81
2025/09/02T01:54:11z,c4:5b:be:e7:7:9,77,54,8.82,8.69
2025/09/02T01:56:11z,c4:5b:be:e7:7:9,77,53,8.63,8.88
2025/09/02T01:58:11z,c4:5b:be:e7:7:9,77,54,9.08,8.35
2025/09/02T02:00:11z,c4:5b:be:e7:7:9,77,54,9.03,8.91
2025/09/02T02:02:11z,c4:5b:be:e7:7:9,77,54,8.64,9.48
2025/09/02T02:04:11z,c4:5b:be:e7:7:9,77,54,9.12,8.71
2025/09/02T02:06:11z,c4:5b:be:e7:7:9,77,54,8.9,8.34
2025/09/02T02:08:10z,c4:5b:be:e7:7:9,77,54,8.08,9.02
2025/09/02T02:10:10z,c4:5b:be:e7:7:9,77,54,8.91,8.37
2025/09/02T02:12:10z,c4:5b:be:e7:7:9,77,54,8.41,9.41
2025/09/02T02:14:10z,c4:5b:be:e7:7:9,78,53,9.05,9.28
2025/09/02T02:16:10z,c4:5b:be:e7:7:9,78,53,8.5,8.25
2025/09/02T02:18:10z,c4:5b:be:e7:7:9,78,53,8.02,9
2025/09/02T02:20:10z,c4:5b:be:e7:7:9,78,52,8.48,8.09
2025/09/02T02:22:10z,c4:5b:be:e7:7:9,78,52,8.93,9.37
2025/09/02T02:24:10z,c4:5b:be:e7:7:9,78,52,8.26,8.58
2025/09/02T02:26:10z,c4:5b:be:e7:7:9,79,52,9.19,8.73
2025/09/02T02:28:10z,c4:5b:be:e7:7:9,79,51,9.37,9.32
2025/09/02T02:30:10z,c4:5b:be:e7:7:9,80,51,8.56,9.89
2025/09/02T02:32:10z,c4:5b:be:e7:7:9,79,51,8.7,9.98
2025/09/02T02:34:10z,c4:5b:be:e7:7:9,78,52,9.73,10.07
2025/09/02T02:36:10z,c4:5b:be:e7:7:9,78,52,9.72,9.83
2025/09/02T02:38:10z,c4:5b:be:e7:7:9,79,51,10.08,10.41
2025/09/02T02:40:10z,c4:5b:be:e7:7:9,79,51,10.07,11.53
2025/09/02T02:42:10z,c4:5b:be:e7:7:9,79,52,9.95,10.42
2025/09/02T02:44:10z,c4:5b:be:e7:7:9,79,51,8.72,10.07
2025/09/02T02:46:10z,c4:5b:be:e7:7:9,79,52,9.24,9.26
2025/09/02T02:48:10z,c4:5b:be:e7:7:9,79,52,8.92,10.26
2025/09/02T02:50:10z,c4:5b:be:e7:7:9,79,52,10.34,10.02
2025/09/02T02:52:10z,c4:5b:be:e7:7:9,79,52,10.21,10.07
2025/09/02T02:54:10z,c4:5b:be:e7:7:9,79,52,10.78,11.15
2025/09/02T02:56:10z,c4:5b:be:e7:7:9,79,52,10.72,9.96
2025/09/02T02:58:10z,c4:5b:be:e7:7:9,79,52,9.79,10.8
2025/09/02T03:00:10z,c4:5b:be:e7:7:9,79,52,10.74,10.98
2025/09/02T03:02:10z,c4:5b:be:e7:7:9,79,52,10.98,11.48
2025/09/02T03:04:10z,c4:5b:be:e7:7:9,79,52,10.22,11.12
2025/09/02T03:06:10z,c4:5b:be:e7:7:9,79,52,9.9,10.95
2025/09/02T03:08:11z,c4:5b:be:e7:7:9,78,53,11.2,11.59
2025/09/02T03:10:11z,c4:5b:be:e7:7:9,78,53,11.31,12.29
2025/09/02T03:12:11z,c4:5b:be:e7:7:9,78,53,11.09,11.95
2025/09/02T03:14:11z,c4:5b:be:e7:7:9,78,53,10.6,11.93
2025/09/02T03:16:11z,c4:5b:be:e7:7:9,78,53,11.39,10.64
2025/09/02T03:18:11z,c4:5b:be:e7:7:9,78,53,11.29,11.79
2025/09/02T03:20:11z,c4:5b:be:e7:7:9,78,53,11.83,12.52
2025/09/02T03:22:11z,c4:5b:be:e7:7:9,78,53,12.86,11.5
2025/09/02T03:24:11z,c4:5b:be:e7:7:9,78,53,12.27,12.12
2025/09/02T03:26:11z,c4:5b:be:e7:7:9,78,53,12.25,13
2025/09/02T03:28:11z,c4:5b:be:e7:7:9,78,53,11.46,12.51
2025/09/02T03:30:11z,c4:5b:be:e7:7:9,78,53,11.96,10.81
2025/09/02T03:32:11z,c4:5b:be:e7:7:9,78,53,11.02,10.95
2025/09/02T03:34:11z,c4:5b:be:e7:7:9,78,53,10.29,11.75
2025/09/02T03:36:11z,c4:5b:be:e7:7:9,78,53,10.18,10.63
2025/09/02T03:38:11z,c4:5b:be:e7:7:9,77,53,10.63,11.24
2025/09/02T03:40:11z,c4:5b:be:e7:7:9,77,54,10.22,10.67
2025/09/02T03:42:11z,c4:5b:be:e7:7:9,77,54,10.38,10.27
2025/09/02T03:44:11z,c4:5b:be:e7:7:9,77,54,10.31,10.79
2025/09/02T03:46:11z,c4:5b:be:e7:7:9,77,54,9.41,10.97
2025/09/02T03:48:11z,c4:5b:be:e7:7:9,77,54,11.15,11.24
2025/09/02T03:50:11z,c4:5b:be:e7:7:9,77,54,16.05,16.05
2025/09/02T03:52:11z,c4:5b:be:e7:7:9,77,54,14.53,14.93
2025/09/02T03:54:11z,c4:5b:be:e7:7:9,77,54,13.96,14.03
2025/09/02T03:56:11z,c4:5b:be:e7:7:9,77,54,12.82,12.93
2025/09/02T03:58:11z,c4:5b:be:e7:7:9,77,54,11.63,10.71
2025/09/02T04:00:11z,c4:5b:be:e7:7:9,76,55,11.12,12.11
2025/09/02T04:02:11z,c4:5b:be:e7:7:9,76,55,10.3,11.57
2025/09/02T04:04:11z,c4:5b:be:e7:7:9,77,55,10.75,11.37
2025/09/02T04:06:11z,c4:5b:be:e7:7:9,77,55,11.05,11.21
2025/09/02T04:08:12z,c4:5b:be:e7:7:9,76,55,11.79,12
2025/09/02T04:10:12z,c4:5b:be:e7:7:9,76,55,10.4,10.96
2025/09/02T04:12:12z,c4:5b:be:e7:7:9,76,55,10.76,10.84
2025/09/02T04:14:12z,c4:5b:be:e7:7:9,77,55,11.28,10.83
2025/09/02T04:16:12z,c4:5b:be:e7:7:9,76,55,11.02,10.86
2025/09/02T04:18:12z,c4:5b:be:e7:7:9,76,56,10.38,11.26
2025/09/02T04:20:12z,c4:5b:be:e7:7:9,76,55,11.51,11.58
2025/09/02T04:22:12z,c4:5b:be:e7:7:9,76,55,12,12.03
2025/09/02T04:24:12z,c4:5b:be:e7:7:9,76,56,11.4,12.25
2025/09/02T04:26:12z,c4:5b:be:e7:7:9,76,56,11.65,12.78
2025/09/02T04:28:12z,c4:5b:be:e7:7:9,76,56,12.02,12.71
2025/09/02T04:30:12z,c4:5b:be:e7:7:9,76,56,11.68,13.25
2025/09/02T04:32:12z,c4:5b:be:e7:7:9,76,56,12.95,12.68
2025/09/02T04:34:12z,c4:5b:be:e7:7:9,75,57,14.79,15.68
2025/09/02T04:36:12z,c4:5b:be:e7:7:9,76,56,13.08,14.54
2025/09/02T04:38:12z,c4:5b:be:e7:7:9,75,56,12.98,14.4
2025/09/02T04:40:12z,c4:5b:be:e7:7:9,76,56,13.46,14.41
2025/09/02T04:42:12z,c4:5b:be:e7:7:9,76,56,15.04,16.97
2025/09/02T04:44:12z,c4:5b:be:e7:7:9,75,56,15.21,16.16
2025/09/02T04:46:12z,c4:5b:be:e7:7:9,75,56,14.03,16.05
2025/09/02T04:48:12z,c4:5b:be:e7:7:9,75,57,19.78,22.68
2025/09/02T04:50:12z,c4:5b:be:e7:7:9,75,57,29.53,31.12
2025/09/02T04:52:12z,c4:5b:be:e7:7:9,75,57,34.72,35.42
2025/09/02T04:54:12z,c4:5b:be:e7:7:9,75,57,25.52,28.43
2025/09/02T04:56:12z,c4:5b:be:e7:7:9,75,57,21.18,22.56
2025/09/02T04:58:12z,c4:5b:be:e7:7:9,75,57,21.25,23
2025/09/02T05:00:12z,c4:5b:be:e7:7:9,75,57,27.42,29.56
2025/09/02T05:02:12z,c4:5b:be:e7:7:9,75,57,29.81,29.3
2025/09/02T05:04:12z,c4:5b:be:e7:7:9,75,57,22.18,25.11
2025/09/02T05:06:12z,c4:5b:be:e7:7:9,75,57,21.39,23.25
2025/09/02T05:08:12z,c4:5b:be:e7:7:9,74,58,22.32,22.97
2025/09/02T05:10:12z,c4:5b:be:e7:7:9,75,58,19.88,22.03
2025/09/02T05:12:12z,c4:5b:be:e7:7:9,75,58,18.96,21.21
2025/09/02T05:14:12z,c4:5b:be:e7:7:9,74,58,18.48,19.59
2025/09/02T05:16:12z,c4:5b:be:e7:7:9,75,58,19.29,19.39
2025/09/02T05:18:12z,c4:5b:be:e7:7:9,75,58,20.24,19.36
2025/09/02T05:20:12z,c4:5b:be:e7:7:9,74,58,18.91,20.05
2025/09/02T05:22:12z,c4:5b:be:e7:7:9,75,58,19.1,20.65
2025/09/02T05:24:12z,c4:5b:be:e7:7:9,75,57,19.31,19.12
2025/09/02T05:26:12z,c4:5b:be:e7:7:9,75,58,20.15,20.31
2025/09/02T05:28:12z,c4:5b:be:e7:7:9,74,58,19.43,21.1
2025/09/02T05:30:12z,c4:5b:be:e7:7:9,75,58,19.86,20.33
2025/09/02T05:32:12z,c4:5b:be:e7:7:9,74,58,19.38,20.64
2025/09/02T05:34:12z,c4:5b:be:e7:7:9,74,58,20.05,22.32
2025/09/02T05:36:12z,c4:5b:be:e7:7:9,74,58,20.48,21.54
2025/09/02T05:38:12z,c4:5b:be:e7:7:9,74,58,21.04,21.38
2025/09/02T05:40:12z,c4:5b:be:e7:7:9,74,58,20.32,21.6
2025/09/02T05:42:12z,c4:5b:be:e7:7:9,74,58,19.47,20.61
2025/09/02T05:44:12z,c4:5b:be:e7:7:9,74,58,19.69,20.37
2025/09/02T05:46:12z,c4:5b:be:e7:7:9,74,58,19.84,20.56
2025/09/02T05:48:12z,c4:5b:be:e7:7:9,74,59,18.28,20.95
2025/09/02T05:50:12z,c4:5b:be:e7:7:9,74,58,18.34,19.73
2025/09/02T05:52:12z,c4:5b:be:e7:7:9,74,59,18.19,19.33
2025/09/02T05:54:12z,c4:5b:be:e7:7:9,74,59,19.07,18.76
2025/09/02T05:56:12z,c4:5b:be:e7:7:9,74,59,20.58,21.16
2025/09/02T05:58:12z,c4:5b:be:e7:7:9,73,59,18.78,21.3
2025/09/02T06:00:12z,c4:5b:be:e7:7:9,74,59,20.08,20.62
2025/09/02T06:02:12z,c4:5b:be:e7:7:9,74,59,20,21.53
2025/09/02T06:04:12z,c4:5b:be:e7:7:9,73,59,18.18,20.15
2025/09/02T06:06:12z,c4:5b:be:e7:7:9,74,59,18.2,21.74
2025/09/02T06:08:13z,c4:5b:be:e7:7:9,73,59,18.97,19.51
2025/09/02T06:10:13z,c4:5b:be:e7:7:9,73,60,18.03,20
2025/09/02T06:12:13z,c4:5b:be:e7:7:9,73,61,17.51,19.29
2025/09/02T06:14:13z,c4:5b:be:e7:7:9,73,60,17.93,19.22
2025/09/02T06:16:13z,c4:5b:be:e7:7:9,73,60,17.79,19.47
2025/09/02T06:18:13z,c4:5b:be:e7:7:9,73,60,16.64,17.34
2025/09/02T06:20:13z,c4:5b:be:e7:7:9,73,60,16.08,17.07
2025/09/02T06:22:13z,c4:5b:be:e7:7:9,73,60,16.43,18.47
2025/09/02T06:24:13z,c4:5b:be:e7:7:9,74,59,17.35,17.87
2025/09/02T06:26:13z,c4:5b:be:e7:7:9,73,60,16.62,18.58
2025/09/02T06:28:13z,c4:5b:be:e7:7:9,73,60,16.08,17.61
2025/09/02T06:30:13z,c4:5b:be:e7:7:9,73,60,16.7,17.34
2025/09/02T06:32:13z,c4:5b:be:e7:7:9,73,60,17.4,17.47
2025/09/02T06:34:13z,c4:5b:be:e7:7:9,73,60,17.61,19.15
2025/09/02T06:36:13z,c4:5b:be:e7:7:9,73,60,15.97,17.15
2025/09/02T06:38:13z,c4:5b:be:e7:7:9,73,61,16.9,17.9
2025/09/02T06:40:13z,c4:5b:be:e7:7:9,73,61,15.43,16.88
2025/09/02T06:42:13z,c4:5b:be:e7:7:9,73,61,15.25,15.72
2025/09/02T06:44:13z,c4:5b:be:e7:7:9,73,61,12.77,13.98
2025/09/02T06:46:13z,c4:5b:be:e7:7:9,73,61,12.32,13.48
2025/09/02T06:48:13z,c4:5b:be:e7:7:9,71,63,11.4,12.27
2025/09/02T06:50:13z,c4:5b:be:e7:7:9,72,64,9.83,11.03
2025/09/02T06:52:13z,c4:5b:be:e7:7:9,71,64,10.05,10.79
2025/09/02T06:54:13z,c4:5b:be:e7:7:9,71,64,9.87,9.98
2025/09/02T06:56:13z,c4:5b:be:e7:7:9,72,64,9.81,10.32
2025/09/02T06:58:13z,c4:5b:be:e7:7:9,72,64,9.04,9.65
2025/09/02T07:00:13z,c4:5b:be:e7:7:9,73,62,9.74,9.98
2025/09/02T07:02:13z,c4:5b:be:e7:7:9,73,62,9.36,9.55
2025/09/02T07:04:13z,c4:5b:be:e7:7:9,73,62,8.3,9.03
2025/09/02T07:06:13z,c4:5b:be:e7:7:9,72,63,8.82,10.09
2025/09/02T07:08:13z,c4:5b:be:e7:7:9,73,62,8.4,9.32
2025/09/02T07:10:13z,c4:5b:be:e7:7:9,73,62,8.68,8.73
2025/09/02T07:12:13z,c4:5b:be:e7:7:9,73,62,8.14,8.53
2025/09/02T07:14:13z,c4:5b:be:e7:7:9,73,62,8.19,8.93
2025/09/02T07:16:13z,c4:5b:be:e7:7:9,73,62,7.73,8.29
2025/09/02T07:18:13z,c4:5b:be:e7:7:9,73,62,7.88,8.53
2025/09/02T07:20:13z,c4:5b:be:e7:7:9,73,61,7.53,7.62
2025/09/02T07:22:13z,c4:5b:be:e7:7:9,73,61,7.29,8.78
2025/09/02T07:24:13z,c4:5b:be:e7:7:9,73,61,7.46,7.77
2025/09/02T07:26:13z,c4:5b:be:e7:7:9,73,61,8.12,7.91
2025/09/02T07:28:13z,c4:5b:be:e7:7:9,73,61,7.86,7.72
2025/09/02T07:30:13z,c4:5b:be:e7:7:9,73,61,6.98,7.58
2025/09/02T07:32:13z,c4:5b:be:e7:7:9,73,61,7.24,8.43
2025/09/02T07:34:13z,c4:5b:be:e7:7:9,73,61,7.56,7.79
2025/09/02T07:36:13z,c4:5b:be:e7:7:9,73,61,6.67,7.19
2025/09/02T07:38:13z,c4:5b:be:e7:7:9,73,61,7.46,7.25
