"","Purple.Air.Name","radius_m","total_imp","total_canopy","mean_treeht_ft","total_conifers","total_nonconifer","n_trees","TRACTCE","BLKGRPCE","indicator_title","score","geometry","sensor_index","Long","Lat","pm2.5est_sept","pm2.5.lwr_sept","pm2.5.upr_sept","pm2.5est_jan","pm2.5.lwr_jan","pm2.5.upr_jan","tempest_sept","temp.lwr_sept","temp.upr_sept","tempest_jan","temp.lwr_jan","temp.upr_jan","total_area_m2","canopy_perc"
"153","GRIT23",400,160869538.89751,79956.2458673684,31.9322947976879,272,1631,1903,"062300","1","Community Impact Index",-0.0683659032030586,c(-122.4161099, 47.21800193),183513,-122.4161099,47.21800193,6.70905558864205,5.39944906133201,8.01866183324532,8.94877007501441,6.79426884653753,11.1024496748794,71.208,69.889,72.527,52.527,51.231,53.823,502654.824574367,15.9067897010783
"154","GRIT23",800,166413788.439222,321512.277703139,33.1815459137997,1148,6671,7819,"062300","1","Community Impact Index",-0.0683659032030586,c(-122.4161099, 47.21800193),183513,-122.4161099,47.21800193,6.70905558864205,5.39944906133201,8.01866183324532,8.94877007501441,6.79426884653753,11.1024496748794,71.208,69.889,72.527,52.527,51.231,53.823,2010619.29829747,15.9907088316215
"155","GRIT25",5,8748.57427987915,6.67858062923187,0,0,0,0,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,78.5398163397448,8.50343295984026
"156","GRIT25",10,13714.9487701797,36.820511824546,21.34,0,1,1,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,314.159265358979,11.7203329281002
"157","GRIT25",25,159196628.910554,179.129576444961,30.71325,1,3,4,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,1963.49540849362,9.12299441445539
"158","GRIT25",50,159230359.403991,831.615351964443,22.5924375,3,21,24,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,7853.98163397448,10.5884555212998
"159","GRIT25",100,159313074.888999,4673.36681705103,31.816546875,13,83,96,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,31415.9265358979,14.8757885963062
"160","GRIT25",200,159644420.89503,27654.2072685735,40.7700637755102,109,479,588,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,125663.706143592,22.0065189204065
"161","GRIT25",400,160905329.108808,94625.0112740856,43.0094699507389,434,1596,2030,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,502654.824574367,18.8250478554963
"162","GRIT25",800,167085091.310118,369908.389605157,38.763229684109,1555,6739,8294,"063502","4","Community Impact Index",0.0470254612759504,c(-122.4436343, 47.17419709),183637,-122.4436343,47.17419709,7.39091702267333,6.08131049536278,8.70052326725404,12.802150148967,10.6511324330413,14.9523159648321,72.707,71.388,74.026,52.986,51.694,54.278,2010619.29829747,18.3977339677573
"163","GRIT26",5,33218.8724962076,14.2812522040404,0,0,0,0,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,78.5398163397448,18.1834550545204
"164","GRIT26",10,33218.8724962076,120.275956688667,60.04,0,3,3,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,314.159265358979,38.2850260842161
"165","GRIT26",25,33218.8724962076,1170.46406752174,69.3376739130435,4,19,23,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,1963.49540849362,59.6112454584099
"166","GRIT26",50,159437629.382001,2763.1853445676,69.3491285714286,6,29,35,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,7853.98163397448,35.1819685013612
"167","GRIT26",100,159619477.742293,8140.3974860399,82.6218443396226,33,73,106,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,31415.9265358979,25.9116899727218
"168","GRIT26",200,166859255.040409,31960.9356306851,72.0515216346154,124,292,416,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,125663.706143592,25.4337044573271
"169","GRIT26",400,169628036.223289,105993.376165811,59.7243246835443,397,1183,1580,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,502654.824574367,21.0867121897344
"170","GRIT26",800,175911946.470826,292215.495338198,45.2027282309808,1062,4393,5455,"062901","3","Community Impact Index",-0.384857572481955,c(-122.4832621, 47.21201859),183493,-122.4832621,47.21201859,6.57869070895981,5.26908418166805,7.8882969535824,9.08111360442861,6.93009588851236,11.2312794202911,73.334,72.015,74.653,53.986,52.695,55.278,2010619.29829747,14.5336064159753
"171","GRIT31",10,159190239.449672,36.1831143686795,22.698,0,1,1,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,314.159265358979,11.5174430164695
"172","GRIT31",25,159194522.285447,193.358151766158,19.6399375,0,8,8,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,1963.49540849362,9.84764980502302
"173","GRIT31",50,159228762.713259,1353.31744184917,26.121,5,31,36,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,7853.98163397448,17.2309728354219
"174","GRIT31",100,159381962.44287,4929.09550826942,22.2088590604027,12,137,149,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,31415.9265358979,15.6897983022627
"175","GRIT31",200,159743853.706122,20481.0848770788,23.6770187687688,63,603,666,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,125663.706143592,16.2983294903588
"176","GRIT31",400,160689602.579439,167168.54349347,48.2179460190672,611,3270,3881,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,502654.824574367,33.2571250330728
"177","GRIT31",800,165061578.647775,628522.580200243,52.0997955217423,2164,11703,13867,"060400","1","Community Impact Index",0.417646406333398,c(-122.4905417, 47.28122931),183641,-122.4905417,47.28122931,5.82724022708651,4.510975553558,7.14336837635176,7.54417262177363,5.39202086562852,9.69554257852969,72.075,70.719,73.432,54.68,53.387,55.973,2010619.29829747,31.260148588669
"178","GRIT33",10,15288.7015704752,142.113671606701,24.921,0,2,2,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,314.159265358979,45.2361866342896
"179","GRIT33",25,159197192.837053,349.619547646802,20.0773636363636,3,8,11,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,1963.49540849362,17.8059773470531
"180","GRIT33",50,159221259.871847,986.565950135082,19.094725,6,34,40,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,7853.98163397448,12.561347812012
"181","GRIT33",100,159334323.949187,6591.27443346775,36.5078085714286,24,151,175,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,31415.9265358979,20.9806781472325
"182","GRIT33",200,159551222.110478,46803.2956662934,60.2990399082569,211,879,1090,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,125663.706143592,37.2448792914104
"183","GRIT33",400,160497440.925683,207179.342068323,64.4272678132678,803,3674,4477,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,502654.824574367,41.2170204958753
"184","GRIT33",800,165814400.455317,562711.114319835,48.0314470163436,1858,11297,13155,"060400","2","Community Impact Index",0.63235984277557,c(-122.4844209, 47.27818761),183467,-122.4844209,47.27818761,5.04625909232959,3.73441306571996,6.35814490624382,6.30504678005391,4.12322184202332,8.48669376460762,71.915,70.583,73.247,53.955,52.627,55.283,2010619.29829747,27.9869548052345
"185","GRIT34",5,2957.42647190309,0,0,0,0,0,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,78.5398163397448,0
"186","GRIT34",10,5633.42461534861,45.2138668583211,0,0,0,0,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,314.159265358979,14.3920208136013
"187","GRIT34",25,6013.92610634621,1055.35893063649,43.2522884615385,6,20,26,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,1963.49540849362,53.7489889750317
"188","GRIT34",50,6013.92610634621,6369.01841379868,76.2605040322581,53,71,124,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,7853.98163397448,81.092861055949
"189","GRIT34",100,13915.4779776419,26611.2569900113,70.9262983706721,197,294,491,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,31415.9265358979,84.706261836981
"190","GRIT34",200,159227253.470929,98758.7460704458,58.9137761270492,587,1365,1952,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,125663.706143592,78.5897130533437
"191","GRIT34",400,161655238.590227,259482.91999142,61.5001794897152,1781,3275,5056,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,502654.824574367,51.6224867056916
"192","GRIT34",800,168003028.495649,582803.514039373,48.9998257101405,3441,9655,13096,"061100","4","Community Impact Index",-0.275899423486612,c(-122.4912362, 47.24073436),183473,-122.4912362,47.24073436,5.94911632842493,4.63818956074919,7.26005058901846,7.07327640467268,4.85899592215637,9.2863718028821,70.657,69.331,71.984,52.041,50.677,53.406,2010619.29829747,28.9862687845916
"193","GRIT35",5,10916.1188142872,31.2470017435699,0,0,0,0,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,78.5398163397448,39.7849182743218
"194","GRIT35",10,10916.1188142872,144.055803589188,21.784,0,3,3,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,314.159265358979,45.8543864445889
"195","GRIT35",25,159193626.231782,585.016697275762,37.52455,0,10,10,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,1963.49540849362,29.7946557320744
"196","GRIT35",50,159212293.981873,2481.2092385696,35.81375,2,46,48,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,7853.98163397448,31.5917372130904
"197","GRIT35",100,159341234.15814,5395.16362131925,26.8979375,6,138,144,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,31415.9265358979,17.1733391824506
"198","GRIT35",200,159696178.711362,21975.3483597332,28.1478879003559,57,505,562,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,125663.706143592,17.4874265880896
"199","GRIT35",400,161099419.78807,87802.495220979,27.8746484978541,275,2055,2330,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,502654.824574367,17.4677514127767
"200","GRIT35",800,166788858.060643,368686.166993128,31.651142226712,1311,8093,9404,"060800","1","Community Impact Index",0.409180284400735,c(-122.4996313, 47.27530093),183487,-122.4996313,47.27530093,5.99932100930519,4.68971448201476,7.30892725391214,7.1602650439102,5.00920726929017,9.31047005441843,72.337,71.018,73.656,53.562,52.27,54.853,2010619.29829747,18.3369456020501
"201","GRIT36",5,18413.1023071056,4.00649825412256,0,0,0,0,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5398163397448,5.10123201306123
"202","GRIT36",10,23925.3430670358,54.0651844147069,41.096,0,2,2,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.159265358979,17.209482697551
"203","GRIT36",25,34775.5617949042,599.455483402693,42.7316111111111,4,14,18,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963.49540849362,30.5300170710657
"204","GRIT36",50,7298239.28423715,2837.68985777145,41.2506339285714,10,46,56,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7853.98163397448,36.1305894260851
"205","GRIT36",100,7370479.77777817,17083.8103557569,42.7464661971831,62,293,355,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31415.9265358979,54.3794572992644
"206","GRIT36",200,7588355.98858545,56421.4754154494,41.8336167736758,234,1012,1246,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125663.706143592,44.8987835445331
"207","GRIT36",400,8924327.96912018,138996.316347127,37.8283846270928,504,2781,3285,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502654.824574367,27.6524385227626
"208","GRIT36",800,172484252.505793,575072.469378821,39.3655709997691,2098,10895,12993,NA,NA,NA,NA,c(NA, NA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010619.29829747,28.6017581680319
"209","Manitou Park Elementary School",5,53884.8235580021,0,0,0,0,0,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,78.5398163397448,0
"210","Manitou Park Elementary School",10,53884.8235580021,0,0,0,0,0,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,314.159265358979,0
"211","Manitou Park Elementary School",25,113136.056373379,8.15025308661279,0,0,0,0,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,1963.49540849362,0.415088981179009
"212","Manitou Park Elementary School",50,159289385.252806,592.371805224568,36.93096875,1,15,16,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,7853.98163397448,7.54231207598075
"213","Manitou Park Elementary School",100,159435091.563221,5997.0009293341,57.3736725663717,33,80,113,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,31415.9265358979,19.0890468326042
"214","Manitou Park Elementary School",200,159771147.779378,22786.9669499707,57.9736466512702,138,295,433,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,125663.706143592,18.1332921407974
"215","Manitou Park Elementary School",400,162021740.613908,96655.432524715,42.5726349614396,386,1559,1945,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,502654.824574367,19.2289873287419
"216","Manitou Park Elementary School",800,170567813.517389,319059.69511759,36.1861358361775,1305,6020,7325,"062802","3","Community Impact Index",0.0328486593642819,c(-122.4951023, 47.1970288),167413,-122.4951023,47.1970288,4.91169935437863,3.58789880577039,6.23582183394935,7.65336784571256,5.47416628410829,9.83230446887373,77.759,76.359,79.159,58.191,56.866,59.516,2010619.29829747,15.8687273810492
"217","N Tacoma N 9th and Stevens",5,3310.18832126549,0,0,0,0,0,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,78.5398163397448,0
"218","N Tacoma N 9th and Stevens",10,3310.18832126549,0,0,0,0,0,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,314.159265358979,0
"219","N Tacoma N 9th and Stevens",25,159192689.84889,390.76414409147,21.3141363636364,2,9,11,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,1963.49540849362,19.901454436874
"220","N Tacoma N 9th and Stevens",50,159214821.710731,1112.58284898733,23.8471481481481,5,22,27,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,7853.98163397448,14.1658448012478
"221","N Tacoma N 9th and Stevens",100,159328068.846702,4067.86334754586,22.5342603305785,10,111,121,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,31415.9265358979,12.9484111916854
"222","N Tacoma N 9th and Stevens",200,159753089.930143,17378.9514759656,25.146462745098,58,452,510,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,125663.706143592,13.8297301657706
"223","N Tacoma N 9th and Stevens",400,161332278.276259,64735.2181071887,25.2626095041322,192,1744,1936,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,502654.824574367,12.8786624423638
"224","N Tacoma N 9th and Stevens",800,167903982.793642,323743.382683197,30.9409790369935,1282,7233,8515,"060800","4","Community Impact Index",0.50249646175695,c(-122.4985212, 47.25826896),177979,-122.4985212,47.25826896,6.26888836934038,4.94325184735806,7.59429205267808,8.01074827791487,5.86460450864105,10.1573885176506,72.236,70.827,73.645,55.916,54.629,57.202,2010619.29829747,16.1016748897881
"225","Seabury School",5,9432.74443427502,0,0,0,0,0,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,78.5398163397448,0
"226","Seabury School",10,25544.8765667988,0,0,0,0,0,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,314.159265358979,0
"227","Seabury School",25,27805.9854948852,151.677638242185,31.8943333333333,1,2,3,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,1963.49540849362,7.72487868247937
"228","Seabury School",50,5363005.5584631,1679.5309298008,26.84075,6,36,42,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,7853.98163397448,21.384451964282
"229","Seabury School",100,5452704.81358447,8402.34256440994,33.5176799065421,30,184,214,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,31415.9265358979,26.7454870535455
"230","Seabury School",200,5795492.91052448,39767.443302811,40.3460359477124,156,762,918,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,125663.706143592,31.6459258788453
