UTCDateTime,current_temp_f,current_humidity,pm2_5_atm_b,.source_file
2025/07/31T04:28:27z,85,33,8.47,20250731.csv
2025/07/31T04:30:27z,86,33,8.05,20250731.csv
2025/07/31T04:32:27z,85,34,8.16,20250731.csv
2025/07/31T04:34:27z,85,34,8.19,20250731.csv
2025/07/31T04:36:27z,85,34,7.88,20250731.csv
2025/07/31T04:38:27z,85,34,8.81,20250731.csv
2025/07/31T04:40:27z,85,34,8.25,20250731.csv
2025/07/31T04:42:27z,85,34,7.39,20250731.csv
2025/07/31T04:44:27z,85,33,6.8,20250731.csv
2025/07/31T04:46:27z,84,34,7.14,20250731.csv
2025/07/31T04:48:27z,85,34,6.42,20250731.csv
2025/07/31T04:50:27z,84,34,8.4,20250731.csv
2025/07/31T04:52:27z,84,34,7.86,20250731.csv
2025/07/31T04:54:27z,84,33,7,20250731.csv
2025/07/31T04:56:27z,85,33,6.72,20250731.csv
2025/07/31T04:58:27z,84,34,6.6,20250731.csv
2025/07/31T05:00:27z,84,34,7.12,20250731.csv
2025/07/31T05:02:27z,84,34,7.74,20250731.csv
2025/07/31T05:04:27z,84,34,7.77,20250731.csv
2025/07/31T05:06:27z,84,34,8.11,20250731.csv
2025/07/31T05:08:27z,83,34,7.07,20250731.csv
2025/07/31T05:10:27z,83,35,7,20250731.csv
2025/07/31T05:12:27z,83,35,7.13,20250731.csv
2025/07/31T05:14:27z,83,35,7.74,20250731.csv
2025/07/31T05:16:28z,83,35,7.39,20250731.csv
2025/07/31T05:18:28z,83,35,6.86,20250731.csv
2025/07/31T05:20:28z,83,35,6.66,20250731.csv
2025/07/31T05:22:28z,84,35,7.35,20250731.csv
2025/07/31T05:24:28z,83,35,7.58,20250731.csv
2025/07/31T05:26:28z,82,35,7.22,20250731.csv
2025/07/31T05:28:28z,83,36,6.7,20250731.csv
2025/07/31T05:30:28z,83,35,6.54,20250731.csv
2025/07/31T05:32:28z,83,35,5.98,20250731.csv
2025/07/31T05:34:28z,83,35,6.37,20250731.csv
2025/07/31T05:36:28z,83,36,6.23,20250731.csv
2025/07/31T05:38:28z,83,36,5.86,20250731.csv
2025/07/31T05:40:28z,83,36,6.51,20250731.csv
2025/07/31T05:42:28z,83,36,6.87,20250731.csv
2025/07/31T05:44:28z,83,36,6.29,20250731.csv
2025/07/31T05:46:28z,83,36,6.2,20250731.csv
2025/07/31T05:48:28z,82,36,7.17,20250731.csv
2025/07/31T05:50:28z,83,36,7.17,20250731.csv
2025/07/31T05:52:28z,83,36,6.55,20250731.csv
2025/07/31T05:54:28z,83,36,6.98,20250731.csv
2025/07/31T05:56:28z,84,36,7.45,20250731.csv
2025/07/31T05:58:28z,83,36,7.14,20250731.csv
2025/07/31T06:00:28z,83,36,8.37,20250731.csv
2025/07/31T06:02:28z,83,36,7.86,20250731.csv
2025/07/31T06:04:28z,84,36,7.34,20250731.csv
2025/07/31T06:06:28z,84,36,8.12,20250731.csv
2025/07/31T06:08:28z,84,37,8.07,20250731.csv
2025/07/31T06:10:28z,84,36,7.07,20250731.csv
2025/07/31T06:12:28z,84,37,7.38,20250731.csv
2025/07/31T06:14:28z,84,36,7.68,20250731.csv
2025/07/31T06:16:28z,83,37,7.83,20250731.csv
2025/07/31T06:18:28z,83,38,7.37,20250731.csv
2025/07/31T06:20:28z,83,38,8.27,20250731.csv
2025/07/31T06:22:28z,82,38,8.26,20250731.csv
2025/07/31T06:24:28z,82,38,7.86,20250731.csv
2025/07/31T06:26:28z,82,37,7.88,20250731.csv
2025/07/31T06:28:28z,83,38,6.76,20250731.csv
2025/07/31T06:30:28z,83,37,7.81,20250731.csv
2025/07/31T06:32:28z,83,37,7.09,20250731.csv
2025/07/31T06:34:28z,83,37,8.58,20250731.csv
2025/07/31T06:36:28z,83,37,7.98,20250731.csv
2025/07/31T06:38:28z,83,38,7.93,20250731.csv
2025/07/31T06:40:28z,83,38,7.77,20250731.csv
2025/07/31T06:42:28z,83,38,7.57,20250731.csv
2025/07/31T06:44:28z,82,38,8.24,20250731.csv
2025/07/31T06:46:28z,82,38,7.02,20250731.csv
2025/07/31T06:48:28z,81,38,7.26,20250731.csv
2025/07/31T06:50:28z,81,38,6.48,20250731.csv
2025/07/31T06:52:27z,82,38,6.44,20250731.csv
2025/07/31T06:54:27z,83,38,6.9,20250731.csv
2025/07/31T06:56:27z,83,38,7.2,20250731.csv
2025/07/31T06:58:27z,83,38,6.67,20250731.csv
2025/07/31T07:00:27z,82,39,5.67,20250731.csv
2025/07/31T07:02:27z,82,41,5.35,20250731.csv
2025/07/31T07:04:27z,82,42,4.92,20250731.csv
2025/07/31T07:06:27z,82,43,4.18,20250731.csv
2025/07/31T07:08:27z,82,44,3.73,20250731.csv
2025/07/31T07:10:27z,82,44,3.18,20250731.csv
2025/07/31T07:12:27z,82,44,3.43,20250731.csv
2025/07/31T07:14:27z,81,45,3.16,20250731.csv
2025/07/31T07:16:28z,81,45,3,20250731.csv
2025/07/31T07:18:28z,81,45,3.4,20250731.csv
2025/07/31T07:20:28z,81,46,2.61,20250731.csv
2025/07/31T07:22:28z,81,47,2.66,20250731.csv
2025/07/31T07:24:28z,80,47,2.53,20250731.csv
2025/07/31T07:26:28z,80,47,2.03,20250731.csv
2025/07/31T07:28:28z,79,48,1.91,20250731.csv
2025/07/31T07:30:28z,80,48,2.54,20250731.csv
2025/07/31T07:32:28z,79,49,1.87,20250731.csv
2025/07/31T07:34:28z,79,49,1.64,20250731.csv
2025/07/31T07:36:28z,79,49,1.66,20250731.csv
2025/07/31T07:38:28z,79,49,1.74,20250731.csv
2025/07/31T07:40:28z,79,49,1.42,20250731.csv
2025/07/31T07:42:28z,79,49,1.68,20250731.csv
2025/07/31T07:44:28z,79,49,1.45,20250731.csv
2025/07/31T07:46:28z,79,50,1.93,20250731.csv
2025/07/31T07:48:28z,79,50,1.2,20250731.csv
2025/07/31T07:50:28z,78,50,1.34,20250731.csv
2025/07/31T07:52:28z,79,51,1.84,20250731.csv
2025/07/31T07:54:28z,79,50,1.51,20250731.csv
2025/07/31T07:56:28z,79,50,1.64,20250731.csv
2025/07/31T07:58:28z,79,50,1.53,20250731.csv
2025/07/31T08:00:28z,78,50,1.26,20250731.csv
2025/07/31T08:02:28z,78,51,1.21,20250731.csv
2025/07/31T08:04:28z,78,51,1.14,20250731.csv
2025/07/31T08:06:28z,79,50,1.1,20250731.csv
2025/07/31T08:08:28z,79,51,1.43,20250731.csv
2025/07/31T08:10:28z,78,51,1.18,20250731.csv
2025/07/31T08:12:28z,79,51,1.14,20250731.csv
2025/07/31T08:14:28z,78,51,1,20250731.csv
2025/07/31T08:16:28z,78,51,0.97,20250731.csv
2025/07/31T08:18:28z,78,52,0.88,20250731.csv
2025/07/31T08:20:28z,78,52,0.86,20250731.csv
2025/07/31T08:22:28z,78,51,0.98,20250731.csv
2025/07/31T08:24:28z,78,51,1.4,20250731.csv
2025/07/31T08:26:28z,78,51,1.02,20250731.csv
2025/07/31T08:28:28z,78,51,1.32,20250731.csv
2025/07/31T08:30:28z,77,52,1.29,20250731.csv
2025/07/31T08:32:28z,78,52,0.84,20250731.csv
2025/07/31T08:34:28z,77,52,0.86,20250731.csv
2025/07/31T08:36:28z,78,52,1.05,20250731.csv
2025/07/31T08:38:28z,78,52,0.72,20250731.csv
2025/07/31T08:40:28z,77,52,1.11,20250731.csv
2025/07/31T08:42:28z,77,53,1.28,20250731.csv
2025/07/31T08:44:28z,77,52,1.44,20250731.csv
2025/07/31T08:46:28z,78,53,1.05,20250731.csv
2025/07/31T08:48:28z,77,52,0.49,20250731.csv
2025/07/31T08:50:28z,77,53,1.25,20250731.csv
2025/07/31T08:52:28z,77,53,0.88,20250731.csv
2025/07/31T08:54:28z,77,53,0.71,20250731.csv
2025/07/31T08:56:28z,77,53,1.03,20250731.csv
2025/07/31T08:58:28z,77,53,0.77,20250731.csv
2025/07/31T09:00:28z,77,53,1.25,20250731.csv
2025/07/31T09:02:28z,77,53,0.45,20250731.csv
2025/07/31T09:04:28z,77,52,0.74,20250731.csv
2025/07/31T09:06:28z,77,53,0.96,20250731.csv
2025/07/31T09:08:28z,77,53,1,20250731.csv
2025/07/31T09:10:28z,77,53,0.61,20250731.csv
2025/07/31T09:12:28z,77,53,0.88,20250731.csv
2025/07/31T09:14:28z,76,54,0.3,20250731.csv
2025/07/31T09:16:28z,77,54,0.29,20250731.csv
2025/07/31T09:18:28z,76,55,0.82,20250731.csv
2025/07/31T09:20:28z,76,55,0.71,20250731.csv
2025/07/31T09:22:28z,76,55,0.81,20250731.csv
2025/07/31T09:24:28z,76,54,0.95,20250731.csv
2025/07/31T09:26:28z,76,54,1.18,20250731.csv
2025/07/31T09:28:28z,76,54,0.39,20250731.csv
2025/07/31T09:30:28z,76,54,0.48,20250731.csv
2025/07/31T09:32:28z,76,54,0.76,20250731.csv
2025/07/31T09:34:28z,76,54,1.18,20250731.csv
2025/07/31T09:36:28z,76,54,0.67,20250731.csv
2025/07/31T09:38:28z,76,54,0.81,20250731.csv
2025/07/31T09:40:28z,76,54,1.08,20250731.csv
2025/07/31T09:42:28z,76,54,0.58,20250731.csv
2025/07/31T09:44:28z,76,54,1.29,20250731.csv
2025/07/31T09:46:28z,76,54,0.68,20250731.csv
2025/07/31T09:48:28z,76,54,0.59,20250731.csv
2025/07/31T09:50:28z,76,54,0.71,20250731.csv
2025/07/31T09:52:29z,76,54,0.81,20250731.csv
2025/07/31T09:54:29z,76,55,0.75,20250731.csv
2025/07/31T09:56:29z,76,55,0.8,20250731.csv
2025/07/31T09:58:29z,76,54,1,20250731.csv
2025/07/31T10:00:29z,76,54,0.97,20250731.csv
2025/07/31T10:02:29z,76,54,0.68,20250731.csv
2025/07/31T10:04:29z,76,54,0.97,20250731.csv
2025/07/31T10:06:29z,76,54,0.95,20250731.csv
2025/07/31T10:08:29z,76,55,0.66,20250731.csv
2025/07/31T10:10:29z,76,55,0.38,20250731.csv
2025/07/31T10:12:29z,76,55,0.86,20250731.csv
2025/07/31T10:14:29z,76,55,1,20250731.csv
2025/07/31T10:16:30z,76,54,0.81,20250731.csv
2025/07/31T10:18:30z,76,54,1.1,20250731.csv
2025/07/31T10:20:30z,76,54,0.64,20250731.csv
2025/07/31T10:22:30z,76,54,0.65,20250731.csv
2025/07/31T10:24:30z,76,54,0.59,20250731.csv
2025/07/31T10:26:30z,76,54,0.79,20250731.csv
2025/07/31T10:28:30z,76,54,1.17,20250731.csv
2025/07/31T10:30:30z,76,54,0.76,20250731.csv
2025/07/31T10:32:30z,76,54,0.58,20250731.csv
2025/07/31T10:34:30z,76,55,0.67,20250731.csv
2025/07/31T10:36:30z,76,55,0.64,20250731.csv
2025/07/31T10:38:30z,76,54,1,20250731.csv
2025/07/31T10:40:30z,76,54,0.3,20250731.csv
2025/07/31T10:42:30z,76,55,0.91,20250731.csv
2025/07/31T10:44:30z,76,54,0.67,20250731.csv
2025/07/31T10:46:30z,76,55,0.83,20250731.csv
2025/07/31T10:48:30z,75,55,0.89,20250731.csv
2025/07/31T10:50:30z,75,55,0.64,20250731.csv
2025/07/31T10:52:30z,74,56,0.73,20250731.csv
2025/07/31T10:54:30z,75,56,0.88,20250731.csv
2025/07/31T10:56:30z,75,56,0.66,20250731.csv
2025/07/31T10:58:30z,75,55,0.38,20250731.csv
2025/07/31T11:00:30z,74,56,1.08,20250731.csv
2025/07/31T11:02:30z,75,56,1.03,20250731.csv
2025/07/31T11:04:30z,75,56,0.76,20250731.csv
2025/07/31T11:06:30z,75,56,0.5,20250731.csv
2025/07/31T11:08:30z,75,55,0.98,20250731.csv
2025/07/31T11:10:30z,75,56,0.98,20250731.csv
2025/07/31T11:12:30z,75,56,0.12,20250731.csv
2025/07/31T11:14:30z,74,56,0.66,20250731.csv
2025/07/31T11:16:30z,75,56,1.03,20250731.csv
2025/07/31T11:18:30z,75,55,0.68,20250731.csv
2025/07/31T11:20:30z,75,55,0.96,20250731.csv
2025/07/31T11:22:30z,75,55,0.9,20250731.csv
2025/07/31T11:24:30z,75,56,0.51,20250731.csv
2025/07/31T11:26:30z,74,56,0.58,20250731.csv
2025/07/31T11:28:30z,74,56,0.93,20250731.csv
2025/07/31T11:30:30z,74,56,0.93,20250731.csv
2025/07/31T11:32:30z,74,56,0.92,20250731.csv
2025/07/31T11:34:30z,74,57,1.02,20250731.csv
2025/07/31T11:36:30z,74,57,0.93,20250731.csv
2025/07/31T11:38:30z,74,57,1.03,20250731.csv
2025/07/31T11:40:30z,74,57,0.86,20250731.csv
2025/07/31T11:42:30z,73,57,0.85,20250731.csv
2025/07/31T11:44:30z,73,57,1.04,20250731.csv
2025/07/31T11:46:30z,74,58,1,20250731.csv
2025/07/31T11:48:30z,74,57,1.15,20250731.csv
2025/07/31T11:50:30z,74,57,1.15,20250731.csv
2025/07/31T11:52:30z,74,57,1.16,20250731.csv
2025/07/31T11:54:30z,74,57,1.3,20250731.csv
2025/07/31T11:56:30z,75,56,1.07,20250731.csv
2025/07/31T11:58:30z,74,57,0.9,20250731.csv
2025/07/31T12:00:30z,74,57,1.09,20250731.csv
2025/07/31T12:02:30z,74,57,1.23,20250731.csv
2025/07/31T12:04:30z,74,57,1.2,20250731.csv
2025/07/31T12:06:30z,74,56,2.03,20250731.csv
2025/07/31T12:08:30z,74,56,1.12,20250731.csv
2025/07/31T12:10:30z,74,57,1.59,20250731.csv
2025/07/31T12:12:30z,74,56,1.12,20250731.csv
2025/07/31T12:14:30z,74,56,1.25,20250731.csv
2025/07/31T12:16:31z,74,57,1.29,20250731.csv
2025/07/31T12:18:31z,73,57,1.4,20250731.csv
2025/07/31T12:20:31z,74,57,1.68,20250731.csv
2025/07/31T12:22:31z,74,57,1.09,20250731.csv
2025/07/31T12:24:31z,74,57,1.18,20250731.csv
2025/07/31T12:26:31z,73,57,1.37,20250731.csv
2025/07/31T12:28:31z,73,58,1.36,20250731.csv
2025/07/31T12:30:31z,73,58,1.19,20250731.csv
2025/07/31T12:32:31z,74,58,1.93,20250731.csv
2025/07/31T12:34:31z,73,58,1.67,20250731.csv
2025/07/31T12:36:31z,73,58,1.32,20250731.csv
2025/07/31T12:38:31z,73,58,0.93,20250731.csv
2025/07/31T12:40:31z,73,58,1.32,20250731.csv
2025/07/31T12:42:31z,73,58,1.19,20250731.csv
2025/07/31T12:44:31z,73,58,1.24,20250731.csv
2025/07/31T12:46:31z,73,58,1.2,20250731.csv
2025/07/31T12:48:31z,73,59,1.04,20250731.csv
2025/07/31T12:50:31z,73,59,1.14,20250731.csv
2025/07/31T12:52:31z,73,59,1,20250731.csv
2025/07/31T12:54:31z,73,59,1.45,20250731.csv
2025/07/31T12:56:31z,72,59,0.86,20250731.csv
2025/07/31T12:58:31z,73,60,1.75,20250731.csv
2025/07/31T13:00:31z,73,59,1.37,20250731.csv
2025/07/31T13:02:31z,73,59,1.16,20250731.csv
2025/07/31T13:04:31z,73,59,1.1,20250731.csv
2025/07/31T13:06:31z,72,59,1.11,20250731.csv
2025/07/31T13:08:31z,73,59,1.31,20250731.csv
2025/07/31T13:10:31z,73,59,0.97,20250731.csv
2025/07/31T13:12:31z,72,59,1.16,20250731.csv
2025/07/31T13:14:31z,73,60,1.36,20250731.csv
2025/07/31T13:16:31z,71,60,0.98,20250731.csv
2025/07/31T13:18:31z,72,61,1.16,20250731.csv
2025/07/31T13:20:31z,73,60,0.96,20250731.csv
2025/07/31T13:22:31z,73,60,1,20250731.csv
2025/07/31T13:24:31z,72,60,1.27,20250731.csv
2025/07/31T13:26:31z,72,60,0.73,20250731.csv
2025/07/31T13:28:31z,72,60,1.07,20250731.csv
2025/07/31T13:30:31z,73,60,1.12,20250731.csv
2025/07/31T13:32:31z,72,60,1.08,20250731.csv
2025/07/31T13:34:31z,72,60,0.9,20250731.csv
2025/07/31T13:36:31z,72,60,1.11,20250731.csv
2025/07/31T13:38:31z,71,61,1.4,20250731.csv
2025/07/31T13:40:31z,70,62,1.36,20250731.csv
2025/07/31T13:42:31z,72,63,0.95,20250731.csv
2025/07/31T13:44:31z,72,62,0.87,20250731.csv
2025/07/31T13:46:31z,72,61,1.03,20250731.csv
2025/07/31T13:48:31z,72,60,0.74,20250731.csv
2025/07/31T13:50:31z,72,61,1.12,20250731.csv
2025/07/31T13:52:31z,72,60,1.05,20250731.csv
2025/07/31T13:54:31z,72,61,1.3,20250731.csv
2025/07/31T13:56:31z,72,60,1.17,20250731.csv
2025/07/31T13:58:31z,72,61,0.73,20250731.csv
2025/07/31T14:00:31z,72,61,0.93,20250731.csv
2025/07/31T14:02:31z,73,60,0.88,20250731.csv
2025/07/31T14:04:31z,73,59,0.85,20250731.csv
2025/07/31T14:06:31z,72,60,1.03,20250731.csv
2025/07/31T14:08:31z,72,60,1.1,20250731.csv
2025/07/31T14:10:31z,73,60,1.46,20250731.csv
2025/07/31T14:12:31z,73,59,0.76,20250731.csv
2025/07/31T14:14:31z,73,59,1.17,20250731.csv
2025/07/31T14:16:32z,73,59,1.12,20250731.csv
2025/07/31T14:18:32z,73,59,0.95,20250731.csv
2025/07/31T14:20:32z,72,59,1.38,20250731.csv
2025/07/31T14:22:32z,72,60,1.2,20250731.csv
2025/07/31T14:24:32z,72,61,0.53,20250731.csv
2025/07/31T14:26:32z,73,60,0.98,20250731.csv
2025/07/31T14:28:32z,73,60,0.98,20250731.csv
2025/07/31T14:30:32z,74,59,0.77,20250731.csv
2025/07/31T14:32:32z,73,59,1.55,20250731.csv
2025/07/31T14:34:32z,74,59,1.33,20250731.csv
2025/07/31T14:36:32z,74,58,1.58,20250731.csv
2025/07/31T14:38:32z,74,58,1.12,20250731.csv
2025/07/31T14:40:32z,74,58,0.33,20250731.csv
2025/07/31T14:42:32z,74,57,0.79,20250731.csv
2025/07/31T14:44:32z,74,57,1.29,20250731.csv
2025/07/31T14:46:32z,74,57,1.25,20250731.csv
2025/07/31T14:48:32z,74,57,0.75,20250731.csv
2025/07/31T14:50:32z,74,57,1.09,20250731.csv
2025/07/31T14:52:32z,74,57,1.57,20250731.csv
2025/07/31T14:54:32z,74,58,1.19,20250731.csv
2025/07/31T14:56:32z,74,57,0.84,20250731.csv
2025/07/31T14:58:32z,75,57,1.44,20250731.csv
2025/07/31T15:00:32z,75,56,1.71,20250731.csv
2025/07/31T15:02:32z,75,56,0.93,20250731.csv
2025/07/31T15:04:32z,75,56,1.1,20250731.csv
2025/07/31T15:06:32z,75,55,0.96,20250731.csv
2025/07/31T15:08:32z,75,56,1.25,20250731.csv
2025/07/31T15:10:32z,75,55,1.19,20250731.csv
2025/07/31T15:12:32z,75,56,1.16,20250731.csv
2025/07/31T15:14:32z,75,56,1.21,20250731.csv
2025/07/31T15:16:32z,75,55,1.28,20250731.csv
2025/07/31T15:18:32z,74,56,1.07,20250731.csv
2025/07/31T15:20:32z,75,57,0.65,20250731.csv
2025/07/31T15:22:32z,76,56,1.33,20250731.csv
2025/07/31T15:24:32z,76,56,1.4,20250731.csv
2025/07/31T15:26:32z,76,55,0.86,20250731.csv
2025/07/31T15:28:32z,77,54,1.5,20250731.csv
2025/07/31T15:30:32z,77,54,1.37,20250731.csv
2025/07/31T15:32:32z,77,53,1.85,20250731.csv
2025/07/31T15:34:32z,77,53,1.56,20250731.csv
2025/07/31T15:36:32z,77,53,1.9,20250731.csv
2025/07/31T15:38:32z,77,53,2.1,20250731.csv
2025/07/31T15:40:32z,77,53,1.51,20250731.csv
2025/07/31T15:42:32z,77,53,1.21,20250731.csv
2025/07/31T15:44:32z,77,53,1.37,20250731.csv
2025/07/31T15:46:32z,77,53,0.88,20250731.csv
2025/07/31T15:48:32z,78,52,1.54,20250731.csv
2025/07/31T15:50:32z,77,53,1.69,20250731.csv
2025/07/31T15:52:31z,77,53,2.32,20250731.csv
2025/07/31T15:54:31z,78,53,2.17,20250731.csv
2025/07/31T15:56:31z,77,52,2.08,20250731.csv
2025/07/31T15:58:31z,78,52,1.58,20250731.csv
2025/07/31T16:00:31z,78,52,0.61,20250731.csv
2025/07/31T16:02:31z,78,52,0.77,20250731.csv
2025/07/31T16:04:31z,78,52,1.93,20250731.csv
2025/07/31T16:06:31z,77,52,1.52,20250731.csv
2025/07/31T16:08:31z,78,52,1.63,20250731.csv
2025/07/31T16:10:31z,78,52,1.36,20250731.csv
2025/07/31T16:12:31z,76,52,1.41,20250731.csv
2025/07/31T16:14:31z,75,53,1.52,20250731.csv
2025/07/31T16:16:32z,76,54,1.29,20250731.csv
2025/07/31T16:18:32z,75,54,1.66,20250731.csv
2025/07/31T16:20:32z,76,54,1.97,20250731.csv
2025/07/31T16:22:32z,77,53,1.77,20250731.csv
2025/07/31T16:24:32z,77,53,1.97,20250731.csv
2025/07/31T16:26:32z,77,53,2.08,20250731.csv
2025/07/31T16:28:32z,78,53,1.83,20250731.csv
2025/07/31T16:30:32z,78,53,2.32,20250731.csv
2025/07/31T16:32:32z,78,52,2.52,20250731.csv
2025/07/31T16:34:32z,76,52,2.02,20250731.csv
2025/07/31T16:36:32z,78,52,2.56,20250731.csv
2025/07/31T16:38:32z,79,51,2.19,20250731.csv
2025/07/31T16:40:32z,79,51,2.16,20250731.csv
2025/07/31T16:42:32z,79,50,2.34,20250731.csv
2025/07/31T16:44:32z,79,50,2.28,20250731.csv
2025/07/31T16:46:32z,78,50,2.25,20250731.csv
2025/07/31T16:48:32z,78,51,1.84,20250731.csv
2025/07/31T16:50:32z,79,51,2.45,20250731.csv
2025/07/31T16:52:32z,80,49,1.92,20250731.csv
2025/07/31T16:54:32z,80,49,2.37,20250731.csv
2025/07/31T16:56:32z,79,49,1.95,20250731.csv
2025/07/31T16:58:32z,78,49,2.33,20250731.csv
2025/07/31T17:00:32z,79,50,2.27,20250731.csv
2025/07/31T17:02:32z,79,49,2.93,20250731.csv
2025/07/31T17:04:32z,79,50,5.41,20250731.csv
2025/07/31T17:06:32z,80,49,2.79,20250731.csv
2025/07/31T17:08:32z,78,50,4.1,20250731.csv
2025/07/31T17:10:32z,79,50,4.12,20250731.csv
2025/07/31T17:12:32z,78,50,3.12,20250731.csv
2025/07/31T17:14:32z,79,51,2.93,20250731.csv
2025/07/31T17:16:32z,79,51,2.66,20250731.csv
2025/07/31T17:18:32z,79,51,2.93,20250731.csv
2025/07/31T17:20:32z,80,50,3.09,20250731.csv
2025/07/31T17:22:32z,81,49,2.85,20250731.csv
2025/07/31T17:24:32z,81,49,2.29,20250731.csv
2025/07/31T17:26:32z,81,48,2.91,20250731.csv
2025/07/31T17:28:32z,80,49,2.55,20250731.csv
2025/07/31T17:30:32z,80,49,3.17,20250731.csv
2025/07/31T17:32:32z,80,49,3.32,20250731.csv
2025/07/31T17:34:32z,80,49,2.29,20250731.csv
2025/07/31T17:36:32z,78,49,3.32,20250731.csv
2025/07/31T17:38:32z,77,51,3.27,20250731.csv
2025/07/31T17:40:32z,78,52,2.12,20250731.csv
2025/07/31T17:42:32z,79,51,3.53,20250731.csv
2025/07/31T17:44:32z,79,51,2.89,20250731.csv
2025/07/31T17:46:32z,80,49,3.5,20250731.csv
2025/07/31T17:48:32z,78,51,3.03,20250731.csv
2025/07/31T17:50:32z,79,50,2.76,20250731.csv
2025/07/31T17:52:32z,79,50,3.39,20250731.csv
2025/07/31T17:54:32z,80,50,3.14,20250731.csv
2025/07/31T17:56:32z,80,49,2.54,20250731.csv
2025/07/31T17:58:32z,80,49,3.17,20250731.csv
2025/07/31T18:00:32z,79,49,2.79,20250731.csv
2025/07/31T18:02:32z,81,48,3.18,20250731.csv
2025/07/31T18:04:32z,81,47,3.27,20250731.csv
2025/07/31T18:06:32z,81,47,2.66,20250731.csv
2025/07/31T18:08:32z,81,47,2.56,20250731.csv
2025/07/31T18:10:32z,80,48,2.81,20250731.csv
2025/07/31T18:12:32z,81,48,2.63,20250731.csv
2025/07/31T18:14:32z,80,49,2.61,20250731.csv
2025/07/31T18:16:33z,81,48,2.25,20250731.csv
2025/07/31T18:18:33z,81,48,2.54,20250731.csv
2025/07/31T18:20:33z,80,48,3.03,20250731.csv
2025/07/31T18:22:33z,81,48,3.05,20250731.csv
2025/07/31T18:24:33z,81,48,2.57,20250731.csv
2025/07/31T18:26:33z,80,48,2.86,20250731.csv
2025/07/31T18:28:33z,80,48,2.97,20250731.csv
2025/07/31T18:30:33z,80,48,3,20250731.csv
2025/07/31T18:32:33z,80,48,3.3,20250731.csv
2025/07/31T18:34:33z,80,48,3.22,20250731.csv
2025/07/31T18:36:33z,81,47,3.27,20250731.csv
2025/07/31T18:38:33z,80,47,2.6,20250731.csv
2025/07/31T18:40:33z,80,48,2.89,20250731.csv
2025/07/31T18:42:33z,81,47,2.97,20250731.csv
2025/07/31T18:44:33z,82,47,2.9,20250731.csv
2025/07/31T18:46:33z,81,46,3.61,20250731.csv
2025/07/31T18:48:33z,80,46,2.93,20250731.csv
2025/07/31T18:50:33z,80,47,3.68,20250731.csv
2025/07/31T18:52:34z,81,47,3.18,20250731.csv
2025/07/31T18:54:34z,80,48,3.24,20250731.csv
2025/07/31T18:56:34z,80,48,2.58,20250731.csv
2025/07/31T18:58:34z,79,49,2.81,20250731.csv
2025/07/31T19:00:34z,81,48,2.95,20250731.csv
2025/07/31T19:02:34z,80,48,3.05,20250731.csv
2025/07/31T19:04:34z,81,48,2.18,20250731.csv
2025/07/31T19:06:34z,80,48,2.47,20250731.csv
2025/07/31T19:08:34z,81,47,2.31,20250731.csv
2025/07/31T19:10:34z,81,47,3.29,20250731.csv
2025/07/31T19:12:34z,81,47,3.12,20250731.csv
2025/07/31T19:14:34z,82,47,2.93,20250731.csv
2025/07/31T19:16:34z,83,45,2.36,20250731.csv
2025/07/31T19:18:34z,83,45,4.04,20250731.csv
2025/07/31T19:20:34z,82,46,3.57,20250731.csv
2025/07/31T19:22:34z,81,46,2.93,20250731.csv
2025/07/31T19:24:34z,81,48,3.02,20250731.csv
2025/07/31T19:26:34z,82,47,2.48,20250731.csv
2025/07/31T19:28:34z,83,46,2.95,20250731.csv
2025/07/31T19:30:34z,83,46,2.95,20250731.csv
2025/07/31T19:32:34z,83,45,2.86,20250731.csv
2025/07/31T19:34:34z,83,44,3.43,20250731.csv
2025/07/31T19:36:34z,84,44,3.51,20250731.csv
2025/07/31T19:38:34z,83,44,3.36,20250731.csv
2025/07/31T19:40:34z,83,43,3.59,20250731.csv
2025/07/31T19:42:34z,82,45,3.96,20250731.csv
2025/07/31T19:44:34z,82,46,4.24,20250731.csv
2025/07/31T19:46:34z,83,45,3.41,20250731.csv
2025/07/31T19:48:34z,84,44,2.8,20250731.csv
2025/07/31T19:50:34z,84,43,3.79,20250731.csv
2025/07/31T19:52:34z,84,44,4.4,20250731.csv
2025/07/31T19:54:34z,84,44,4.26,20250731.csv
2025/07/31T19:56:34z,84,43,4.12,20250731.csv
2025/07/31T19:58:34z,85,42,3.08,20250731.csv
2025/07/31T20:00:34z,85,43,4.3,20250731.csv
2025/07/31T20:02:34z,84,42,5.21,20250731.csv
2025/07/31T20:04:34z,84,43,4.07,20250731.csv
2025/07/31T20:06:34z,84,43,4.25,20250731.csv
2025/07/31T20:08:34z,83,43,4.53,20250731.csv
2025/07/31T20:10:34z,85,43,4.82,20250731.csv
2025/07/31T20:12:34z,86,41,4.2,20250731.csv
2025/07/31T20:14:34z,87,40,3.14,20250731.csv
2025/07/31T20:16:34z,86,40,3.95,20250731.csv
2025/07/31T20:18:34z,86,40,3.75,20250731.csv
2025/07/31T20:20:34z,87,40,3.66,20250731.csv
2025/07/31T20:22:34z,86,39,3.32,20250731.csv
2025/07/31T20:24:34z,87,40,3.39,20250731.csv
2025/07/31T20:26:34z,86,40,4.72,20250731.csv
2025/07/31T20:28:34z,86,40,4.9,20250731.csv
2025/07/31T20:30:34z,87,40,5.29,20250731.csv
